# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
0.000000000000000000e+00,1.280000000000000105e-03,6.098030159262926020e-01,0.000000000000000000e+00
3.677391528703986964e-04,1.279999955236207606e-03,6.098029972954552846e-01,0.000000000000000000e+00
1.000618234960354958e+00,1.279878199755735309e-03,6.097523216518950795e-01,0.000000000000000000e+00
2.000868730767839221e+00,1.279756448343165494e-03,6.097016464762364807e-01,0.000000000000000000e+00
3.001119226575323928e+00,1.279634700998633252e-03,6.096509717686142693e-01,0.000000000000000000e+00
4.001369722382808192e+00,1.279512957722273893e-03,6.096002975291627823e-01,0.000000000000000000e+00
5.001620218190292455e+00,1.279391218514225109e-03,6.095496237580178001e-01,0.000000000000000000e+00
6.001870713997776718e+00,1.279269483374615270e-03,6.094989504553112170e-01,0.000000000000000000e+00
7.002121209805261870e+00,1.279147752303582504e-03,6.094482776211790354e-01,0.000000000000000000e+00
8.002371705612745245e+00,1.279026025301261901e-03,6.093976052557557033e-01,0.000000000000000000e+00
9.002622201420230397e+00,1.278904302367787687e-03,6.093469333591757797e-01,0.000000000000000000e+00
1.000287269722771555e+01,1.278782583503296254e-03,6.092962619315741568e-01,0.000000000000000000e+00
1.100312319303519892e+01,1.278660868707919875e-03,6.092455909730845054e-01,0.000000000000000000e+00
1.200337368884268407e+01,1.278539157981795158e-03,6.091949204838420506e-01,0.000000000000000000e+00
1.300362418465016745e+01,1.278417451325057413e-03,6.091442504639815736e-01,0.000000000000000000e+00
1.400387468045765260e+01,1.278295748737839563e-03,6.090935809136370782e-01,0.000000000000000000e+00
1.500412517626513775e+01,1.278174050220278650e-03,6.090429118329439007e-01,0.000000000000000000e+00
1.600437567207262290e+01,1.278052355772508466e-03,6.089922432220360449e-01,0.000000000000000000e+00
1.700462616788010450e+01,1.277930665394664102e-03,6.089415750810486250e-01,0.000000000000000000e+00
1.800487666368758966e+01,1.277808979086881734e-03,6.088909074101162000e-01,0.000000000000000000e+00
1.900512715949507481e+01,1.277687296849294935e-03,6.088402402093735510e-01,0.000000000000000000e+00
2.000537765530255996e+01,1.277565618682038797e-03,6.087895734789551261e-01,0.000000000000000000e+00
2.100562815111004511e+01,1.277443944585249062e-03,6.087389072189959283e-01,0.000000000000000000e+00
2.200587864691752671e+01,1.277322274559060172e-03,6.086882414296304056e-01,0.000000000000000000e+00
2.300612914272501186e+01,1.277200608603607868e-03,6.086375761109936722e-01,0.000000000000000000e+00
2.400637963853249701e+01,1.277078946719026591e-03,6.085869112632201761e-01,0.000000000000000000e+00
2.500663013433998216e+01,1.276957288905451217e-03,6.085362468864445873e-01,0.000000000000000000e+00
2.600688063014746731e+01,1.276835635163016619e-03,6.084855829808015759e-01,0.000000000000000000e+00
2.700713112595494891e+01,1.276713985491859191e-03,6.084349195464269222e-01,0.000000000000000000e+00
2.800738162176243407e+01,1.276592339892112507e-03,6.083842565834541860e-01,0.000000000000000000e+00
2.900763211756991922e+01,1.276470698363912958e-03,6.083335940920188145e-01,0.000000000000000000e+00
3.000788261337740437e+01,1.276349060907394769e-03,6.082829320722556998e-01,0.000000000000000000e+00
3.100813310918488952e+01,1.276227427522693249e-03,6.082322705242995120e-01,0.000000000000000000e+00
3.200838360499237467e+01,1.276105798209943706e-03,6.081816094482850321e-01,0.000000000000000000e+00
3.300863410079985982e+01,1.275984172969281015e-03,6.081309488443472633e-01,0.000000000000000000e+00
3.400888459660734497e+01,1.275862551800841134e-03,6.080802887126213196e-01,0.000000000000000000e+00
3.500913509241482302e+01,1.275740934704758288e-03,6.080296290532413162e-01,0.000000000000000000e+00
3.600938558822230817e+01,1.275619321681168003e-03,6.079789698663430331e-01,0.000000000000000000e+00
3.700963608402979332e+01,1.275497712730205586e-03,6.079283111520609184e-01,0.000000000000000000e+00
3.800988657983727848e+01,1.275376107852008081e-03,6.078776529105307525e-01,0.000000000000000000e+00
3.901013707564476363e+01,1.275254507046706676e-03,6.078269951418863171e-01,0.000000000000000000e+00
4.001038757145224878e+01,1.275132910314439715e-03,6.077763378462631705e-01,0.000000000000000000e+00
4.101063806725973393e+01,1.275011317655340122e-03,6.077256810237954276e-01,0.000000000000000000e+00
4.201088856306721908e+01,1.274889729069543856e-03,6.076750246746184247e-01,0.000000000000000000e+00
4.301113905887470423e+01,1.274768144557192296e-03,6.076243687988702735e-01,0.000000000000000000e+00
4.401138955468218938e+01,1.274646564118412945e-03,6.075737133966820913e-01,0.000000000000000000e+00
4.501164005048966743e+01,1.274524987753344581e-03,6.075230584681903245e-01,0.000000000000000000e+00
4.601189054629715258e+01,1.274403415462120777e-03,6.074724040135299763e-01,0.000000000000000000e+00
4.701214104210463773e+01,1.274281847244878359e-03,6.074217500328359387e-01,0.000000000000000000e+00
4.801239153791212289e+01,1.274160283101752420e-03,6.073710965262434369e-01,0.000000000000000000e+00
4.901264203371960804e+01,1.274038723032877617e-03,6.073204434938874741e-01,0.000000000000000000e+00
5.001289252952709319e+01,1.273917167038390343e-03,6.072697909359034973e-01,0.000000000000000000e+00
5.101314302533457834e+01,1.273795615118425472e-03,6.072191388524262878e-01,0.000000000000000000e+00
5.201339352114206349e+01,1.273674067273118746e-03,6.071684872435912927e-01,0.000000000000000000e+00
5.301364401694954864e+01,1.273552523502604825e-03,6.071178361095330711e-01,0.000000000000000000e+00
5.401389451275703379e+01,1.273430983807019882e-03,6.070671854503872922e-01,0.000000000000000000e+00
