# sloughing=True,sloughing_time=163.8806871622215
time_s,h_total_m,h_crit_m,alpha_water_wall
0.000000000000000000e+00,3.890000000000000228e-03,9.313198514916343901e-03,0.000000000000000000e+00
7.185669374752111935e-04,3.889997175055126717e-03,9.313192185001128651e-03,0.000000000000000000e+00
1.000963743902969272e+00,3.886065951962772679e-03,9.304383310354047421e-03,0.000000000000000000e+00
2.001208920868463359e+00,3.882136928011181796e-03,9.295579168045842861e-03,0.000000000000000000e+00
3.001454097833957224e+00,3.878210103775295639e-03,9.286779759686353969e-03,0.000000000000000000e+00
4.001699274799451089e+00,3.874285479829911363e-03,9.277985086885065860e-03,0.000000000000000000e+00
5.001944451764945399e+00,3.870363056749676501e-03,9.269195151251076806e-03,0.000000000000000000e+00
6.002189628730438820e+00,3.866442835109102846e-03,9.260409954393124254e-03,0.000000000000000000e+00
7.002434805695933129e+00,3.862524815482554306e-03,9.251629497919586567e-03,0.000000000000000000e+00
8.002679982661426550e+00,3.858608998444222182e-03,9.242853783438391077e-03,0.000000000000000000e+00
9.002925159626920859e+00,3.854695384568150758e-03,9.234082812557076539e-03,0.000000000000000000e+00
1.000317033659241517e+01,3.850783974428242506e-03,9.225316586882845171e-03,0.000000000000000000e+00
1.100341551355790948e+01,3.846874768598222954e-03,9.216555108022425613e-03,0.000000000000000000e+00
1.200366069052340379e+01,3.842967767651671047e-03,9.207798377582182212e-03,0.000000000000000000e+00
1.300390586748889632e+01,3.839062972162001364e-03,9.199046397168052572e-03,0.000000000000000000e+00
1.400415104445439063e+01,3.835160382702477999e-03,9.190299168385597864e-03,0.000000000000000000e+00
1.500439622141988494e+01,3.831259999846175525e-03,9.181556692839898740e-03,0.000000000000000000e+00
1.600464139838537747e+01,3.827361824166034075e-03,9.172818972135676763e-03,0.000000000000000000e+00
1.700488657535087356e+01,3.823465856234798191e-03,9.164086007877183387e-03,0.000000000000000000e+00
1.800513175231636609e+01,3.819572096625036342e-03,9.155357801668201692e-03,0.000000000000000000e+00
1.900537692928186218e+01,3.815680545909180387e-03,9.146634355112176484e-03,0.000000000000000000e+00
2.000562210624735471e+01,3.811791204659447513e-03,9.137915669812006134e-03,0.000000000000000000e+00
2.100586728321284724e+01,3.807904073447906587e-03,9.129201747370219513e-03,0.000000000000000000e+00
2.200611246017834333e+01,3.804019152846446067e-03,9.120492589388875387e-03,0.000000000000000000e+00
2.300635763714383586e+01,3.800136443426757084e-03,9.111788197469541592e-03,0.000000000000000000e+00
2.400660281410933194e+01,3.796255945760365971e-03,9.103088573213371365e-03,0.000000000000000000e+00
2.500684799107482448e+01,3.792377660418607809e-03,9.094393718221032222e-03,0.000000000000000000e+00
2.600709316804031701e+01,3.788501587972631628e-03,9.085703634092723302e-03,0.000000000000000000e+00
2.700733834500581310e+01,3.784627728993402579e-03,9.077018322428170166e-03,0.000000000000000000e+00
2.800758352197130563e+01,3.780756084051683716e-03,9.068337784826614387e-03,0.000000000000000000e+00
2.900782869893680171e+01,3.776886653718075030e-03,9.059662022886849977e-03,0.000000000000000000e+00
3.000807387590229425e+01,3.773019438562947529e-03,9.050991038207122780e-03,0.000000000000000000e+00
3.100831905286779033e+01,3.769154439156503084e-03,9.042324832385244954e-03,0.000000000000000000e+00
3.200856422983328287e+01,3.765291656068733232e-03,9.033663407018499569e-03,0.000000000000000000e+00
3.300880940679877540e+01,3.761431089869430450e-03,9.025006763703666626e-03,0.000000000000000000e+00
3.400905458376426793e+01,3.757572741128179915e-03,9.016354904037009177e-03,0.000000000000000000e+00
