# sloughing=True,sloughing_time=148.44358594263787
time_s,h_total_m,h_crit_m,alpha_water_wall
5.203417363524399519e+01,2.715887833045993894e-03,1.094697400222735886e-02,0.000000000000000000e+00
5.303481728808485229e+01,2.713529244883433958e-03,1.093801943213690460e-02,0.000000000000000000e+00
5.403546094092570229e+01,2.711171723959823147e-03,1.092906871156152857e-02,0.000000000000000000e+00
5.503610459376655939e+01,2.708815270548695694e-03,1.092012184180766142e-02,0.000000000000000000e+00
5.603674824660740938e+01,2.706459884923669099e-03,1.091117882418204954e-02,0.000000000000000000e+00
5.703739189944826649e+01,2.704105567358366068e-03,1.090223965999143931e-02,0.000000000000000000e+00
5.803803555228912359e+01,2.701752318126450069e-03,1.089330435054272628e-02,0.000000000000000000e+00
5.903867920512997358e+01,2.699400137501648325e-03,1.088437289714301766e-02,0.000000000000000000e+00
6.003932285797083068e+01,2.697049025757698899e-03,1.087544530109947789e-02,0.000000000000000000e+00
6.103996651081168068e+01,2.694698983168379754e-03,1.086652156371938939e-02,0.000000000000000000e+00
6.204061016365253778e+01,2.692350010007521326e-03,1.085760168631022538e-02,0.000000000000000000e+00
6.304125381649339488e+01,2.690002106548976171e-03,1.084868567017953020e-02,0.000000000000000000e+00
6.404189746933424487e+01,2.687655273066647151e-03,1.083977351663503036e-02,0.000000000000000000e+00
6.504254112217509487e+01,2.685309509834452307e-03,1.083086522698448878e-02,0.000000000000000000e+00
6.604318477501595908e+01,2.682964817126354783e-03,1.082196080253584013e-02,0.000000000000000000e+00
6.704382842785680907e+01,2.680621195216369330e-03,1.081306024459718212e-02,0.000000000000000000e+00
6.804447208069765907e+01,2.678278644378515472e-03,1.080416355447663332e-02,0.000000000000000000e+00
6.904511573353852327e+01,2.675937164886860002e-03,1.079527073348247011e-02,0.000000000000000000e+00
7.004575938637937327e+01,2.673596757015523490e-03,1.078638178292316147e-02,0.000000000000000000e+00
7.104640303922022326e+01,2.671257421038633877e-03,1.077749670410719542e-02,0.000000000000000000e+00
7.204704669206107326e+01,2.668919157230349899e-03,1.076861549834315541e-02,0.000000000000000000e+00
7.304769034490193746e+01,2.666581965864883198e-03,1.075973816693981400e-02,0.000000000000000000e+00
7.404833399774278746e+01,2.664245847216461030e-03,1.075086471120599227e-02,0.000000000000000000e+00
7.504897765058363746e+01,2.661910801559358788e-03,1.074199513245067267e-02,0.000000000000000000e+00
7.604962130342450166e+01,2.659576829167866179e-03,1.073312943198288794e-02,0.000000000000000000e+00
7.705026495626535166e+01,2.657243930316317577e-03,1.072426761111181653e-02,0.000000000000000000e+00
7.805090860910620165e+01,2.654912105279067305e-03,1.071540967114670458e-02,0.000000000000000000e+00
7.905155226194706586e+01,2.652581354330508720e-03,1.070655561339692481e-02,0.000000000000000000e+00
8.005219591478791585e+01,2.650251677745050355e-03,1.069770543917190203e-02,0.000000000000000000e+00
8.105283956762876585e+01,2.647923075797159291e-03,1.068885914978126225e-02,0.000000000000000000e+00
8.205348322046961584e+01,2.645595548761299574e-03,1.068001674653460374e-02,0.000000000000000000e+00
8.305412687331048005e+01,2.643269096911969509e-03,1.067117823074164272e-02,0.000000000000000000e+00
8.405477052615133005e+01,2.640943720523712072e-03,1.066234360371225327e-02,0.000000000000000000e+00
8.505541417899218004e+01,2.638619419871094957e-03,1.065351286675638408e-02,0.000000000000000000e+00
8.605605783183304425e+01,2.636296195228698003e-03,1.064468602118400810e-02,0.000000000000000000e+00
8.705670148467389424e+01,2.633974046871145717e-03,1.063586306830526483e-02,0.000000000000000000e+00
8.805734513751474424e+01,2.631652975073079520e-03,1.062704400943033714e-02,0.000000000000000000e+00
