# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
5.702619978890415808e+01,2.111282941577301720e-03,1.023206218944047868e-01,0.000000000000000000e+00
5.802664793253989473e+01,2.110086196780805792e-03,1.022635869780671308e-01,0.000000000000000000e+00
5.902709607617563847e+01,2.108889756743363361e-03,1.022065652021243998e-01,0.000000000000000000e+00
6.002754421981138222e+01,2.107693621525573522e-03,1.021495565704718389e-01,0.000000000000000000e+00
6.102799236344712597e+01,2.106497791188045778e-03,1.020925610870053596e-01,0.000000000000000000e+00
6.202844050708286261e+01,2.105302265791429532e-03,1.020355787556228022e-01,0.000000000000000000e+00
6.302888865071860636e+01,2.104107045396385461e-03,1.019786095802226455e-01,0.000000000000000000e+00
6.402933679435435010e+01,2.102912130063609372e-03,1.019216535647051308e-01,0.000000000000000000e+00
6.502978493799008675e+01,2.101717519853821790e-03,1.018647107129717344e-01,0.000000000000000000e+00
6.603023308162583760e+01,2.100523214827758420e-03,1.018077810289248764e-01,0.000000000000000000e+00
6.703068122526157424e+01,2.099329215046197034e-03,1.017508645164688641e-01,0.000000000000000000e+00
6.803112936889731088e+01,2.098135520569934485e-03,1.016939611795091153e-01,0.000000000000000000e+00
6.903157751253306174e+01,2.096942131459780638e-03,1.016370710219517831e-01,0.000000000000000000e+00
7.003202565616879838e+01,2.095749047776591326e-03,1.015801940477051163e-01,0.000000000000000000e+00
7.103247379980454923e+01,2.094556269581226288e-03,1.015233302606779325e-01,0.000000000000000000e+00
7.203292194344028587e+01,2.093363796934600771e-03,1.014664796647815337e-01,0.000000000000000000e+00
7.303337008707602251e+01,2.092171629897630024e-03,1.014096422639273604e-01,0.000000000000000000e+00
7.403381823071177337e+01,2.090979768531261822e-03,1.013528180620285601e-01,0.000000000000000000e+00
7.503426637434751001e+01,2.089788212896469526e-03,1.012960070629994880e-01,0.000000000000000000e+00
7.603471451798324665e+01,2.088596963054249484e-03,1.012392092707558033e-01,0.000000000000000000e+00
7.703516266161899750e+01,2.087406019065634038e-03,1.011824246892148726e-01,0.000000000000000000e+00
7.803561080525473415e+01,2.086215380991670709e-03,1.011256533222948117e-01,0.000000000000000000e+00
7.903605894889048500e+01,2.085025048893441278e-03,1.010688951739156100e-01,0.000000000000000000e+00
8.003650709252622164e+01,2.083835022832040106e-03,1.010121502479977978e-01,0.000000000000000000e+00
8.103695523616195828e+01,2.082645302868596678e-03,1.009554185484638350e-01,0.000000000000000000e+00
8.203740337979770914e+01,2.081455889064284717e-03,1.008987000792381655e-01,0.000000000000000000e+00
8.303785152343344578e+01,2.080266781480244551e-03,1.008419948442438596e-01,0.000000000000000000e+00
8.403829966706918242e+01,2.079077980177699344e-03,1.007853028474080120e-01,0.000000000000000000e+00
8.503874781070493327e+01,2.077889485217878762e-03,1.007286240926581061e-01,0.000000000000000000e+00
8.603919595434066991e+01,2.076701296662041094e-03,1.006719585839229436e-01,0.000000000000000000e+00
8.703964409797642077e+01,2.075513414571464148e-03,1.006153063251325891e-01,0.000000000000000000e+00
