# sloughing=True,sloughing_time=385.0766062208816
time_s,h_total_m,h_crit_m,alpha_water_wall
1.900722180182397736e+01,3.336755009962347196e-03,9.451186351849681644e-03,0.000000000000000000e+00
2.000758083646661589e+01,3.333444441292216388e-03,9.442404378158976083e-03,0.000000000000000000e+00
2.100793987110925443e+01,3.330135680379339366e-03,9.433627005696908208e-03,0.000000000000000000e+00
2.200829890575189296e+01,3.326828727694555645e-03,9.424854236024371792e-03,0.000000000000000000e+00
2.300865794039453149e+01,3.323523583708631445e-03,9.416086070702017752e-03,0.000000000000000000e+00
2.400901697503717003e+01,3.320220248892207220e-03,9.407322511290129238e-03,0.000000000000000000e+00
2.500937600967980501e+01,3.316918723715841892e-03,9.398563559348718788e-03,0.000000000000000000e+00
2.600973504432244354e+01,3.313619008649982926e-03,9.389809216437465869e-03,0.000000000000000000e+00
2.701009407896508208e+01,3.310321104164992354e-03,9.381059484115777600e-03,0.000000000000000000e+00
2.801045311360772061e+01,3.307025010731132458e-03,9.372314363942752316e-03,0.000000000000000000e+00
2.901081214825035914e+01,3.303730728818536719e-03,9.363573857477110185e-03,0.000000000000000000e+00
3.001117118289299768e+01,3.300438258897262726e-03,9.354837966277318104e-03,0.000000000000000000e+00
3.101153021753563266e+01,3.297147601437248800e-03,9.346106691901482147e-03,0.000000000000000000e+00
3.201188925217827119e+01,3.293858756908331353e-03,9.337380035907403078e-03,0.000000000000000000e+00
3.301224828682091328e+01,3.290571725780242276e-03,9.328657999852541655e-03,0.000000000000000000e+00
3.401260732146354826e+01,3.287286508522593766e-03,9.319940585294022098e-03,0.000000000000000000e+00
3.501296635610618324e+01,3.284003105604897839e-03,9.311227793788625154e-03,0.000000000000000000e+00
3.601332539074882533e+01,3.280721517496551151e-03,9.302519626892814114e-03,0.000000000000000000e+00
3.701368442539146031e+01,3.277441744666823292e-03,9.293816086162644610e-03,0.000000000000000000e+00
3.801404346003410240e+01,3.274163787584885403e-03,9.285117173153873901e-03,0.000000000000000000e+00
3.901440249467673738e+01,3.270887646719785029e-03,9.276422889421898424e-03,0.000000000000000000e+00
4.001476152931937236e+01,3.267613322540457825e-03,9.267733236521743384e-03,0.000000000000000000e+00
4.101512056396201444e+01,3.264340815515695462e-03,9.259048216008029797e-03,0.000000000000000000e+00
4.201547959860464942e+01,3.261070126114208514e-03,9.250367829435109795e-03,0.000000000000000000e+00
4.301583863324729151e+01,3.257801254804562705e-03,9.241692078356901832e-03,0.000000000000000000e+00
4.401619766788992649e+01,3.254534202055179778e-03,9.233020964326897617e-03,0.000000000000000000e+00
4.501655670253256858e+01,3.251268968334389536e-03,9.224354488898306101e-03,0.000000000000000000e+00
4.601691573717520356e+01,3.248005554110380833e-03,9.215692653623892144e-03,0.000000000000000000e+00
4.701727477181783854e+01,3.244743959851236273e-03,9.207035460056110093e-03,0.000000000000000000e+00
4.801763380646048063e+01,3.241484186024834197e-03,9.198382909746831426e-03,0.000000000000000000e+00
4.901799284110311561e+01,3.238226233098996567e-03,9.189735004247703842e-03,0.000000000000000000e+00
5.001835187574575770e+01,3.234970101541397025e-03,9.181091745109953503e-03,0.000000000000000000e+00
5.101871091038839268e+01,3.231715791819571738e-03,9.172453133884395440e-03,0.000000000000000000e+00
5.201906994503103476e+01,3.228463304400901179e-03,9.163819172121369372e-03,0.000000000000000000e+00
5.301942897967366974e+01,3.225212639752639190e-03,9.155189861370836846e-03,0.000000000000000000e+00
5.401978801431630473e+01,3.221963798341925117e-03,9.146565203182417669e-03,0.000000000000000000e+00
5.502014704895894681e+01,3.218716780635740016e-03,9.137945199105235519e-03,0.000000000000000000e+00
5.602050608360158179e+01,3.215471587100907514e-03,9.129329850687969983e-03,0.000000000000000000e+00
5.702086511824422388e+01,3.212228218204110294e-03,9.120719159478877375e-03,0.000000000000000000e+00
5.802122415288685886e+01,3.208986674411909608e-03,9.112113127025828901e-03,0.000000000000000000e+00
5.902158318752949384e+01,3.205746956190698872e-03,9.103511754876203108e-03,0.000000000000000000e+00
6.002194222217213593e+01,3.202509064006737929e-03,9.094915044576984756e-03,0.000000000000000000e+00
6.102230125681477091e+01,3.199272998326123125e-03,9.086322997674662477e-03,0.000000000000000000e+00
6.202266029145741300e+01,3.196038759614804655e-03,9.077735615715294692e-03,0.000000000000000000e+00
6.302301932610004798e+01,3.192806348338581360e-03,9.069152900244481855e-03,0.000000000000000000e+00
6.402337836074268296e+01,3.189575764963097255e-03,9.060574852807362981e-03,0.000000000000000000e+00
6.502373739538532504e+01,3.186347009953835463e-03,9.052001474948601772e-03,0.000000000000000000e+00
6.602409643002796713e+01,3.183120083776139891e-03,9.043432768212438660e-03,0.000000000000000000e+00
6.702445546467059501e+01,3.179894986895165365e-03,9.034868734142562433e-03,0.000000000000000000e+00
6.802481449931323709e+01,3.176671719775937472e-03,9.026309374282266360e-03,0.000000000000000000e+00
6.902517353395587918e+01,3.173450282883287944e-03,9.017754690174274723e-03,0.000000000000000000e+00
7.002553256859852127e+01,3.170230676681909734e-03,9.009204683360900676e-03,0.000000000000000000e+00
7.102589160324114914e+01,3.167012901636308882e-03,9.000659355383891849e-03,0.000000000000000000e+00
7.202625063788379123e+01,3.163796958210845275e-03,8.992118707784574339e-03,0.000000000000000000e+00
7.302660967252643331e+01,3.160582846869680607e-03,8.983582742103677493e-03,0.000000000000000000e+00
7.402696870716906119e+01,3.157370568076839964e-03,8.975051459881524737e-03,0.000000000000000000e+00
7.502732774181170328e+01,3.154160122296160215e-03,8.966524862657894793e-03,0.000000000000000000e+00
7.602768677645434536e+01,3.150951509991303020e-03,8.958002951972028616e-03,0.000000000000000000e+00
7.702804581109698745e+01,3.147744731625753533e-03,8.949485729362653685e-03,0.000000000000000000e+00
7.802840484573961533e+01,3.144539787662820399e-03,8.940973196367984002e-03,0.000000000000000000e+00
7.902876388038225741e+01,3.141336678565658305e-03,8.932465354525758253e-03,0.000000000000000000e+00
8.002912291502489950e+01,3.138135404797202932e-03,8.923962205373078480e-03,0.000000000000000000e+00
8.102948194966752737e+01,3.134935966820223859e-03,8.915463750446566207e-03,0.000000000000000000e+00
8.202984098431016946e+01,3.131738365097305483e-03,8.906969991282275706e-03,0.000000000000000000e+00
8.303020001895281155e+01,3.128542600090850490e-03,8.898480929415746032e-03,0.000000000000000000e+00
8.403055905359543942e+01,3.125348672263105008e-03,8.889996566382027052e-03,0.000000000000000000e+00
8.503091808823808151e+01,3.122156582076030668e-03,8.881516903715365452e-03,0.000000000000000000e+00
8.603127712288072360e+01,3.118966329991485886e-03,8.873041942949680058e-03,0.000000000000000000e+00
8.703163615752336568e+01,3.115777916471126549e-03,8.864571685618291216e-03,0.000000000000000000e+00
8.803199519216599356e+01,3.112591341976382597e-03,8.856106133253865281e-03,0.000000000000000000e+00
8.903235422680863564e+01,3.109406606968515268e-03,8.847645287388569008e-03,0.000000000000000000e+00
9.003271326145127773e+01,3.106223711908580667e-03,8.839189149553960262e-03,0.000000000000000000e+00
9.103307229609390561e+01,3.103042657257431072e-03,8.830737721281005370e-03,0.000000000000000000e+00
9.203343133073654769e+01,3.099863443475723169e-03,8.822291004100084322e-03,0.000000000000000000e+00
9.303379036537918978e+01,3.096686071023911548e-03,8.813848999540995974e-03,0.000000000000000000e+00
9.403414940002183187e+01,3.093510540362233094e-03,8.805411709132897335e-03,0.000000000000000000e+00
9.503450843466445974e+01,3.090336851950728665e-03,8.796979134404371223e-03,0.000000000000000000e+00
9.603486746930710183e+01,3.087165006249230521e-03,8.788551276883377686e-03,0.000000000000000000e+00
9.703522650394974391e+01,3.083995003717381837e-03,8.780128138097332072e-03,0.000000000000000000e+00
9.803558553859237179e+01,3.080826844814582490e-03,8.771709719572933286e-03,0.000000000000000000e+00
9.903594457323501388e+01,3.077660530000028965e-03,8.763296022836283491e-03,0.000000000000000000e+00
1.000363036078776560e+02,3.074496059732706541e-03,8.754887049412874225e-03,0.000000000000000000e+00
1.010366626425202980e+02,3.071333434471390598e-03,8.746482800827569057e-03,0.000000000000000000e+00
1.020370216771629259e+02,3.068172654674618423e-03,8.738083278604549808e-03,0.000000000000000000e+00
1.030373807118055680e+02,3.065013720800708295e-03,8.729688484267337373e-03,0.000000000000000000e+00
1.040377397464482101e+02,3.061856633307790711e-03,8.721298419338932226e-03,0.000000000000000000e+00
1.050380987810908380e+02,3.058701392653746364e-03,8.712913085341568095e-03,0.000000000000000000e+00
1.060384578157334801e+02,3.055547999296230437e-03,8.704532483796854209e-03,0.000000000000000000e+00
1.070388168503761221e+02,3.052396453692658284e-03,8.696156616225678149e-03,0.000000000000000000e+00
1.080391758850187642e+02,3.049246756300243166e-03,8.687785484148353304e-03,0.000000000000000000e+00
1.090395349196613921e+02,3.046098907575933365e-03,8.679419089084400296e-03,0.000000000000000000e+00
1.100398939543040342e+02,3.042952907976499786e-03,8.671057432552833205e-03,0.000000000000000000e+00
1.110402529889466763e+02,3.039808757958417131e-03,8.662700516071802220e-03,0.000000000000000000e+00
1.120406120235893042e+02,3.036666457977956705e-03,8.654348341158865990e-03,0.000000000000000000e+00
1.130409710582319462e+02,3.033526008491134376e-03,8.646000909330835496e-03,0.000000000000000000e+00
1.140413300928745883e+02,3.030387409953746135e-03,8.637658222103878139e-03,0.000000000000000000e+00
1.150416891275172304e+02,3.027250662821328198e-03,8.629320280993413653e-03,0.000000000000000000e+00
1.160420481621598583e+02,3.024115767549189100e-03,8.620987087514185229e-03,0.000000000000000000e+00
1.170424071968025004e+02,3.020982724592363722e-03,8.612658643180153700e-03,0.000000000000000000e+00
1.180427662314451425e+02,3.017851534405674007e-03,8.604334949504651928e-03,0.000000000000000000e+00
1.190431252660877703e+02,3.014722197443664778e-03,8.596016008000213066e-03,0.000000000000000000e+00
1.200434843007304124e+02,3.011594714160634959e-03,8.587701820178645154e-03,0.000000000000000000e+00
1.210438433353730545e+02,3.008469085010641482e-03,8.579392387551055404e-03,0.000000000000000000e+00
1.220442023700156824e+02,3.005345310447460686e-03,8.571087711627753056e-03,0.000000000000000000e+00
1.230445614046583245e+02,3.002223390924643829e-03,8.562787793918369070e-03,0.000000000000000000e+00
1.240449204393009666e+02,2.999103326895468519e-03,8.554492635931743374e-03,0.000000000000000000e+00
1.250452794739436087e+02,2.995985118812944780e-03,8.546202239175957824e-03,0.000000000000000000e+00
1.260456385085862365e+02,2.992868767129812455e-03,8.537916605158292829e-03,0.000000000000000000e+00
1.270459975432288786e+02,2.989754272298571994e-03,8.529635735385338383e-03,0.000000000000000000e+00
1.280463565778715065e+02,2.986641634771456267e-03,8.521359631362903850e-03,0.000000000000000000e+00
1.290467156125141628e+02,2.983530855000376351e-03,8.513088294595882663e-03,0.000000000000000000e+00
1.300470746471567907e+02,2.980421933437033422e-03,8.504821726588538550e-03,0.000000000000000000e+00
1.310474336817994185e+02,2.977314870532820311e-03,8.496559928844255732e-03,0.000000000000000000e+00
1.320477927164420748e+02,2.974209666738871806e-03,8.488302902865662095e-03,0.000000000000000000e+00
1.330481517510847027e+02,2.971106322506051646e-03,8.480050650154606628e-03,0.000000000000000000e+00
1.340485107857273590e+02,2.968004838284913488e-03,8.471803172212031066e-03,0.000000000000000000e+00
1.350488698203699869e+02,2.964905214525763791e-03,8.463560470538174577e-03,0.000000000000000000e+00
1.360492288550126148e+02,2.961807451678621483e-03,8.455322546632436723e-03,0.000000000000000000e+00
1.370495878896552711e+02,2.958711550193188471e-03,8.447089401993299398e-03,0.000000000000000000e+00
1.380499469242978989e+02,2.955617510518923803e-03,8.438861038118545405e-03,0.000000000000000000e+00
1.390503059589405268e+02,2.952525333104957794e-03,8.430637456505001709e-03,0.000000000000000000e+00
1.400506649935831831e+02,2.949435018400153614e-03,8.422418658648730266e-03,0.000000000000000000e+00
1.410510240282258110e+02,2.946346566853092971e-03,8.414204646044969038e-03,0.000000000000000000e+00
1.420513830628684389e+02,2.943259978912003694e-03,8.405995420187951581e-03,0.000000000000000000e+00
1.430517420975110952e+02,2.940175255024885057e-03,8.397790982571226234e-03,0.000000000000000000e+00
1.440521011321537230e+02,2.937092395639396333e-03,8.389591334687387242e-03,0.000000000000000000e+00
1.450524601667963509e+02,2.934011401202921403e-03,8.381396478028204852e-03,0.000000000000000000e+00
1.460528192014390072e+02,2.930932272162524097e-03,8.373206414084542054e-03,0.000000000000000000e+00
1.470531782360816351e+02,2.927855008964979407e-03,8.365021144346434373e-03,0.000000000000000000e+00
1.480535372707242630e+02,2.924779612056695871e-03,8.356840670302847010e-03,0.000000000000000000e+00
1.490538963053669193e+02,2.921706081883850871e-03,8.348664993442079033e-03,0.000000000000000000e+00
1.500542553400095471e+02,2.918634418892264003e-03,8.340494115251411225e-03,0.000000000000000000e+00
1.510546143746522034e+02,2.915564623527462564e-03,8.332328037217267419e-03,0.000000000000000000e+00
1.520549734092948313e+02,2.912496696234641216e-03,8.324166760825117348e-03,0.000000000000000000e+00
1.530553324439374592e+02,2.909430637458690176e-03,8.316010287559549505e-03,0.000000000000000000e+00
1.540556914785801155e+02,2.906366447644187414e-03,8.307858618904257267e-03,0.000000000000000000e+00
1.550560505132227433e+02,2.903304127235341401e-03,8.299711756341875829e-03,0.000000000000000000e+00
1.560564095478653712e+02,2.900243676676083487e-03,8.291569701354230271e-03,0.000000000000000000e+00
1.570567685825080275e+02,2.897185096410013691e-03,8.283432455422205451e-03,0.000000000000000000e+00
1.580571276171506554e+02,2.894128386880377712e-03,8.275300020025643660e-03,0.000000000000000000e+00
1.590574866517932833e+02,2.891073548530107701e-03,8.267172396643511154e-03,0.000000000000000000e+00
1.600578456864359396e+02,2.888020581801811412e-03,8.259049586753823557e-03,0.000000000000000000e+00
1.610582047210785674e+02,2.884969487137733612e-03,8.250931591833562603e-03,0.000000000000000000e+00
1.620585637557211953e+02,2.881920264979794671e-03,8.242818413358776741e-03,0.000000000000000000e+00
1.630589227903638516e+02,2.878872915769596207e-03,8.234710052804579405e-03,0.000000000000000000e+00
1.640592818250064795e+02,2.875827439948375978e-03,8.226606511645060543e-03,0.000000000000000000e+00
1.650596408596491358e+02,2.872783837957036939e-03,8.218507791353335187e-03,0.000000000000000000e+00
1.660599998942917637e+02,2.869742110236120358e-03,8.210413893401491414e-03,0.000000000000000000e+00
1.670603589289343915e+02,2.866702257225822725e-03,8.202324819260612895e-03,0.000000000000000000e+00
1.680607179635770478e+02,2.863664279366012234e-03,8.194240570400848286e-03,0.000000000000000000e+00
1.690610769982196757e+02,2.860628177096187583e-03,8.186161148291282857e-03,0.000000000000000000e+00
1.700614360328623036e+02,2.857593950855493153e-03,8.178086554399978392e-03,0.000000000000000000e+00
1.710617950675049599e+02,2.854561601082712067e-03,8.170016790193980125e-03,0.000000000000000000e+00
1.720621541021475878e+02,2.851531128216266628e-03,8.161951857139269906e-03,0.000000000000000000e+00
1.730625131367902156e+02,2.848502532694241300e-03,8.153891756700882426e-03,0.000000000000000000e+00
1.740628721714328719e+02,2.845475814954308118e-03,8.145836490342657152e-03,0.000000000000000000e+00
1.750632312060754998e+02,2.842450975433810818e-03,8.137786059527502003e-03,0.000000000000000000e+00
1.760635902407181277e+02,2.839428014569727113e-03,8.129740465717261513e-03,0.000000000000000000e+00
1.770639492753607840e+02,2.836406932798639629e-03,8.121699710372657852e-03,0.000000000000000000e+00
1.780643083100034119e+02,2.833387730556769304e-03,8.113663794953381025e-03,0.000000000000000000e+00
1.790646673446460397e+02,2.830370408279974954e-03,8.105632720918059392e-03,0.000000000000000000e+00
1.800650263792886960e+02,2.827354966403704695e-03,8.097606489724179860e-03,0.000000000000000000e+00
1.810653854139313239e+02,2.824341405363072714e-03,8.089585102828238811e-03,0.000000000000000000e+00
1.820657444485739802e+02,2.821329725592767318e-03,8.081568561685530463e-03,0.000000000000000000e+00
1.830661034832166081e+02,2.818319927527113827e-03,8.073556867750308202e-03,0.000000000000000000e+00
1.840664625178592360e+02,2.815312011600039008e-03,8.065550022475680494e-03,0.000000000000000000e+00
1.850668215525018923e+02,2.812305978245086251e-03,8.057548027313664665e-03,0.000000000000000000e+00
1.860671805871445201e+02,2.809301827895412107e-03,8.049550883715162614e-03,0.000000000000000000e+00
1.870675396217871480e+02,2.806299560983758525e-03,8.041558593129901830e-03,0.000000000000000000e+00
1.880678986564298043e+02,2.803299177942519208e-03,8.033571157006588054e-03,0.000000000000000000e+00
1.890682576910724322e+02,2.800300679203622523e-03,8.025588576792632919e-03,0.000000000000000000e+00
1.900686167257150601e+02,2.797304065198640347e-03,8.017610853934389881e-03,0.000000000000000000e+00
1.910689757603577164e+02,2.794309336358740802e-03,8.009637989877086556e-03,0.000000000000000000e+00
1.920693347950003442e+02,2.791316493114658331e-03,8.001669986064699827e-03,0.000000000000000000e+00
1.930696938296429721e+02,2.788325535896751806e-03,7.993706843940124110e-03,0.000000000000000000e+00
1.940700528642856284e+02,2.785336465134938180e-03,7.985748564945006553e-03,0.000000000000000000e+00
1.950704118989282563e+02,2.782349281258729348e-03,7.977795150519837244e-03,0.000000000000000000e+00
1.960707709335709126e+02,2.779363984697236049e-03,7.969846602103940539e-03,0.000000000000000000e+00
1.970711299682135405e+02,2.776380575879149222e-03,7.961902921135452504e-03,0.000000000000000000e+00
1.980714890028561683e+02,2.773399055232715280e-03,7.953964109051255005e-03,0.000000000000000000e+00
1.990718480374988246e+02,2.770419423185794660e-03,7.946030167287091925e-03,0.000000000000000000e+00
2.000722070721414525e+02,2.767441680165779426e-03,7.938101097277409576e-03,0.000000000000000000e+00
2.010725661067840804e+02,2.764465826599672629e-03,7.930176900455511088e-03,0.000000000000000000e+00
2.020729251414267367e+02,2.761491862914015449e-03,7.922257578253405486e-03,0.000000000000000000e+00
2.030732841760693645e+02,2.758519789534941841e-03,7.914343132101920447e-03,0.000000000000000000e+00
2.040736432107119924e+02,2.755549606888143838e-03,7.906433563430634651e-03,0.000000000000000000e+00
2.050740022453546487e+02,2.752581315398854641e-03,7.898528873667811853e-03,0.000000000000000000e+00
2.060743612799972766e+02,2.749614915491893716e-03,7.890629064240537935e-03,0.000000000000000000e+00
2.070747203146399045e+02,2.746650407591654224e-03,7.882734136574675796e-03,0.000000000000000000e+00
2.080750793492825608e+02,2.743687792122010641e-03,7.874844092094625964e-03,0.000000000000000000e+00
2.090754383839251886e+02,2.740727069506466215e-03,7.866958932223716908e-03,0.000000000000000000e+00
2.100757974185678165e+02,2.737768240168029794e-03,7.859078658383868501e-03,0.000000000000000000e+00
2.110761564532104728e+02,2.734811304529263538e-03,7.851203271995727331e-03,0.000000000000000000e+00
2.120765154878531007e+02,2.731856263012301129e-03,7.843332774478725677e-03,0.000000000000000000e+00
2.130768745224957570e+02,2.728903116038793129e-03,7.835467167250906306e-03,0.000000000000000000e+00
2.140772335571383849e+02,2.725951864029924326e-03,7.827606451728995329e-03,0.000000000000000000e+00
2.150775925917810127e+02,2.723002507406435419e-03,7.819750629328457714e-03,0.000000000000000000e+00
2.160779516264236690e+02,2.720055046588591794e-03,7.811899701463389731e-03,0.000000000000000000e+00
2.170783106610662969e+02,2.717109481996186123e-03,7.804053669546550179e-03,0.000000000000000000e+00
2.180786696957089248e+02,2.714165814048556582e-03,7.796212534989407222e-03,0.000000000000000000e+00
2.190790287303515811e+02,2.711224043164559960e-03,7.788376299202041247e-03,0.000000000000000000e+00
2.200793877649942090e+02,2.708284169762571660e-03,7.780544963593184760e-03,0.000000000000000000e+00
2.210797467996368368e+02,2.705346194260475293e-03,7.772718529570159934e-03,0.000000000000000000e+00
2.220801058342794931e+02,2.702410117075702140e-03,7.764896998538993109e-03,0.000000000000000000e+00
2.230804648689221210e+02,2.699475938625180409e-03,7.757080371904291616e-03,0.000000000000000000e+00
2.240808239035647489e+02,2.696543659325369071e-03,7.749268651069325317e-03,0.000000000000000000e+00
2.250811829382074052e+02,2.693613279592205808e-03,7.741461837435882620e-03,0.000000000000000000e+00
2.260815419728500331e+02,2.690684799841171204e-03,7.733659932404433543e-03,0.000000000000000000e+00
2.270819010074926894e+02,2.687758220487239738e-03,7.725862937374034303e-03,0.000000000000000000e+00
2.280822600421353172e+02,2.684833541944870675e-03,7.718070853742268339e-03,0.000000000000000000e+00
2.290826190767779451e+02,2.681910764628045798e-03,7.710283682905346922e-03,0.000000000000000000e+00
2.300829781114206014e+02,2.678989888950234714e-03,7.702501426258041503e-03,0.000000000000000000e+00
2.310833371460632293e+02,2.676070915324411329e-03,7.694724085193707999e-03,0.000000000000000000e+00
2.320836961807058572e+02,2.673153844163030438e-03,7.686951661104226077e-03,0.000000000000000000e+00
2.330840552153485135e+02,2.670238675878042894e-03,7.679184155380047727e-03,0.000000000000000000e+00
2.340844142499911413e+02,2.667325410880863525e-03,7.671421569410096647e-03,0.000000000000000000e+00
2.350847732846337692e+02,2.664414049582447454e-03,7.663663904581992023e-03,0.000000000000000000e+00
2.360851323192764255e+02,2.661504592393179516e-03,7.655911162281725871e-03,0.000000000000000000e+00
2.370854913539190534e+02,2.658597039722930631e-03,7.648163343893848651e-03,0.000000000000000000e+00
2.380858503885616813e+02,2.655691391981056509e-03,7.640420450801434574e-03,0.000000000000000000e+00
2.390862094232043376e+02,2.652787649576394177e-03,7.632682484386079866e-03,0.000000000000000000e+00
2.400865684578469654e+02,2.649885812917242029e-03,7.624949446027864605e-03,0.000000000000000000e+00
2.410869274924896217e+02,2.646985882411356794e-03,7.617221337105319762e-03,0.000000000000000000e+00
2.420872865271322496e+02,2.644087858465969578e-03,7.609498158995496586e-03,0.000000000000000000e+00
2.430876455617748775e+02,2.641191741487765917e-03,7.601779913073881609e-03,0.000000000000000000e+00
2.440880045964175338e+02,2.638297531882907460e-03,7.594066600714488580e-03,0.000000000000000000e+00
2.450883636310601617e+02,2.635405230056999878e-03,7.586358223289743977e-03,0.000000000000000000e+00
2.460887226657027895e+02,2.632514836415092863e-03,7.578654782170506088e-03,0.000000000000000000e+00
2.470890817003454458e+02,2.629626351361711353e-03,7.570956278726134400e-03,0.000000000000000000e+00
2.480894407349880737e+02,2.626739775300782672e-03,7.563262714324298780e-03,0.000000000000000000e+00
2.490897997696307016e+02,2.623855108635757966e-03,7.555574090331316009e-03,0.000000000000000000e+00
2.500901588042733579e+02,2.620972351769454336e-03,7.547890408111707430e-03,0.000000000000000000e+00
2.510905178389159857e+02,2.618091505104172805e-03,7.540211669028525077e-03,0.000000000000000000e+00
2.520908768735586136e+02,2.615212569041623289e-03,7.532537874443159115e-03,0.000000000000000000e+00
2.530912359082012699e+02,2.612335543982962759e-03,7.524869025715410706e-03,0.000000000000000000e+00
2.540915949428438978e+02,2.609460430328790475e-03,7.517205124203516289e-03,0.000000000000000000e+00
2.550919539774865257e+02,2.606587228479110684e-03,7.509546171264020950e-03,0.000000000000000000e+00
2.560923130121291820e+02,2.603715938833366019e-03,7.501892168251877296e-03,0.000000000000000000e+00
2.570926720467718383e+02,2.600846561790413642e-03,7.494243116520381276e-03,0.000000000000000000e+00
2.580930310814144377e+02,2.597979097748540425e-03,7.486599017421201666e-03,0.000000000000000000e+00
2.590933901160570940e+02,2.595113547105435629e-03,7.478959872304340173e-03,0.000000000000000000e+00
2.600937491506997503e+02,2.592249910258211717e-03,7.471325682518133171e-03,0.000000000000000000e+00
2.610941081853423498e+02,2.589388187603399154e-03,7.463696449409282924e-03,0.000000000000000000e+00
2.620944672199850061e+02,2.586528379536925156e-03,7.456072174322793400e-03,0.000000000000000000e+00
2.630948262546276624e+02,2.583670486454130600e-03,7.448452858601987622e-03,0.000000000000000000e+00
2.640951852892702618e+02,2.580814508749727093e-03,7.440838503588419195e-03,0.000000000000000000e+00
2.650955443239129181e+02,2.577960446817856386e-03,7.433229110622030164e-03,0.000000000000000000e+00
2.660959033585555744e+02,2.575108301052050908e-03,7.425624681041026118e-03,0.000000000000000000e+00
2.670962623931981739e+02,2.572258071845235066e-03,7.418025216181903941e-03,0.000000000000000000e+00
2.680966214278408302e+02,2.569409759589720479e-03,7.410430717379420593e-03,0.000000000000000000e+00
2.690969804624834865e+02,2.566563364677202502e-03,7.402841185966580959e-03,0.000000000000000000e+00
2.700973394971260859e+02,2.563718887498770208e-03,7.395256623274686428e-03,0.000000000000000000e+00
2.710976985317687422e+02,2.560876328444884695e-03,7.387677030633258562e-03,0.000000000000000000e+00
2.720980575664113985e+02,2.558035687905388638e-03,7.380102409370066854e-03,0.000000000000000000e+00
2.730984166010539980e+02,2.555196966269473319e-03,7.372532760811036784e-03,0.000000000000000000e+00
2.740987756356966543e+02,2.552360163925755394e-03,7.364968086280466661e-03,0.000000000000000000e+00
2.750991346703393106e+02,2.549525281262168472e-03,7.357408387100737926e-03,0.000000000000000000e+00
2.760994937049819100e+02,2.546692318666058524e-03,7.349853664592542399e-03,0.000000000000000000e+00
2.770998527396245663e+02,2.543861276524087608e-03,7.342303920074665438e-03,0.000000000000000000e+00
2.781002117742672226e+02,2.541032155222309758e-03,7.334759154864152475e-03,0.000000000000000000e+00
2.791005708089098221e+02,2.538204955146115913e-03,7.327219370276197991e-03,0.000000000000000000e+00
2.801009298435524784e+02,2.535379676680269909e-03,7.319684567624190619e-03,0.000000000000000000e+00
2.811012888781951347e+02,2.532556320208854701e-03,7.312154748219624675e-03,0.000000000000000000e+00
2.821016479128377910e+02,2.529734886115323975e-03,7.304629913372195568e-03,0.000000000000000000e+00
2.831020069474803904e+02,2.526915374782500844e-03,7.297110064389824083e-03,0.000000000000000000e+00
2.841023659821230467e+02,2.524097786592493283e-03,7.289595202578413521e-03,0.000000000000000000e+00
2.851027250167657030e+02,2.521282121926790836e-03,7.282085329242118585e-03,0.000000000000000000e+00
2.861030840514083025e+02,2.518468381166172679e-03,7.274580445683081695e-03,0.000000000000000000e+00
2.871034430860509588e+02,2.515656564690788282e-03,7.267080553201667181e-03,0.000000000000000000e+00
