# sloughing=True,sloughing_time=145.38429789380962
time_s,h_total_m,h_crit_m,alpha_water_wall
0.000000000000000000e+00,4.089999999999999886e-03,7.686817381863149043e-03,0.000000000000000000e+00
7.295515227084118683e-04,4.089996474432225533e-03,7.686811242329474186e-03,0.000000000000000000e+00
1.000944689155941036e+00,4.085164630862066215e-03,7.678396830153803865e-03,0.000000000000000000e+00
2.001159826789173923e+00,4.080336205029449527e-03,7.669988191928137425e-03,0.000000000000000000e+00
3.001374964422406588e+00,4.075511197733587727e-03,7.661585329416282716e-03,0.000000000000000000e+00
4.001590102055638809e+00,4.070689609772588924e-03,7.653188244379986738e-03,0.000000000000000000e+00
5.001805239688871474e+00,4.065871441943488297e-03,7.644796938579003290e-03,0.000000000000000000e+00
6.002020377322104139e+00,4.061056695042172641e-03,7.636411413770955933e-03,0.000000000000000000e+00
7.002235514955336804e+00,4.056245369863444548e-03,7.628031671711457684e-03,0.000000000000000000e+00
8.002450652588569469e+00,4.051437467200987713e-03,7.619657714154048564e-03,0.000000000000000000e+00
9.002665790221803022e+00,4.046632987847343516e-03,7.611289542850140089e-03,0.000000000000000000e+00
1.000288092785503480e+01,4.041831932593943112e-03,7.602927159549093331e-03,0.000000000000000000e+00
1.100309606548826835e+01,4.037034302231052793e-03,7.594570565998099224e-03,0.000000000000000000e+00
1.200331120312150013e+01,4.032240097547818217e-03,7.586219763942277441e-03,0.000000000000000000e+00
1.300352634075473368e+01,4.027449319332214103e-03,7.577874755124572315e-03,0.000000000000000000e+00
1.400374147838796546e+01,4.022661968371071123e-03,7.569535541285813546e-03,0.000000000000000000e+00
1.500395661602119901e+01,4.017878045450066354e-03,7.561202124164679780e-03,0.000000000000000000e+00
1.600417175365443256e+01,4.013097551353671244e-03,7.552874505497625748e-03,0.000000000000000000e+00
1.700438689128766256e+01,4.008320486865215790e-03,7.544552687018988082e-03,0.000000000000000000e+00
1.800460202892089612e+01,4.003546852766834765e-03,7.536236670460877765e-03,0.000000000000000000e+00
1.900481716655412967e+01,3.998776649839439964e-03,7.527926457553161046e-03,0.000000000000000000e+00
2.000503230418736322e+01,3.994009878862794793e-03,7.519622050023551385e-03,0.000000000000000000e+00
2.100524744182059322e+01,3.989246540615443148e-03,7.511323449597527915e-03,0.000000000000000000e+00
2.200546257945382678e+01,3.984486635874714619e-03,7.503030657998297284e-03,0.000000000000000000e+00
