# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
0.000000000000000000e+00,2.510000000000000078e-03,1.392741914442717326e-02,0.000000000000000000e+00
6.985842910836318398e-04,2.509998750576698280e-03,1.392741257238862621e-02,0.000000000000000000e+00
1.001071289122844377e+00,2.508209883119322855e-03,1.391800291422295131e-02,0.000000000000000000e+00
2.001443993954605371e+00,2.506421628752298920e-03,1.390859625667205390e-02,0.000000000000000000e+00
3.001816698786365922e+00,2.504633987620207003e-03,1.389919260071915443e-02,0.000000000000000000e+00
4.002189403618126917e+00,2.502846959867686613e-03,1.388979194734778211e-02,0.000000000000000000e+00
5.002562108449887468e+00,2.501060545639449250e-03,1.388039429754185997e-02,0.000000000000000000e+00
6.002934813281648019e+00,2.499274745080237205e-03,1.387099965228548101e-02,0.000000000000000000e+00
7.003307518113409458e+00,2.497489558334859989e-03,1.386160801256309388e-02,0.000000000000000000e+00
8.003680222945169120e+00,2.495704985548177421e-03,1.385221937935944385e-02,0.000000000000000000e+00
9.004052927776930559e+00,2.493921026865116540e-03,1.384283375365961445e-02,0.000000000000000000e+00
1.000442563260869200e+01,2.492137682430622600e-03,1.383345113644880719e-02,0.000000000000000000e+00
1.100479833744045166e+01,2.490354952389728458e-03,1.382407152871268155e-02,0.000000000000000000e+00
1.200517104227221310e+01,2.488572836887517712e-03,1.381469493143719363e-02,0.000000000000000000e+00
1.300554374710397454e+01,2.486791336069122532e-03,1.380532134560853892e-02,0.000000000000000000e+00
1.400591645193573420e+01,2.485010450079726263e-03,1.379595077221321651e-02,0.000000000000000000e+00
1.500628915676749564e+01,2.483230179064582505e-03,1.378658321223808804e-02,0.000000000000000000e+00
1.600666186159925530e+01,2.481450523168977386e-03,1.377721866667020248e-02,0.000000000000000000e+00
1.700703456643101674e+01,2.479671482538264686e-03,1.376785713649696964e-02,0.000000000000000000e+00
1.800740727126277818e+01,2.477893057317846759e-03,1.375849862270605607e-02,0.000000000000000000e+00
1.900777997609453962e+01,2.476115247653173663e-03,1.374914312628541628e-02,0.000000000000000000e+00
2.000815268092630106e+01,2.474338053689773952e-03,1.373979064822338815e-02,0.000000000000000000e+00
2.100852538575805895e+01,2.472561475573207841e-03,1.373044118950851947e-02,0.000000000000000000e+00
2.200889809058982038e+01,2.470785513449088450e-03,1.372109475112962516e-02,0.000000000000000000e+00
2.300927079542158182e+01,2.469010167463096556e-03,1.371175133407589140e-02,0.000000000000000000e+00
2.400964350025334326e+01,2.467235437760965846e-03,1.370241093933678538e-02,0.000000000000000000e+00
2.501001620508510470e+01,2.465461324488472938e-03,1.369307356790201539e-02,0.000000000000000000e+00
2.601038890991686259e+01,2.463687827791449098e-03,1.368373922076159162e-02,0.000000000000000000e+00
2.701076161474862403e+01,2.461914947815787603e-03,1.367440789890584513e-02,0.000000000000000000e+00
2.801113431958038547e+01,2.460142684707425972e-03,1.366507960332536374e-02,0.000000000000000000e+00
2.901150702441214690e+01,2.458371038612373275e-03,1.365575433501110131e-02,0.000000000000000000e+00
3.001187972924390834e+01,2.456600009676671113e-03,1.364643209495420423e-02,0.000000000000000000e+00
3.101225243407566978e+01,2.454829598046433508e-03,1.363711288414620401e-02,0.000000000000000000e+00
3.201262513890743122e+01,2.453059803867806143e-03,1.362779670357882125e-02,0.000000000000000000e+00
3.301299784373919266e+01,2.451290627287017101e-03,1.361848355424419808e-02,0.000000000000000000e+00
3.401337054857095410e+01,2.449522068450306605e-03,1.360917343713455296e-02,0.000000000000000000e+00
3.501374325340270843e+01,2.447754127504002918e-03,1.359986635324259355e-02,0.000000000000000000e+00
3.601411595823446987e+01,2.445986804594479837e-03,1.359056230356124953e-02,0.000000000000000000e+00
3.701448866306623131e+01,2.444220099868164939e-03,1.358126128908375418e-02,0.000000000000000000e+00
3.801486136789799275e+01,2.442454013471525263e-03,1.357196331080357324e-02,0.000000000000000000e+00
3.901523407272975419e+01,2.440688545551111550e-03,1.356266836971458875e-02,0.000000000000000000e+00
4.001560677756151563e+01,2.438923696253489717e-03,1.355337646681078860e-02,0.000000000000000000e+00
4.101597948239327707e+01,2.437159465725307218e-03,1.354408760308660302e-02,0.000000000000000000e+00
4.201635218722503851e+01,2.435395854113243160e-03,1.353480177953663051e-02,0.000000000000000000e+00
4.301672489205679994e+01,2.433632861564056019e-03,1.352551899715588937e-02,0.000000000000000000e+00
4.401709759688856138e+01,2.431870488224538527e-03,1.351623925693959394e-02,0.000000000000000000e+00
4.501747030172032282e+01,2.430108734241532859e-03,1.350696255988322221e-02,0.000000000000000000e+00
4.601784300655207716e+01,2.428347599761948843e-03,1.349768890698261649e-02,0.000000000000000000e+00
4.701821571138383860e+01,2.426587084932730568e-03,1.348841829923382030e-02,0.000000000000000000e+00
4.801858841621560003e+01,2.424827189900903655e-03,1.347915073763328482e-02,0.000000000000000000e+00
4.901896112104736147e+01,2.423067914813514974e-03,1.346988622317761564e-02,0.000000000000000000e+00
5.001933382587912291e+01,2.421309259817683822e-03,1.346062475686377741e-02,0.000000000000000000e+00
5.101970653071088435e+01,2.419551225060576332e-03,1.345136633968901235e-02,0.000000000000000000e+00
5.202007923554264579e+01,2.417793810689411113e-03,1.344211097265082984e-02,0.000000000000000000e+00
5.302045194037440723e+01,2.416037016851456214e-03,1.343285865674700985e-02,0.000000000000000000e+00
5.402082464520616867e+01,2.414280843694035627e-03,1.342360939297564462e-02,0.000000000000000000e+00
5.502119735003793011e+01,2.412525291364525822e-03,1.341436318233510741e-02,0.000000000000000000e+00
5.602157005486969155e+01,2.410770360010355742e-03,1.340512002582403862e-02,0.000000000000000000e+00
5.702194275970144588e+01,2.409016049778997699e-03,1.339587992444133367e-02,0.000000000000000000e+00
5.802231546453320732e+01,2.407262360817996431e-03,1.338664287918626093e-02,0.000000000000000000e+00
5.902268816936496876e+01,2.405509293274933538e-03,1.337740889105831429e-02,0.000000000000000000e+00
6.002306087419673020e+01,2.403756847297446996e-03,1.336817796105726867e-02,0.000000000000000000e+00
6.102343357902849164e+01,2.402005023033233332e-03,1.335895009018321818e-02,0.000000000000000000e+00
6.202380628386025307e+01,2.400253820630016393e-03,1.334972527943641477e-02,0.000000000000000000e+00
6.302417898869201451e+01,2.398503240235598521e-03,1.334050352981752847e-02,0.000000000000000000e+00
6.402455169352377595e+01,2.396753281997822827e-03,1.333128484232744965e-02,0.000000000000000000e+00
6.502492439835553739e+01,2.395003946064588798e-03,1.332206921796737047e-02,0.000000000000000000e+00
6.602529710318729883e+01,2.393255232583852733e-03,1.331285665773879884e-02,0.000000000000000000e+00
6.702566980801906027e+01,2.391507141703599990e-03,1.330364716264339012e-02,0.000000000000000000e+00
6.802604251285082171e+01,2.389759673571896590e-03,1.329444073368322987e-02,0.000000000000000000e+00
6.902641521768258315e+01,2.388012828336839345e-03,1.328523737186059449e-02,0.000000000000000000e+00
7.002678792251434459e+01,2.386266606146583615e-03,1.327603707817804658e-02,0.000000000000000000e+00
7.102716062734610603e+01,2.384521007149331163e-03,1.326683985363842459e-02,0.000000000000000000e+00
7.202753333217786746e+01,2.382776031493354877e-03,1.325764569924493472e-02,0.000000000000000000e+00
7.302790603700961469e+01,2.381031679326954531e-03,1.324845461600093061e-02,0.000000000000000000e+00
7.402827874184137613e+01,2.379287950798501024e-03,1.323926660491015275e-02,0.000000000000000000e+00
7.502865144667313757e+01,2.377544846056393879e-03,1.323008166697649604e-02,0.000000000000000000e+00
7.602902415150489901e+01,2.375802365249108945e-03,1.322089980320426648e-02,0.000000000000000000e+00
7.702939685633666045e+01,2.374060508525158500e-03,1.321172101459796265e-02,0.000000000000000000e+00
7.802976956116842189e+01,2.372319276033114672e-03,1.320254530216241097e-02,0.000000000000000000e+00
7.903014226600018333e+01,2.370578667921584282e-03,1.319337266690262869e-02,0.000000000000000000e+00
8.003051497083194477e+01,2.368838684339237468e-03,1.318420310982395746e-02,0.000000000000000000e+00
8.103088767566370620e+01,2.367099325434803784e-03,1.317503663193207719e-02,0.000000000000000000e+00
8.203126038049546764e+01,2.365360591357047911e-03,1.316587323423285688e-02,0.000000000000000000e+00
8.303163308532722908e+01,2.363622482254787872e-03,1.315671291773243788e-02,0.000000000000000000e+00
8.403200579015899052e+01,2.361884998276898070e-03,1.314755568343727032e-02,0.000000000000000000e+00
8.503237849499075196e+01,2.360148139572306250e-03,1.313840153235410792e-02,0.000000000000000000e+00
8.603275119982251340e+01,2.358411906289980924e-03,1.312925046548990213e-02,0.000000000000000000e+00
8.703312390465427484e+01,2.356676298578944378e-03,1.312010248385190626e-02,0.000000000000000000e+00
8.803349660948603628e+01,2.354941316588270075e-03,1.311095758844764599e-02,0.000000000000000000e+00
8.903386931431779772e+01,2.353206960467084819e-03,1.310181578028493839e-02,0.000000000000000000e+00
9.003424201914955916e+01,2.351473230364566156e-03,1.309267706037186771e-02,0.000000000000000000e+00
9.103461472398132059e+01,2.349740126429944974e-03,1.308354142971680616e-02,0.000000000000000000e+00
9.203498742881308203e+01,2.348007648812492059e-03,1.307440888932834798e-02,0.000000000000000000e+00
9.303536013364484347e+01,2.346275797661528072e-03,1.306527944021534070e-02,0.000000000000000000e+00
9.403573283847660491e+01,2.344544573126436122e-03,1.305615308338697877e-02,0.000000000000000000e+00
9.503610554330835214e+01,2.342813975356642254e-03,1.304702981985269607e-02,0.000000000000000000e+00
9.603647824814011358e+01,2.341084004501621085e-03,1.303790965062217450e-02,0.000000000000000000e+00
9.703685095297187502e+01,2.339354660710904910e-03,1.302879257670539609e-02,0.000000000000000000e+00
9.803722365780363646e+01,2.337625944134067661e-03,1.301967859911259962e-02,0.000000000000000000e+00
9.903759636263539790e+01,2.335897854920743113e-03,1.301056771885431181e-02,0.000000000000000000e+00
1.000379690674671593e+02,2.334170393220581959e-03,1.300145993694117562e-02,0.000000000000000000e+00
1.010383417722989208e+02,2.332443559183330298e-03,1.299235525438432841e-02,0.000000000000000000e+00
1.020387144771306822e+02,2.330717352958756785e-03,1.298325367219504631e-02,0.000000000000000000e+00
1.030390871819624437e+02,2.328991774696701628e-03,1.297415519138497147e-02,0.000000000000000000e+00
1.040394598867942051e+02,2.327266824547015445e-03,1.296505981296581199e-02,0.000000000000000000e+00
1.050398325916259665e+02,2.325542502659639060e-03,1.295596753794976512e-02,0.000000000000000000e+00
1.060402052964577280e+02,2.323818809184541919e-03,1.294687836734917039e-02,0.000000000000000000e+00
1.070405780012894894e+02,2.322095744271741608e-03,1.293779230217663966e-02,0.000000000000000000e+00
1.080409507061212508e+02,2.320373308071305585e-03,1.292870934344503980e-02,0.000000000000000000e+00
1.090413234109530123e+02,2.318651500733371132e-03,1.291962949216761240e-02,0.000000000000000000e+00
1.100416961157847737e+02,2.316930322408098514e-03,1.291055274935773954e-02,0.000000000000000000e+00
1.110420688206165352e+02,2.315209773245705677e-03,1.290147911602909474e-02,0.000000000000000000e+00
1.120424415254482966e+02,2.313489853396463042e-03,1.289240859319564121e-02,0.000000000000000000e+00
1.130428142302800580e+02,2.311770563010690036e-03,1.288334118187160413e-02,0.000000000000000000e+00
1.140431869351118195e+02,2.310051902238740781e-03,1.287427688307139773e-02,0.000000000000000000e+00
1.150435596399435809e+02,2.308333871231045293e-03,1.286521569780983178e-02,0.000000000000000000e+00
1.160439323447753424e+02,2.306616470138060041e-03,1.285615762710187737e-02,0.000000000000000000e+00
1.170443050496070896e+02,2.304899699110291803e-03,1.284710267196275540e-02,0.000000000000000000e+00
1.180446777544388510e+02,2.303183558298305903e-03,1.283805083340801637e-02,0.000000000000000000e+00
1.190450504592706125e+02,2.301468047852704962e-03,1.282900211245339983e-02,0.000000000000000000e+00
1.200454231641023739e+02,2.299753167924159254e-03,1.281995651011502181e-02,0.000000000000000000e+00
1.210457958689341353e+02,2.298038918663363774e-03,1.281091402740911107e-02,0.000000000000000000e+00
1.220461685737658968e+02,2.296325300221068160e-03,1.280187466535220170e-02,0.000000000000000000e+00
1.230465412785976582e+02,2.294612312748085803e-03,1.279283842496117471e-02,0.000000000000000000e+00
1.240469139834294197e+02,2.292899956395256546e-03,1.278380530725303776e-02,0.000000000000000000e+00
1.250472866882611811e+02,2.291188231313487454e-03,1.277477531324517496e-02,0.000000000000000000e+00
1.260476593930929425e+02,2.289477137653714214e-03,1.276574844395511436e-02,0.000000000000000000e+00
1.270480320979247040e+02,2.287766675566934530e-03,1.275672470040071539e-02,0.000000000000000000e+00
1.280484048027564654e+02,2.286056845204193378e-03,1.274770408360008898e-02,0.000000000000000000e+00
1.290487775075882269e+02,2.284347646716573029e-03,1.273868659457155425e-02,0.000000000000000000e+00
1.300491502124199883e+02,2.282639080255211700e-03,1.272967223433372520e-02,0.000000000000000000e+00
1.310495229172517497e+02,2.280931145971289240e-03,1.272066100390543270e-02,0.000000000000000000e+00
1.320498956220835112e+02,2.279223844016049251e-03,1.271165290430587361e-02,0.000000000000000000e+00
1.330502683269152726e+02,2.277517174540763956e-03,1.270264793655435584e-02,0.000000000000000000e+00
1.340506410317470340e+02,2.275811137696759356e-03,1.269364610167050822e-02,0.000000000000000000e+00
1.350510137365787955e+02,2.274105733635406988e-03,1.268464740067419896e-02,0.000000000000000000e+00
1.360513864414105569e+02,2.272400962508123925e-03,1.267565183458552874e-02,0.000000000000000000e+00
1.370517591462423184e+02,2.270696824466386220e-03,1.266665940442492089e-02,0.000000000000000000e+00
1.380521318510740798e+02,2.268993319661701154e-03,1.265767011121296005e-02,0.000000000000000000e+00
1.390525045559058412e+02,2.267290448245636719e-03,1.264868395597056223e-02,0.000000000000000000e+00
1.400528772607376027e+02,2.265588210369800810e-03,1.263970093971885679e-02,0.000000000000000000e+00
1.410532499655693641e+02,2.263886606185845553e-03,1.263072106347920033e-02,0.000000000000000000e+00
1.420536226704011256e+02,2.262185635845475121e-03,1.262174432827324264e-02,0.000000000000000000e+00
1.430539953752328870e+02,2.260485299500434447e-03,1.261277073512283471e-02,0.000000000000000000e+00
1.440543680800646484e+02,2.258785597302522246e-03,1.260380028505012420e-02,0.000000000000000000e+00
1.450547407848964099e+02,2.257086529403577995e-03,1.259483297907747559e-02,0.000000000000000000e+00
1.460551134897281713e+02,2.255388095955486710e-03,1.258586881822750143e-02,0.000000000000000000e+00
1.470554861945599328e+02,2.253690297110181543e-03,1.257690780352306061e-02,0.000000000000000000e+00
1.480558588993916942e+02,2.251993133019644221e-03,1.256794993598727567e-02,0.000000000000000000e+00
1.490562316042234556e+02,2.250296603835898104e-03,1.255899521664349643e-02,0.000000000000000000e+00
1.500566043090551887e+02,2.248600709711022060e-03,1.255004364651536065e-02,0.000000000000000000e+00
1.510569770138869501e+02,2.246905450797132692e-03,1.254109522662670735e-02,0.000000000000000000e+00
1.520573497187187115e+02,2.245210827246384329e-03,1.253214995800159236e-02,0.000000000000000000e+00
1.530577224235504730e+02,2.243516839210995921e-03,1.252320784166439070e-02,0.000000000000000000e+00
1.540580951283822344e+02,2.241823486843223280e-03,1.251426887863970466e-02,0.000000000000000000e+00
1.550584678332139958e+02,2.240130770295360816e-03,1.250533306995231173e-02,0.000000000000000000e+00
1.560588405380457573e+02,2.238438689719754980e-03,1.249640041662728948e-02,0.000000000000000000e+00
1.570592132428775187e+02,2.236747245268803398e-03,1.248747091968997226e-02,0.000000000000000000e+00
1.580595859477092802e+02,2.235056437094937523e-03,1.247854458016588175e-02,0.000000000000000000e+00
1.590599586525410416e+02,2.233366265350640850e-03,1.246962139908082932e-02,0.000000000000000000e+00
1.600603313573728030e+02,2.231676730188440240e-03,1.246070137746083106e-02,0.000000000000000000e+00
1.610607040622045645e+02,2.229987831760909395e-03,1.245178451633217366e-02,0.000000000000000000e+00
1.620610767670363259e+02,2.228299570220671020e-03,1.244287081672139708e-02,0.000000000000000000e+00
1.630614494718680874e+02,2.226611945720385118e-03,1.243396027965523558e-02,0.000000000000000000e+00
1.640618221766998488e+02,2.224924958412748122e-03,1.242505290616062810e-02,0.000000000000000000e+00
1.650621948815316102e+02,2.223238608450518045e-03,1.241614869726483453e-02,0.000000000000000000e+00
1.660625675863633717e+02,2.221552895986486729e-03,1.240724765399528993e-02,0.000000000000000000e+00
1.670629402911951331e+02,2.219867821173500660e-03,1.239834977737973472e-02,0.000000000000000000e+00
1.680633129960268946e+02,2.218183384164449257e-03,1.238945506844612264e-02,0.000000000000000000e+00
1.690636857008586560e+02,2.216499585112249263e-03,1.238056352822255318e-02,0.000000000000000000e+00
1.700640584056904174e+02,2.214816424169877701e-03,1.237167515773746930e-02,0.000000000000000000e+00
1.710644311105221789e+02,2.213133901490357131e-03,1.236278995801952385e-02,0.000000000000000000e+00
1.720648038153539403e+02,2.211452017226741337e-03,1.235390793009755357e-02,0.000000000000000000e+00
1.730651765201857017e+02,2.209770771532146554e-03,1.234502907500072480e-02,0.000000000000000000e+00
1.740655492250174632e+02,2.208090164559720243e-03,1.233615339375836520e-02,0.000000000000000000e+00
1.750659219298492246e+02,2.206410196462650630e-03,1.232728088740003315e-02,0.000000000000000000e+00
1.760662946346809861e+02,2.204730867394172344e-03,1.231841155695551082e-02,0.000000000000000000e+00
