# sloughing=True,sloughing_time=150.9817395335284
time_s,h_total_m,h_crit_m,alpha_water_wall
0.000000000000000000e+00,3.040000000000001035e-03,1.039090734100828368e-02,0.000000000000000000e+00
7.105524603314512713e-04,3.039998009642736615e-03,1.039090094502345511e-02,0.000000000000000000e+00
1.001168416607014944e+00,3.037196272546554155e-03,1.038189750026338558e-02,0.000000000000000000e+00
2.001626280753698417e+00,3.034395906576174869e-03,1.037289825724308119e-02,0.000000000000000000e+00
3.002084144900381446e+00,3.031596912091315352e-03,1.036390321741176811e-02,0.000000000000000000e+00
4.002542009047065363e+00,3.028799289451691336e-03,1.035491238221866381e-02,0.000000000000000000e+00
5.002999873193748392e+00,3.026003039017048906e-03,1.034592575311305516e-02,0.000000000000000000e+00
6.003457737340431422e+00,3.023208161147141089e-03,1.033694333154422385e-02,0.000000000000000000e+00
7.003915601487115339e+00,3.020414656201748666e-03,1.032796511896153305e-02,0.000000000000000000e+00
8.004373465633799256e+00,3.017622524540661960e-03,1.031899111681434424e-02,0.000000000000000000e+00
9.004831329780481397e+00,3.014831766523663487e-03,1.031002132655196510e-02,0.000000000000000000e+00
1.000528919392716531e+01,3.012042382510574795e-03,1.030105574962381088e-02,0.000000000000000000e+00
1.100574705807384923e+01,3.009254372861237380e-03,1.029209438747934711e-02,0.000000000000000000e+00
1.200620492222053137e+01,3.006467737935471490e-03,1.028313724156793875e-02,0.000000000000000000e+00
1.300666278636721529e+01,3.003682478093140304e-03,1.027418431333907041e-02,0.000000000000000000e+00
1.400712065051389921e+01,3.000898593694100065e-03,1.026523560424217468e-02,0.000000000000000000e+00
1.500757851466058312e+01,2.998116085098213954e-03,1.025629111572668069e-02,0.000000000000000000e+00
1.600803637880726527e+01,2.995334952665369439e-03,1.024735084924208520e-02,0.000000000000000000e+00
1.700849424295394741e+01,2.992555196755453117e-03,1.023841480623785549e-02,0.000000000000000000e+00
1.800895210710063310e+01,2.989776817728358529e-03,1.022948298816344151e-02,0.000000000000000000e+00
1.900940997124731524e+01,2.986999815943995693e-03,1.022055539646834002e-02,0.000000000000000000e+00
2.000986783539400093e+01,2.984224191762255979e-03,1.021163203260195239e-02,0.000000000000000000e+00
2.101032569954068308e+01,2.981449945543067186e-03,1.020271289801378579e-02,0.000000000000000000e+00
2.201078356368736522e+01,2.978677077646348873e-03,1.019379799415327977e-02,0.000000000000000000e+00
2.301124142783405091e+01,2.975905588432014096e-03,1.018488732246984781e-02,0.000000000000000000e+00
2.401169929198073305e+01,2.973135478259992387e-03,1.017598088441290516e-02,0.000000000000000000e+00
2.501215715612741519e+01,2.970366747490220654e-03,1.016707868143188961e-02,0.000000000000000000e+00
2.601261502027410089e+01,2.967599396482630599e-03,1.015818071497618519e-02,0.000000000000000000e+00
2.701307288442078303e+01,2.964833425597145251e-03,1.014928698649513426e-02,0.000000000000000000e+00
2.801353074856746517e+01,2.962068835193700650e-03,1.014039749743808790e-02,0.000000000000000000e+00
2.901398861271415086e+01,2.959305625632237605e-03,1.013151224925437285e-02,0.000000000000000000e+00
3.001444647686083300e+01,2.956543797272688685e-03,1.012263124339328295e-02,0.000000000000000000e+00
3.101490434100751514e+01,2.953783350474973451e-03,1.011375448130405474e-02,0.000000000000000000e+00
3.201536220515419728e+01,2.951024285599036182e-03,1.010488196443594042e-02,0.000000000000000000e+00
3.301582006930088653e+01,2.948266603004783860e-03,1.009601369423808979e-02,0.000000000000000000e+00
3.401627793344756867e+01,2.945510303052157729e-03,1.008714967215969607e-02,0.000000000000000000e+00
3.501673579759425081e+01,2.942755386101074747e-03,1.007828989964988826e-02,0.000000000000000000e+00
3.601719366174093295e+01,2.940001852511435389e-03,1.006943437815766701e-02,0.000000000000000000e+00
3.701765152588761509e+01,2.937249702643137967e-03,1.006058310913205897e-02,0.000000000000000000e+00
3.801810939003429723e+01,2.934498936856102039e-03,1.005173609402208214e-02,0.000000000000000000e+00
