Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
14:34:04	-4	14:34:04	-1.8	14:34:04	-97.2	14:35:40	-10
14:34:05	-4	14:34:05	-1.78	14:34:05	-97.2	14:35:41	-10
14:34:06	-4	14:34:06	-1.77	14:34:06	-97.2	14:35:42	-10
14:34:07	-4	14:34:07	-1.75	14:34:07	-97.2	14:35:43	-10
14:34:08	-4	14:34:08	-1.74	14:34:08	-97.2	14:35:44	-10
14:34:09	-4	14:34:09	-1.73	14:34:09	-97.2	14:35:45	-10
14:34:10	-4	14:34:10	-1.72	14:34:10	-97.2	14:35:46	-10
14:34:11	-4	14:34:11	-1.7	14:34:11	-97.2	14:35:47	-10
14:34:12	-4	14:34:12	-1.69	14:34:12	-97.2	14:35:49	-10
14:34:13	-4	14:34:13	-1.67	14:34:13	-97.2	14:35:50	-10
14:34:14	-4	14:34:14	-1.66	14:34:14	-97.2	14:35:51	-10
14:34:15	-4	14:34:15	-1.65	14:34:15	-97.2	14:35:52	-10
14:34:16	-4	14:34:16	-1.63	14:34:16	-97.2	14:35:53	-10
14:34:17	-4	14:34:17	-1.62	14:34:17	-97.2	14:35:54	-10
14:34:18	-4	14:34:18	-1.61	14:34:18	-97.2	14:35:55	-10
14:34:19	-4	14:34:19	-1.59	14:34:19	-97.2	14:35:56	-10
14:34:20	-4	14:34:20	-1.58	14:34:20	-97.2	14:35:57	-10
14:34:21	-4	14:34:21	-1.57	14:34:21	-97.2	14:35:58	-10
14:34:22	-4	14:34:22	-1.55	14:34:22	-97.2	14:35:59	-10
14:34:23	-4	14:34:23	-1.54	14:34:23	-97.2	14:36:00	-10
14:34:24	-4	14:34:24	-1.52	14:34:24	-97.2	14:36:01	-10
14:34:25	-4	14:34:25	-1.51	14:34:25	-97.2	14:36:02	-10
14:34:26	-4	14:34:26	-1.49	14:34:26	-97.2	14:36:03	-10
14:34:27	-4	14:34:27	-1.48	14:34:27	-97.2	14:36:04	-10
14:34:28	-4	14:34:28	-1.47	14:34:28	-97.2	14:36:05	-10
14:34:29	-4	14:34:29	-1.45	14:34:29	-97.2	14:36:06	-10
14:34:31	-4	14:34:31	-1.44	14:34:31	-97.2	14:36:07	-10
14:34:32	-4	14:34:32	-1.42	14:34:32	-97.2	14:36:08	-10
14:34:33	-4	14:34:33	-1.41	14:34:33	-97.2	14:36:09	-10
14:34:34	-4	14:34:34	-1.39	14:34:34	-97.2	14:36:10	-10
14:34:35	-4	14:34:35	-1.38	14:34:35	-97.2	14:36:11	-10
14:34:36	-4	14:34:36	-1.36	14:34:36	-97.2	14:36:12	-10
14:34:37	-4	14:34:37	-1.35	14:34:37	-97.2	14:36:13	-10
14:34:38	-4	14:34:38	-1.33	14:34:38	-97.2	14:36:14	-10
14:34:39	-4	14:34:39	-1.31	14:34:39	-97.2	14:36:15	-10
14:34:40	-4	14:34:40	-1.3	14:34:40	-97.2	14:36:16	-10
14:34:41	-4	14:34:41	-1.28	14:34:41	-97.2	14:36:17	-10
14:34:42	-4	14:34:42	-1.27	14:34:42	-97.2	14:36:18	-10
14:34:43	-4	14:34:43	-1.25	14:34:43	-97.2	14:36:19	-10
14:34:44	-4	14:34:44	-1.24	14:34:44	-97.2	14:36:20	-10
14:34:45	-4	14:34:45	-1.22	14:34:45	-97.2	14:36:21	-10
14:34:46	-4	14:34:46	-1.21	14:34:46	-97.2	14:36:22	-10
14:34:47	-4	14:34:47	-1.19	14:34:47	-97.2	14:36:23	-10
14:34:48	-4	14:34:48	-1.17	14:34:48	-97.2	14:36:24	-10
14:34:49	-4	14:34:49	-1.16	14:34:49	-97.2	14:36:25	-10
14:34:50	-4	14:34:50	-1.14	14:34:50	-97.2	14:36:26	-10
14:34:51	-4	14:34:51	-1.13	14:34:51	-97.2	14:36:27	-10
14:34:52	-4	14:34:52	-1.11	14:34:52	-97.2	14:36:28	-10
14:34:53	-4	14:34:53	-1.09	14:34:53	-97.2	14:36:29	-10
14:34:54	-4	14:34:54	-1.08	14:34:54	-97.2	14:36:30	-10
14:34:55	-4	14:34:55	-1.06	14:34:55	-97.2	14:36:31	-10
14:34:56	-4	14:34:56	-1.05	14:34:56	-97.2	14:36:32	-10
14:34:57	-4	14:34:57	-1.03	14:34:57	-97.2	14:36:34	-10
14:34:58	-4	14:34:58	-1.02	14:34:58	-97.2	14:36:35	-10
14:34:59	-4	14:34:59	-1	14:34:59	-97.2	14:36:36	-10
14:35:00	-4	14:35:00	-0.98	14:35:00	-97.2	14:36:37	-10
14:35:01	-4	14:35:01	-0.97	14:35:01	-97.2	14:36:38	-10
14:35:02	-4	14:35:02	-0.95	14:35:02	-97.2	14:36:39	-10
14:35:03	-4	14:35:03	-0.93	14:35:03	-97.2	14:36:40	-10
14:35:04	-4	14:35:04	-0.92	14:35:04	-97.2	14:36:41	-10
14:35:05	-4	14:35:05	-0.9	14:35:05	-97.2	14:36:42	-10
14:35:06	-4	14:35:06	-0.89	14:35:06	-97.2	14:36:43	-10
14:35:07	-4	14:35:07	-0.87	14:35:07	-97.2	14:36:44	-10
14:35:08	-4	14:35:08	-0.85	14:35:08	-97.1	14:36:45	-10
14:35:09	-4	14:35:09	-0.84	14:35:09	-97.2	14:36:46	-10
14:35:10	-4	14:35:10	-0.82	14:35:10	-97.2	14:36:47	-10
14:35:11	-4	14:35:11	-0.8	14:35:11	-97.2	14:36:48	-10
14:35:12	-4	14:35:12	-0.78	14:35:12	-97.1	14:36:49	-10
14:35:13	-4	14:35:13	-0.77	14:35:13	-97.1	14:36:50	-10
14:35:14	-4	14:35:14	-0.75	14:35:14	-97.1	14:36:51	-10
14:35:15	-4	14:35:15	-0.74	14:35:15	-97.2	14:36:52	-10
14:35:16	-4	14:35:16	-0.72	14:35:16	-97.1	14:36:53	-10
14:35:17	-4	14:35:17	-0.71	14:35:17	-97.2	14:36:54	-10
14:35:18	-4	14:35:18	-0.69	14:35:18	-97.2	14:36:55	-10
14:35:19	-4	14:35:19	-0.67	14:35:19	-97.1	14:36:56	-10
14:35:20	-4	14:35:20	-0.65	14:35:20	-97.1	14:36:57	-10
14:35:21	-4	14:35:21	-0.64	14:35:21	-97.1	14:36:58	-10
14:35:22	-4	14:35:22	-0.62	14:35:22	-97.2	14:36:59	-10
14:35:23	-4	14:35:23	-0.61	14:35:23	-97.2	14:37:00	-10
14:35:24	-4	14:35:24	-0.59	14:35:24	-97.1	14:37:01	-10
14:35:25	-4	14:35:25	-0.57	14:35:25	-97.1	14:37:02	-10
14:35:26	-4	14:35:26	-0.56	14:35:26	-97.1	14:37:03	-10
14:35:27	-4	14:35:27	-0.54	14:35:27	-97.1	14:37:04	-10
14:35:28	-4	14:35:28	-0.52	14:35:28	-97.1	14:37:05	-10
14:35:29	-4	14:35:29	-0.5	14:35:29	-97.1	14:37:06	-10
14:35:30	-4	14:35:30	-0.49	14:35:30	-97.1	14:37:07	-10
14:35:31	-4	14:35:31	-0.47	14:35:31	-97.1	14:37:08	-10
14:35:32	-4	14:35:32	-0.46	14:35:32	-97.1	14:37:09	-10
14:35:33	-4	14:35:33	-0.44	14:35:33	-97.1	14:37:10	-10
14:35:34	-4	14:35:34	-0.42	14:35:34	-97.1	14:37:11	-10
14:35:35	-4	14:35:35	-0.41	14:35:35	-97.1	14:37:12	-10
14:35:36	-4	14:35:36	-0.39	14:35:36	-97.2	14:37:13	-10
14:35:37	-4	14:35:37	-0.37	14:35:37	-97.1	14:37:14	-10
14:35:38	-4	14:35:38	-0.36	14:35:38	-97.1		
14:35:39	-4	14:35:39	-0.35	14:35:39	-97.1		
14:35:40	-4	14:35:40	-0.33	14:35:40	-97.1		
14:35:41	-4	14:35:41	-0.31	14:35:41	-97.2		
14:35:42	-4	14:35:42	-0.3	14:35:42	-97.1		
14:35:43	-4	14:35:43	-0.28	14:35:43	-97.2		
14:35:44	-4	14:35:44	-0.27	14:35:44	-97.2		
14:35:45	-4	14:35:45	-0.25	14:35:45	-97.2		
14:35:46	-4	14:35:46	-0.24	14:35:46	-97.2		
14:35:47	-4	14:35:47	-0.22	14:35:47	-97.2		
14:35:49	-4	14:35:49	-0.2	14:35:49	-97.2		
14:35:50	-4	14:35:50	-0.19	14:35:50	-97.2		
14:35:51	-4	14:35:51	-0.18	14:35:51	-97.2		
14:35:52	-4	14:35:52	-0.16	14:35:52	-97.2		
14:35:53	-4	14:35:53	-0.14	14:35:53	-97.2		
14:35:54	-4	14:35:54	-0.13	14:35:54	-97.2		
14:35:55	-4	14:35:55	-0.11	14:35:55	-97.2		
14:35:56	-4	14:35:56	-0.1	14:35:56	-97.2		
14:35:57	-4	14:35:57	-0.08	14:35:57	-97.2		
14:35:58	-4	14:35:58	-0.07	14:35:58	-97.2		
14:35:59	-4	14:35:59	-0.05	14:35:59	-97.2		
14:36:00	-4	14:36:00	-0.04	14:36:00	-97.2		
14:36:01	-4	14:36:01	-0.02	14:36:01	-97.2		
14:36:02	-4	14:36:02	-0.01	14:36:02	-97.2		
14:36:03	-4	14:36:03	0.01	14:36:03	-97.2		
14:36:04	-4	14:36:04	0.02	14:36:04	-97.2		
14:36:05	-4	14:36:05	0.04	14:36:05	-97.2		
14:36:06	-4	14:36:06	0.05	14:36:06	-97.2		
14:36:07	-4	14:36:07	0.07	14:36:07	-97.2		
14:36:08	-4	14:36:08	0.08	14:36:08	-97.2		
14:36:09	-4	14:36:09	0.1	14:36:09	-97.2		
14:36:10	-4	14:36:10	0.12	14:36:10	-97.2		
14:36:11	-4	14:36:11	0.13	14:36:11	-97.2		
14:36:12	-4	14:36:12	0.14	14:36:12	-97.2		
14:36:13	-4	14:36:13	0.16	14:36:13	-97.2		
14:36:14	-4	14:36:14	0.18	14:36:14	-97.2		
14:36:15	-4	14:36:15	0.19	14:36:15	-97.2		
14:36:16	-4	14:36:16	0.21	14:36:16	-97.2		
14:36:17	-4	14:36:17	0.22	14:36:17	-97.2		
14:36:18	-4	14:36:18	0.24	14:36:18	-97.2		
14:36:19	-4	14:36:19	0.26	14:36:19	-97.2		
14:36:20	-4	14:36:20	0.27	14:36:20	-97.2		
14:36:21	-4	14:36:21	0.29	14:36:21	-97.1		
14:36:22	-4	14:36:22	0.3	14:36:22	-97.2		
14:36:23	-4	14:36:23	0.32	14:36:23	-97.2		
14:36:24	-4	14:36:24	0.33	14:36:24	-97.1		
14:36:25	-4	14:36:25	0.34	14:36:25	-97.2		
14:36:26	-4	14:36:26	0.36	14:36:26	-97.2		
14:36:27	-4	14:36:27	0.37	14:36:27	-97.2		
14:36:28	-4	14:36:28	0.39	14:36:28	-97.1		
14:36:29	-4	14:36:29	0.4	14:36:29	-97.2		
14:36:30	-4	14:36:30	0.42	14:36:30	-97.2		
14:36:31	-4	14:36:31	0.44	14:36:31	-97.1		
14:36:32	-4	14:36:32	0.45	14:36:32	-97.1		
14:36:34	-4	14:36:34	0.47	14:36:34	-97.2		
14:36:35	-4	14:36:35	0.48	14:36:35	-97.1		
14:36:36	-4	14:36:36	0.5	14:36:36	-97.2		
14:36:37	-4	14:36:37	0.51	14:36:37	-97.1		
14:36:38	-4	14:36:38	0.53	14:36:38	-97.1		
14:36:39	-4	14:36:39	0.54	14:36:39	-97.1		
14:36:40	-4	14:36:40	0.55	14:36:40	-97.2		
14:36:41	-4	14:36:41	0.57	14:36:41	-97.2		
14:36:42	-4	14:36:42	0.59	14:36:42	-97.2		
14:36:43	-4	14:36:43	0.6	14:36:43	-97.2		
14:36:44	-4	14:36:44	0.61	14:36:44	-97.2		
14:36:45	-4	14:36:45	0.63	14:36:45	-97.2		
14:36:46	-4	14:36:46	0.64	14:36:46	-97.2		
14:36:47	-4	14:36:47	0.66	14:36:47	-97.2		
14:36:48	-4	14:36:48	0.67	14:36:48	-97.2		
14:36:49	-4	14:36:49	0.68	14:36:49	-97.2		
14:36:50	-4	14:36:50	0.7	14:36:50	-97.2		
14:36:51	-4	14:36:51	0.71	14:36:51	-97.2		
14:36:52	-4	14:36:52	0.73	14:36:52	-97.2		
14:36:53	-4	14:36:53	0.74	14:36:53	-97.2		
14:36:54	-4	14:36:54	0.75	14:36:54	-97.2		
14:36:55	-4	14:36:55	0.77	14:36:55	-97.2		
14:36:56	-4	14:36:56	0.78	14:36:56	-97.2		
14:36:57	-4	14:36:57	0.8	14:36:57	-97.2		
14:36:58	-4	14:36:58	0.81	14:36:58	-97.2		
14:36:59	-4	14:36:59	0.83	14:36:59	-97.2		
14:37:00	-4	14:37:00	0.84	14:37:00	-97.2		
14:37:01	-4	14:37:01	0.86	14:37:01	-97.2		
14:37:02	-4	14:37:02	0.87	14:37:02	-97.2		
14:37:03	-4	14:37:03	0.88	14:37:03	-97.2		
14:37:04	-4	14:37:04	0.89	14:37:04	-97.2		
14:37:05	-4	14:37:05	0.91	14:37:05	-97.2		
14:37:06	-4	14:37:06	0.93	14:37:06	-97.2		
14:37:07	-4	14:37:07	0.94	14:37:07	-97.2		
14:37:08	-4	14:37:08	0.95	14:37:08	-97.2		
14:37:09	-4	14:37:09	0.97	14:37:09	-97.2		
14:37:10	-4	14:37:10	0.98	14:37:10	-97.2		
14:37:11	-4	14:37:11	0.99	14:37:11	-97.2		
14:37:12	-4	14:37:12	1.01	14:37:12	-97.2		
14:37:13	-4	14:37:13	1.02	14:37:13	-97.2		
14:37:14	-4	14:37:14	1.04	14:37:14	-97.2		
