Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
15:43:23	-4	15:43:23	-3.15	15:43:23	-97.2	15:44:00	-10
15:43:24	-4	15:43:24	-2.96	15:43:24	-97.2	15:44:01	-10
15:43:25	-4	15:43:25	-2.81	15:43:25	-97.2	15:44:02	-10
15:43:26	-4	15:43:26	-2.65	15:43:26	-97.2	15:44:03	-10
15:43:27	-4	15:43:27	-2.53	15:43:27	-97.2	15:44:04	-10
15:43:28	-4	15:43:28	-2.41	15:43:28	-97.2	15:44:05	-10
15:43:29	-4	15:43:29	-2.32	15:43:29	-97.2	15:44:06	-10
15:43:30	-4	15:43:30	-2.24	15:43:30	-97.2	15:44:07	-10
15:43:31	-4	15:43:31	-2.18	15:43:31	-97.1	15:44:08	-10
15:43:32	-4	15:43:32	-2.14	15:43:32	-97.2	15:44:09	-10
15:43:33	-4	15:43:33	-2.1	15:43:33	-97.1	15:44:10	-10
15:43:34	-4	15:43:34	-2.07	15:43:34	-97.1	15:44:11	-10
15:43:35	-4	15:43:35	-2.05	15:43:35	-97.2	15:44:12	-10
15:43:36	-4	15:43:36	-2.03	15:43:36	-97.1	15:44:13	-10
15:43:37	-4	15:43:37	-2.02	15:43:37	-97.1	15:44:14	-10
15:43:38	-4	15:43:38	-2.02	15:43:38	-97.1	15:44:15	-10
15:43:39	-4	15:43:39	-2.03	15:43:39	-97.2	15:44:16	-10
15:43:40	-4	15:43:40	-2.03	15:43:40	-97.1	15:44:17	-10
15:43:41	-4	15:43:41	-2.04	15:43:41	-97.1	15:44:18	-10
15:43:43	-4	15:43:43	-2.05	15:43:43	-97.2	15:44:19	-10
15:43:44	-4	15:43:44	-2.06	15:43:44	-97.2	15:44:20	-10
15:43:45	-4	15:43:45	-2.08	15:43:45	-97.2	15:44:21	-10
15:43:46	-4	15:43:46	-2.1	15:43:46	-97.1	15:44:22	-10
15:43:47	-4	15:43:47	-2.11	15:43:47	-97.2	15:44:23	-10
15:43:48	-4	15:43:48	-2.13	15:43:48	-97.2	15:44:24	-10
15:43:49	-4	15:43:49	-2.15	15:43:49	-97.2	15:44:25	-10
15:43:50	-4	15:43:50	-2.15	15:43:50	-97.2	15:44:26	-10
15:43:51	-4	15:43:51	-2.16	15:43:51	-97.2	15:44:27	-10
15:43:52	-4	15:43:52	-2.17	15:43:52	-97.2	15:44:28	-10
15:43:53	-4	15:43:53	-2.17	15:43:53	-97.2	15:44:29	-10
15:43:54	-4	15:43:54	-2.17	15:43:54	-97.2	15:44:30	-10
15:43:55	-4	15:43:55	-2.16	15:43:55	-97.2	15:44:31	-10
15:43:56	-4	15:43:56	-2.16	15:43:56	-97.2	15:44:32	-10
15:43:57	-4	15:43:57	-2.15	15:43:57	-97.2	15:44:33	-10
15:43:58	-4	15:43:58	-2.14	15:43:58	-97.2	15:44:34	-10
15:43:59	-4	15:43:59	-2.13	15:43:59	-97.2	15:44:35	-10
15:44:00	-4	15:44:00	-2.12	15:44:00	-97.2	15:44:36	-10
15:44:01	-4	15:44:01	-2.11	15:44:01	-97.2	15:44:37	-10
15:44:02	-4	15:44:02	-2.1	15:44:02	-97.2	15:44:38	-10
15:44:03	-4	15:44:03	-2.09	15:44:03	-97.2	15:44:39	-10
15:44:04	-4	15:44:04	-2.07	15:44:04	-97.2	15:44:40	-10
15:44:05	-4	15:44:05	-2.06	15:44:05	-97.2	15:44:41	-10
15:44:06	-4	15:44:06	-2.05	15:44:06	-97.2	15:44:42	-10
15:44:07	-4	15:44:07	-2.03	15:44:07	-97.2	15:44:43	-10
15:44:08	-4	15:44:08	-2.02	15:44:08	-97.2	15:44:44	-10
15:44:09	-4	15:44:09	-2.01	15:44:09	-97.2	15:44:45	-10
15:44:10	-4	15:44:10	-1.99	15:44:10	-97.2	15:44:46	-10
15:44:11	-4	15:44:11	-1.98	15:44:11	-97.2	15:44:47	-10
15:44:12	-4	15:44:12	-1.97	15:44:12	-97.2	15:44:48	-10
15:44:13	-4	15:44:13	-1.95	15:44:13	-97.2	15:44:49	-10
15:44:14	-4	15:44:14	-1.94	15:44:14	-97.2	15:44:50	-10
15:44:15	-4	15:44:15	-1.92	15:44:15	-97.2	15:44:51	-10
15:44:16	-4	15:44:16	-1.91	15:44:16	-97.2	15:44:52	-10
15:44:17	-4	15:44:17	-1.9	15:44:17	-97.2	15:44:53	-10
15:44:18	-4	15:44:18	-1.88	15:44:18	-97.2	15:44:54	-10
15:44:19	-4	15:44:19	-1.87	15:44:19	-97.2	15:44:55	-10
15:44:20	-4	15:44:20	-1.85	15:44:20	-97.2	15:44:56	-10
15:44:21	-4	15:44:21	-1.84	15:44:21	-97.2	15:44:57	-10
15:44:22	-4	15:44:22	-1.83	15:44:22	-97.2	15:44:59	-10
15:44:23	-4	15:44:23	-1.82	15:44:23	-97.2	15:45:00	-10
15:44:24	-4	15:44:24	-1.8	15:44:24	-97.2	15:45:01	-10
15:44:25	-4	15:44:25	-1.79	15:44:25	-97.2	15:45:02	-10
15:44:26	-4	15:44:26	-1.77	15:44:26	-97.2	15:45:03	-10
15:44:27	-4	15:44:27	-1.76	15:44:27	-97.2	15:45:04	-10
15:44:28	-4	15:44:28	-1.75	15:44:28	-97.2	15:45:05	-10
15:44:29	-4	15:44:29	-1.73	15:44:29	-97.2	15:45:06	-10
15:44:30	-4	15:44:30	-1.72	15:44:30	-97.2	15:45:07	-10
15:44:31	-4	15:44:31	-1.7	15:44:31	-97.2	15:45:08	-10
15:44:32	-4	15:44:32	-1.69	15:44:32	-97.2	15:45:09	-10
15:44:33	-4	15:44:33	-1.67	15:44:33	-97.2	15:45:10	-10
15:44:34	-4	15:44:34	-1.66	15:44:34	-97.2	15:45:11	-10
15:44:35	-4	15:44:35	-1.64	15:44:35	-97.2	15:45:12	-10
15:44:36	-4	15:44:36	-1.63	15:44:36	-97.2	15:45:13	-10
15:44:37	-4	15:44:37	-1.62	15:44:37	-97.2	15:45:14	-10
15:44:38	-4	15:44:38	-1.6	15:44:38	-97.2	15:45:15	-10
15:44:39	-4	15:44:39	-1.59	15:44:39	-97.2	15:45:16	-10
15:44:40	-4	15:44:40	-1.57	15:44:40	-97.2	15:45:17	-10
15:44:41	-4	15:44:41	-1.56	15:44:41	-97.2	15:45:18	-10
15:44:42	-4	15:44:42	-1.55	15:44:42	-97.2	15:45:19	-10
15:44:43	-4	15:44:43	-1.53	15:44:43	-97.2	15:45:20	-10
15:44:44	-4	15:44:44	-1.52	15:44:44	-97.2	15:45:21	-10
15:44:45	-4	15:44:45	-1.5	15:44:45	-97.2	15:45:22	-10
15:44:46	-4	15:44:46	-1.49	15:44:46	-97.2	15:45:23	-10
15:44:47	-4	15:44:47	-1.47	15:44:47	-97.2	15:45:24	-10
15:44:48	-4	15:44:48	-1.46	15:44:48	-97.2	15:45:25	-10
15:44:49	-4	15:44:49	-1.44	15:44:49	-97.2	15:45:26	-10
15:44:50	-4	15:44:50	-1.43	15:44:50	-97.2	15:45:27	-10
15:44:51	-4	15:44:51	-1.41	15:44:51	-97.2	15:45:28	-10
15:44:52	-4	15:44:52	-1.39	15:44:52	-97.2	15:45:29	-10
15:44:53	-4	15:44:53	-1.38	15:44:53	-97.2	15:45:30	-10
15:44:54	-4	15:44:54	-1.36	15:44:54	-97.2	15:45:31	-10
15:44:55	-4	15:44:55	-1.35	15:44:55	-97.2	15:45:32	-10
15:44:56	-4	15:44:56	-1.34	15:44:56	-97.2	15:45:33	-10
15:44:57	-4	15:44:57	-1.33	15:44:57	-97.2	15:45:34	-10
15:44:59	-4	15:44:59	-1.31	15:44:59	-97.2	15:45:35	-10
15:45:00	-4	15:45:00	-1.29	15:45:00	-97.2	15:45:36	-10
15:45:01	-4	15:45:01	-1.28	15:45:01	-97.2	15:45:37	-10
15:45:02	-4	15:45:02	-1.26	15:45:02	-97.2	15:45:38	-10
15:45:03	-4	15:45:03	-1.25	15:45:03	-97.2	15:45:39	-10
15:45:04	-4	15:45:04	-1.24	15:45:04	-97.2	15:45:40	-10
15:45:05	-4	15:45:05	-1.22	15:45:05	-97.2	15:45:41	-10
15:45:06	-4	15:45:06	-1.21	15:45:06	-97.2	15:45:42	-10
15:45:07	-4	15:45:07	-1.19	15:45:07	-97.2	15:45:43	-10
15:45:08	-4	15:45:08	-1.18	15:45:08	-97.2	15:45:44	-10
15:45:09	-4	15:45:09	-1.17	15:45:09	-97.2	15:45:45	-10
15:45:10	-4	15:45:10	-1.14	15:45:10	-97.2	15:45:46	-10
15:45:11	-4	15:45:11	-1.13	15:45:11	-97.2	15:45:47	-10
15:45:12	-4	15:45:12	-1.11	15:45:12	-97.2	15:45:48	-10
15:45:13	-4	15:45:13	-1.09	15:45:13	-97.1	15:45:49	-10
15:45:14	-4	15:45:14	-1.08	15:45:14	-97.1	15:45:50	-10
15:45:15	-4	15:45:15	-1.06	15:45:15	-97.1	15:45:51	-10
15:45:16	-4	15:45:16	-1.05	15:45:16	-97.1	15:45:52	-10
15:45:17	-4	15:45:17	-1.04	15:45:17	-97.1	15:45:53	-10
15:45:18	-4	15:45:18	-1.02	15:45:18	-97.1	15:45:55	-10
15:45:19	-4	15:45:19	-1	15:45:19	-97.1	15:45:56	-10
15:45:20	-4	15:45:20	-0.99	15:45:20	-97.1	15:45:57	-10
15:45:21	-4	15:45:21	-0.98	15:45:21	-97.1	15:45:58	-10
15:45:22	-4	15:45:22	-0.96	15:45:22	-97.1	15:45:59	-10
15:45:23	-4	15:45:23	-0.95	15:45:23	-97.2	15:46:00	-10
15:45:24	-4	15:45:24	-0.93	15:45:24	-97.1	15:46:01	-10
15:45:25	-4	15:45:25	-0.92	15:45:25	-97.1	15:46:02	-10
15:45:26	-4	15:45:26	-0.9	15:45:26	-97.1	15:46:03	-10
15:45:27	-4	15:45:27	-0.89	15:45:27	-97.2	15:46:04	-10
15:45:28	-4	15:45:28	-0.87	15:45:28	-97.2	15:46:05	-10
15:45:29	-4	15:45:29	-0.86	15:45:29	-97.2	15:46:06	-10
15:45:30	-4	15:45:30	-0.84	15:45:30	-97.2	15:46:07	-10
15:45:31	-4	15:45:31	-0.83	15:45:31	-97.2	15:46:08	-10
15:45:32	-4	15:45:32	-0.81	15:45:32	-97.2	15:46:09	-10
15:45:33	-4	15:45:33	-0.8	15:45:33	-97.1	15:46:10	-10
15:45:34	-4	15:45:34	-0.78	15:45:34	-97.2	15:46:11	-10
15:45:35	-4	15:45:35	-0.77	15:45:35	-97.1	15:46:12	-10
15:45:36	-4	15:45:36	-0.75	15:45:36	-97.1	15:46:13	-10
15:45:37	-4	15:45:37	-0.74	15:45:37	-97.2	15:46:14	-10
15:45:38	-4	15:45:38	-0.72	15:45:38	-97.2	15:46:15	-10
15:45:39	-4	15:45:39	-0.71	15:45:39	-97.2	15:46:16	-10
15:45:40	-4	15:45:40	-0.7	15:45:40	-97.2	15:46:17	-10
15:45:41	-4	15:45:41	-0.68	15:45:41	-97.2	15:46:18	-10
15:45:42	-4	15:45:42	-0.67	15:45:42	-97.2	15:46:19	-10
15:45:43	-4	15:45:43	-0.65	15:45:43	-97.2	15:46:20	-10
15:45:44	-4	15:45:44	-0.64	15:45:44	-97.2	15:46:21	-10
15:45:45	-4	15:45:45	-0.62	15:45:45	-97.2	15:46:22	-10
15:45:46	-4	15:45:46	-0.61	15:45:46	-97.2	15:46:23	-10
15:45:47	-4	15:45:47	-0.6	15:45:47	-97.2	15:46:24	-10
15:45:48	-4	15:45:48	-0.58	15:45:48	-97.2	15:46:25	-10
15:45:49	-4	15:45:49	-0.57	15:45:49	-97.2	15:46:26	-10
15:45:50	-4	15:45:50	-0.55	15:45:50	-97.2	15:46:27	-10
15:45:51	-4	15:45:51	-0.54	15:45:51	-97.2	15:46:28	-10
15:45:52	-4	15:45:52	-0.52	15:45:52	-97.2	15:46:29	-10
15:45:53	-4	15:45:53	-0.51	15:45:53	-97.2	15:46:30	-10
15:45:55	-4	15:45:55	-0.49	15:45:55	-97.2	15:46:31	-10
15:45:56	-4	15:45:56	-0.48	15:45:56	-97.2	15:46:32	-10
15:45:57	-4	15:45:57	-0.47	15:45:57	-97.2	15:46:33	-10
15:45:58	-4	15:45:58	-0.45	15:45:58	-97.2	15:46:34	-10
15:45:59	-4	15:45:59	-0.43	15:45:59	-97.2	15:46:35	-10
15:46:00	-4	15:46:00	-0.42	15:46:00	-97.2	15:46:36	-10
15:46:01	-4	15:46:01	-0.4	15:46:01	-97.2	15:46:37	-10
15:46:02	-4	15:46:02	-0.39	15:46:02	-97.2	15:46:38	-10
15:46:03	-4	15:46:03	-0.38	15:46:03	-97.2	15:46:39	-10
15:46:04	-4	15:46:04	-0.36	15:46:04	-97.2	15:46:40	-10
15:46:05	-4	15:46:05	-0.35	15:46:05	-97.2	15:46:41	-10
15:46:06	-4	15:46:06	-0.33	15:46:06	-97.2	15:46:42	-10
15:46:07	-4	15:46:07	-0.32	15:46:07	-97.2	15:46:43	-10
15:46:08	-4	15:46:08	-0.31	15:46:08	-97.2	15:46:44	-10
15:46:09	-4	15:46:09	-0.29	15:46:09	-97.2	15:46:45	-10
15:46:10	-4	15:46:10	-0.28	15:46:10	-97.2	15:46:46	-10
15:46:11	-4	15:46:11	-0.26	15:46:11	-97.2	15:46:47	-10
15:46:12	-4	15:46:12	-0.25	15:46:12	-97.2	15:46:48	-10
15:46:13	-4	15:46:13	-0.24	15:46:13	-97.2	15:46:49	-10
15:46:14	-4	15:46:14	-0.23	15:46:14	-97.2	15:46:50	-10
15:46:15	-4	15:46:15	-0.21	15:46:15	-97.2	15:46:51	-10
15:46:16	-4	15:46:16	-0.2	15:46:16	-97.2	15:46:52	-10
15:46:17	-4	15:46:17	-0.18	15:46:17	-97.2	15:46:53	-10
15:46:18	-4	15:46:18	-0.17	15:46:18	-97.2	15:46:54	-10
15:46:19	-4	15:46:19	-0.16	15:46:19	-97.2	15:46:55	-10
15:46:20	-4	15:46:20	-0.14	15:46:20	-97.2	15:46:56	-10
15:46:21	-4	15:46:21	-0.13	15:46:21	-97.2	15:46:57	-10
15:46:22	-4	15:46:22	-0.12	15:46:22	-97.2	15:46:58	-10
15:46:23	-4	15:46:23	-0.1	15:46:23	-97.2	15:46:59	-10
15:46:24	-4	15:46:24	-0.09	15:46:24	-97.2	15:47:00	-10
15:46:25	-4	15:46:25	-0.08	15:46:25	-97.2	15:47:01	-10
15:46:26	-4	15:46:26	-0.06	15:46:26	-97.2	15:47:02	-10
15:46:27	-4	15:46:27	-0.05	15:46:27	-97.2	15:47:03	-10
15:46:28	-4	15:46:28	-0.04	15:46:28	-97.2	15:47:04	-10
15:46:29	-4	15:46:29	-0.02	15:46:29	-97.2	15:47:05	-10
15:46:30	-4	15:46:30	-0.01	15:46:30	-97.2	15:47:06	-10
15:46:31	-4	15:46:31	0.01	15:46:31	-97.2	15:47:07	-10
15:46:32	-4	15:46:32	0.02	15:46:32	-97.2	15:47:08	-10
15:46:33	-4	15:46:33	0.03	15:46:33	-97.2	15:47:09	-10
15:46:34	-4	15:46:34	0.05	15:46:34	-97.2	15:47:10	-10
15:46:35	-4	15:46:35	0.06	15:46:35	-97.2	15:47:11	-10
15:46:36	-4	15:46:36	0.08	15:46:36	-97.2	15:47:12	-10
15:46:37	-4	15:46:37	0.09	15:46:37	-97.2	15:47:13	-10
15:46:38	-4	15:46:38	0.1	15:46:38	-97.2	15:47:14	-10
15:46:39	-4	15:46:39	0.12	15:46:39	-97.2	15:47:15	-10
15:46:40	-4	15:46:40	0.13	15:46:40	-97.2	15:47:16	-10
15:46:41	-4	15:46:41	0.14	15:46:41	-97.2	15:47:17	-10
15:46:42	-4	15:46:42	0.16	15:46:42	-97.2	15:47:18	-10
15:46:43	-4	15:46:43	0.17	15:46:43	-97.1	15:47:19	-10
15:46:44	-4	15:46:44	0.18	15:46:44	-97.2	15:47:20	-10
15:46:45	-4	15:46:45	0.19	15:46:45	-97.2	15:47:21	-10
15:46:46	-4	15:46:46	0.21	15:46:46	-97.2	15:47:22	-10
15:46:47	-4	15:46:47	0.22	15:46:47	-97.1	15:47:23	-10
15:46:48	-4	15:46:48	0.24	15:46:48	-97.2	15:47:25	-10
15:46:49	-4	15:46:49	0.25	15:46:49	-97.1	15:47:26	-10
15:46:50	-4	15:46:50	0.26	15:46:50	-97.1	15:47:27	-10
15:46:51	-4	15:46:51	0.28	15:46:51	-97.1	15:47:28	-10
15:46:52	-4	15:46:52	0.29	15:46:52	-97.1	15:47:29	-10
15:46:53	-4	15:46:53	0.31	15:46:53	-97.1	15:47:30	-10
15:46:54	-4	15:46:54	0.31	15:46:54	-97.2	15:47:31	-10
15:46:55	-4	15:46:55	0.33	15:46:55	-97.2	15:47:32	-10
15:46:56	-4	15:46:56	0.35	15:46:56	-97.1	15:47:33	-10
15:46:57	-4	15:46:57	0.36	15:46:57	-97.1	15:47:34	-10
15:46:58	-4	15:46:58	0.37	15:46:58	-97.1	15:47:35	-10
15:46:59	-4	15:46:59	0.38	15:46:59	-97.1	15:47:36	-10
15:47:00	-4	15:47:00	0.4	15:47:00	-97.2		
15:47:01	-4	15:47:01	0.41	15:47:01	-97.1		
15:47:02	-4	15:47:02	0.42	15:47:02	-97.1		
15:47:03	-4	15:47:03	0.43	15:47:03	-97.1		
15:47:04	-4	15:47:04	0.44	15:47:04	-97.1		
15:47:05	-4	15:47:05	0.45	15:47:05	-97.2		
15:47:06	-4	15:47:06	0.47	15:47:06	-97.1		
15:47:07	-4	15:47:07	0.48	15:47:07	-97.1		
15:47:08	-4	15:47:08	0.5	15:47:08	-97.1		
15:47:09	-4	15:47:09	0.51	15:47:09	-97.1		
15:47:10	-4	15:47:10	0.52	15:47:10	-97.1		
15:47:11	-4	15:47:11	0.53	15:47:11	-97.2		
15:47:12	-4	15:47:12	0.54	15:47:12	-97.2		
15:47:13	-4	15:47:13	0.56	15:47:13	-97.1		
15:47:14	-4	15:47:14	0.57	15:47:14	-97.1		
15:47:15	-4	15:47:15	0.58	15:47:15	-97.1		
15:47:16	-4	15:47:16	0.59	15:47:16	-97.2		
15:47:17	-4	15:47:17	0.61	15:47:17	-97.1		
15:47:18	-4	15:47:18	0.61	15:47:18	-97.2		
15:47:19	-4	15:47:19	0.63	15:47:19	-97.1		
15:47:20	-4	15:47:20	0.65	15:47:20	-97.2		
15:47:21	-4	15:47:21	0.66	15:47:21	-97.2		
15:47:22	-4	15:47:22	0.67	15:47:22	-97.2		
15:47:23	-4	15:47:23	0.68	15:47:23	-97.2		
15:47:25	-4	15:47:25	0.7	15:47:25	-97.2		
15:47:26	-4	15:47:26	0.71	15:47:26	-97.2		
15:47:27	-4	15:47:27	0.72	15:47:27	-97.2		
15:47:28	-4	15:47:28	0.73	15:47:28	-97.2		
15:47:29	-4	15:47:29	0.74	15:47:29	-97.2		
15:47:30	-4	15:47:30	0.75	15:47:30	-97.2		
15:47:31	-4	15:47:31	0.77	15:47:31	-97.2		
15:47:32	-4	15:47:32	0.78	15:47:32	-97.2		
15:47:33	-4	15:47:33	0.79	15:47:33	-97.1		
15:47:34	-4	15:47:34	0.8	15:47:34	-97.2		
15:47:35	-4	15:47:35	0.81	15:47:35	-97.2		
15:47:36	-4	15:47:36	0.82	15:47:36	-97.2		
