Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
14:35:57	-4	14:35:57	-2.96	14:35:57	-97.2	14:36:33	-10
14:35:58	-4	14:35:58	-2.97	14:35:58	-97.1	14:36:34	-10
14:35:59	-4	14:35:59	-2.99	14:35:59	-97.2	14:36:35	-10
14:36:00	-4	14:36:00	-3.01	14:36:00	-97.2	14:36:36	-10
14:36:01	-4	14:36:01	-3.03	14:36:01	-97.2	14:36:37	-10
14:36:02	-4	14:36:02	-3.05	14:36:02	-97.2	14:36:38	-10
14:36:03	-4	14:36:03	-3.07	14:36:03	-97.1	14:36:39	-10
14:36:04	-4	14:36:04	-3.09	14:36:04	-97.1	14:36:40	-10
14:36:05	-4	14:36:05	-3.1	14:36:05	-97.1	14:36:41	-10
14:36:06	-4	14:36:06	-3.12	14:36:06	-97.1	14:36:42	-10
14:36:07	-4	14:36:07	-3.14	14:36:07	-97.1	14:36:43	-10
14:36:08	-4	14:36:08	-3.16	14:36:08	-97.1	14:36:44	-10
14:36:09	-4	14:36:09	-3.17	14:36:09	-97.1	14:36:45	-10
14:36:10	-4	14:36:10	-3.19	14:36:10	-97.1	14:36:46	-10
14:36:11	-4	14:36:11	-3.21	14:36:11	-97.2	14:36:47	-10
14:36:12	-4	14:36:12	-3.22	14:36:12	-97.1	14:36:48	-10
14:36:13	-4	14:36:13	-3.23	14:36:13	-97.1	14:36:49	-10
14:36:14	-4	14:36:14	-3.23	14:36:14	-97.1	14:36:50	-10
14:36:15	-4	14:36:15	-3.23	14:36:15	-97.2	14:36:51	-10
14:36:16	-4	14:36:16	-3.23	14:36:16	-97.1	14:36:52	-10
14:36:17	-4	14:36:17	-3.22	14:36:17	-97.1	14:36:53	-10
14:36:18	-4	14:36:18	-3.21	14:36:18	-97.2	14:36:54	-10
14:36:19	-4	14:36:19	-3.2	14:36:19	-97.2	14:36:55	-10
14:36:20	-4	14:36:20	-3.18	14:36:20	-97.2	14:36:56	-10
14:36:21	-4	14:36:21	-3.16	14:36:21	-97.1	14:36:57	-10
14:36:22	-4	14:36:22	-3.14	14:36:22	-97.1	14:36:58	-10
14:36:23	-4	14:36:23	-3.12	14:36:23	-97.1	14:36:59	-10
14:36:24	-4	14:36:24	-3.1	14:36:24	-97.1	14:37:00	-10
14:36:25	-4	14:36:25	-3.08	14:36:25	-97.1	14:37:01	-10
14:36:26	-4	14:36:26	-3.06	14:36:26	-97.1	14:37:02	-10
14:36:27	-4	14:36:27	-3.04	14:36:27	-97.1	14:37:03	-10
14:36:28	-4	14:36:28	-3.01	14:36:28	-97.1	14:37:04	-10
14:36:29	-4	14:36:29	-3	14:36:29	-97.1	14:37:05	-10
14:36:30	-4	14:36:30	-2.97	14:36:30	-97.1	14:37:06	-10
14:36:31	-4	14:36:31	-2.95	14:36:31	-97.1	14:37:07	-10
14:36:32	-4	14:36:32	-2.93	14:36:32	-97.1	14:37:08	-10
14:36:33	-4	14:36:33	-2.9	14:36:33	-97.1	14:37:09	-10
14:36:34	-4	14:36:34	-2.88	14:36:34	-97.1	14:37:10	-10
14:36:35	-4	14:36:35	-2.86	14:36:35	-97.1	14:37:11	-10
14:36:36	-4	14:36:36	-2.85	14:36:36	-97.1	14:37:12	-10
14:36:37	-4	14:36:37	-2.82	14:36:37	-97.1	14:37:13	-10
14:36:38	-4	14:36:38	-2.8	14:36:38	-97.1	14:37:14	-10
14:36:39	-4	14:36:39	-2.77	14:36:39	-97.1	14:37:15	-10
14:36:40	-4	14:36:40	-2.75	14:36:40	-97.1	14:37:16	-10
14:36:41	-4	14:36:41	-2.73	14:36:41	-97.1	14:37:17	-10
14:36:42	-4	14:36:42	-2.7	14:36:42	-97.1	14:37:18	-10
14:36:43	-4	14:36:43	-2.68	14:36:43	-97.1	14:37:19	-10
14:36:44	-4	14:36:44	-2.66	14:36:44	-97.1	14:37:20	-10
14:36:45	-4	14:36:45	-2.64	14:36:45	-97.1	14:37:21	-10
14:36:46	-4	14:36:46	-2.62	14:36:46	-97.1	14:37:22	-10
14:36:47	-4	14:36:47	-2.6	14:36:47	-97.2	14:37:24	-10
14:36:48	-4	14:36:48	-2.57	14:36:48	-97.1	14:37:25	-10
14:36:49	-4	14:36:49	-2.55	14:36:49	-97.1	14:37:26	-10
14:36:50	-4	14:36:50	-2.53	14:36:50	-97.1	14:37:27	-10
14:36:51	-4	14:36:51	-2.51	14:36:51	-97.1	14:37:28	-10
14:36:52	-4	14:36:52	-2.49	14:36:52	-97.1	14:37:29	-10
14:36:53	-4	14:36:53	-2.47	14:36:53	-97.1	14:37:30	-10
14:36:54	-4	14:36:54	-2.44	14:36:54	-97.1	14:37:31	-10
14:36:55	-4	14:36:55	-2.42	14:36:55	-97.1	14:37:32	-10
14:36:56	-4	14:36:56	-2.4	14:36:56	-97.1	14:37:33	-10
14:36:57	-4	14:36:57	-2.37	14:36:57	-97.1	14:37:34	-10
14:36:58	-4	14:36:58	-2.35	14:36:58	-97.1	14:37:35	-10
14:36:59	-4	14:36:59	-2.33	14:36:59	-97.1	14:37:36	-10
14:37:00	-4	14:37:00	-2.31	14:37:00	-97.2	14:37:37	-10
14:37:01	-4	14:37:01	-2.29	14:37:01	-97.2	14:37:38	-10
14:37:02	-4	14:37:02	-2.27	14:37:02	-97.1	14:37:39	-10
14:37:03	-4	14:37:03	-2.24	14:37:03	-97.2	14:37:40	-10
14:37:04	-4	14:37:04	-2.23	14:37:04	-97.2	14:37:41	-10
14:37:05	-4	14:37:05	-2.2	14:37:05	-97.2	14:37:42	-10
14:37:06	-4	14:37:06	-2.18	14:37:06	-97.2	14:37:43	-10
14:37:07	-4	14:37:07	-2.16	14:37:07	-97.2	14:37:44	-10
14:37:08	-4	14:37:08	-2.14	14:37:08	-97.2	14:37:45	-10
14:37:09	-4	14:37:09	-2.11	14:37:09	-97.2	14:37:46	-10
14:37:10	-4	14:37:10	-2.09	14:37:10	-97.2	14:37:47	-10
14:37:11	-4	14:37:11	-2.07	14:37:11	-97.2	14:37:48	-10
14:37:12	-4	14:37:12	-2.05	14:37:12	-97.2	14:37:49	-10
14:37:13	-4	14:37:13	-2.03	14:37:13	-97.2	14:37:50	-10
14:37:14	-4	14:37:14	-2.01	14:37:14	-97.2	14:37:51	-10
14:37:15	-4	14:37:15	-1.99	14:37:15	-97.2	14:37:52	-10
14:37:16	-4	14:37:16	-1.97	14:37:16	-97.2	14:37:53	-10
14:37:17	-4	14:37:17	-1.95	14:37:17	-97.2	14:37:54	-10
14:37:18	-4	14:37:18	-1.92	14:37:18	-97.2	14:37:55	-10
14:37:19	-4	14:37:19	-1.9	14:37:19	-97.2	14:37:56	-10
14:37:20	-4	14:37:20	-1.88	14:37:20	-97.2	14:37:57	-10
14:37:21	-4	14:37:21	-1.86	14:37:21	-97.2	14:37:58	-10
14:37:22	-4	14:37:22	-1.84	14:37:22	-97.2	14:37:59	-10
14:37:24	-4	14:37:24	-1.82	14:37:24	-97.2	14:38:00	-10
14:37:25	-4	14:37:25	-1.81	14:37:25	-97.2	14:38:01	-10
14:37:26	-4	14:37:26	-1.79	14:37:26	-97.2	14:38:02	-10
14:37:27	-4	14:37:27	-1.77	14:37:27	-97.2	14:38:03	-10
14:37:28	-4	14:37:28	-1.75	14:37:28	-97.2	14:38:04	-10
14:37:29	-4	14:37:29	-1.73	14:37:29	-97.2	14:38:05	-10
14:37:30	-4	14:37:30	-1.71	14:37:30	-97.2	14:38:06	-10
14:37:31	-4	14:37:31	-1.69	14:37:31	-97.2	14:38:07	-10
14:37:32	-4	14:37:32	-1.67	14:37:32	-97.2	14:38:08	-10
14:37:33	-4	14:37:33	-1.64	14:37:33	-97.2	14:38:09	-10
14:37:34	-4	14:37:34	-1.62	14:37:34	-97.2	14:38:10	-10
14:37:35	-4	14:37:35	-1.61	14:37:35	-97.2	14:38:11	-10
14:37:36	-4	14:37:36	-1.59	14:37:36	-97.2	14:38:12	-10
14:37:37	-4	14:37:37	-1.57	14:37:37	-97.2	14:38:13	-10
14:37:38	-4	14:37:38	-1.55	14:37:38	-97.2	14:38:14	-10
14:37:39	-4	14:37:39	-1.53	14:37:39	-97.2	14:38:15	-10
14:37:40	-4	14:37:40	-1.51	14:37:40	-97.2	14:38:16	-10
14:37:41	-4	14:37:41	-1.49	14:37:41	-97.2	14:38:17	-10
14:37:42	-4	14:37:42	-1.47	14:37:42	-97.2	14:38:18	-10
14:37:43	-4	14:37:43	-1.45	14:37:43	-97.2	14:38:19	-10
14:37:44	-4	14:37:44	-1.43	14:37:44	-97.2	14:38:20	-10
14:37:45	-4	14:37:45	-1.41	14:37:45	-97.2	14:38:21	-10
14:37:46	-4	14:37:46	-1.39	14:37:46	-97.2	14:38:22	-10
14:37:47	-4	14:37:47	-1.37	14:37:47	-97.2	14:38:23	-10
14:37:48	-4	14:37:48	-1.35	14:37:48	-97.2	14:38:24	-10
14:37:49	-4	14:37:49	-1.33	14:37:49	-97.2	14:38:25	-10
14:37:50	-4	14:37:50	-1.31	14:37:50	-97.2	14:38:26	-10
14:37:51	-4	14:37:51	-1.29	14:37:51	-97.2	14:38:27	-10
14:37:52	-4	14:37:52	-1.27	14:37:52	-97.2	14:38:28	-10
14:37:53	-4	14:37:53	-1.26	14:37:53	-97.2	14:38:29	-10
14:37:54	-4	14:37:54	-1.24	14:37:54	-97.2	14:38:30	-10
14:37:55	-4	14:37:55	-1.22	14:37:55	-97.2	14:38:31	-10
14:37:56	-4	14:37:56	-1.2	14:37:56	-97.2	14:38:33	-10
14:37:57	-4	14:37:57	-1.18	14:37:57	-97.2	14:38:34	-10
14:37:58	-4	14:37:58	-1.16	14:37:58	-97.2	14:38:35	-10
14:37:59	-4	14:37:59	-1.14	14:37:59	-97.2	14:38:36	-10
14:38:00	-4	14:38:00	-1.12	14:38:00	-97.2	14:38:37	-10
14:38:01	-4	14:38:01	-1.1	14:38:01	-97.2	14:38:38	-10
14:38:02	-4	14:38:02	-1.08	14:38:02	-97.2	14:38:39	-10
14:38:03	-4	14:38:03	-1.06	14:38:03	-97.2	14:38:40	-10
14:38:04	-4	14:38:04	-1.04	14:38:04	-97.2	14:38:41	-10
14:38:05	-4	14:38:05	-1.02	14:38:05	-97.2	14:38:42	-10
14:38:06	-4	14:38:06	-1	14:38:06	-97.2	14:38:43	-10
14:38:07	-4	14:38:07	-0.98	14:38:07	-97.2	14:38:44	-10
14:38:08	-4	14:38:08	-0.97	14:38:08	-97.2	14:38:45	-10
14:38:09	-4	14:38:09	-0.95	14:38:09	-97.2	14:38:46	-10
14:38:10	-4	14:38:10	-0.93	14:38:10	-97.2	14:38:47	-10
14:38:11	-4	14:38:11	-0.91	14:38:11	-97.2	14:38:48	-10
14:38:12	-4	14:38:12	-0.89	14:38:12	-97.2	14:38:49	-10
14:38:13	-4	14:38:13	-0.87	14:38:13	-97.1	14:38:50	-10
14:38:14	-4	14:38:14	-0.85	14:38:14	-97.2	14:38:51	-10
14:38:15	-4	14:38:15	-0.83	14:38:15	-97.1	14:38:52	-10
14:38:16	-4	14:38:16	-0.81	14:38:16	-97.1	14:38:53	-10
14:38:17	-4	14:38:17	-0.79	14:38:17	-97.1	14:38:54	-10
14:38:18	-4	14:38:18	-0.78	14:38:18	-97.2	14:38:55	-10
14:38:19	-4	14:38:19	-0.76	14:38:19	-97.2	14:38:56	-10
14:38:20	-4	14:38:20	-0.73	14:38:20	-97.1	14:38:57	-10
14:38:21	-4	14:38:21	-0.71	14:38:21	-97.1	14:38:58	-10
14:38:22	-4	14:38:22	-0.7	14:38:22	-97.1	14:38:59	-10
14:38:23	-4	14:38:23	-0.68	14:38:23	-97.1	14:39:00	-10
14:38:24	-4	14:38:24	-0.66	14:38:24	-97.1	14:39:01	-10
14:38:25	-4	14:38:25	-0.64	14:38:25	-97.1	14:39:02	-10
14:38:26	-4	14:38:26	-0.62	14:38:26	-97.1	14:39:03	-10
14:38:27	-4	14:38:27	-0.6	14:38:27	-97.1	14:39:04	-10
14:38:28	-4	14:38:28	-0.58	14:38:28	-97.1	14:39:05	-10
14:38:29	-4	14:38:29	-0.56	14:38:29	-97.2	14:39:06	-10
14:38:30	-4	14:38:30	-0.54	14:38:30	-97.2	14:39:07	-10
14:38:31	-4	14:38:31	-0.53	14:38:31	-97.2	14:39:08	-10
14:38:33	-4	14:38:33	-0.51	14:38:33	-97.2	14:39:09	-10
14:38:34	-4	14:38:34	-0.49	14:38:34	-97.2	14:39:10	-10
14:38:35	-4	14:38:35	-0.47	14:38:35	-97.2	14:39:11	-10
14:38:36	-4	14:38:36	-0.45	14:38:36	-97.2	14:39:12	-10
14:38:37	-4	14:38:37	-0.43	14:38:37	-97.2	14:39:13	-10
14:38:38	-4	14:38:38	-0.42	14:38:38	-97.2	14:39:14	-10
14:38:39	-4	14:38:39	-0.39	14:38:39	-97.2	14:39:15	-10
14:38:40	-4	14:38:40	-0.38	14:38:40	-97.2	14:39:16	-10
14:38:41	-4	14:38:41	-0.36	14:38:41	-97.2	14:39:17	-10
14:38:42	-4	14:38:42	-0.34	14:38:42	-97.2	14:39:18	-10
14:38:43	-4	14:38:43	-0.33	14:38:43	-97.2	14:39:19	-10
14:38:44	-4	14:38:44	-0.31	14:38:44	-97.2	14:39:20	-10
14:38:45	-4	14:38:45	-0.29	14:38:45	-97.2	14:39:21	-10
14:38:46	-4	14:38:46	-0.28	14:38:46	-97.2	14:39:22	-10
14:38:47	-4	14:38:47	-0.26	14:38:47	-97.2	14:39:23	-10
14:38:48	-4	14:38:48	-0.24	14:38:48	-97.2	14:39:24	-10
14:38:49	-4	14:38:49	-0.22	14:38:49	-97.2	14:39:25	-10
14:38:50	-4	14:38:50	-0.21	14:38:50	-97.2	14:39:26	-10
14:38:51	-4	14:38:51	-0.19	14:38:51	-97.2	14:39:27	-10
14:38:52	-4	14:38:52	-0.17	14:38:52	-97.2	14:39:28	-10
14:38:53	-4	14:38:53	-0.15	14:38:53	-97.2	14:39:30	-10
14:38:54	-4	14:38:54	-0.14	14:38:54	-97.2	14:39:31	-10
14:38:55	-4	14:38:55	-0.12	14:38:55	-97.2	14:39:32	-10
14:38:56	-4	14:38:56	-0.1	14:38:56	-97.2	14:39:33	-10
14:38:57	-4	14:38:57	-0.09	14:38:57	-97.2	14:39:34	-10
14:38:58	-4	14:38:58	-0.07	14:38:58	-97.2	14:39:35	-10
14:38:59	-4	14:38:59	-0.05	14:38:59	-97.2	14:39:36	-10
14:39:00	-4	14:39:00	-0.04	14:39:00	-97.2	14:39:37	-10
14:39:01	-4	14:39:01	-0.02	14:39:01	-97.2	14:39:38	-10
14:39:02	-4	14:39:02	0	14:39:02	-97.2	14:39:39	-10
14:39:03	-4	14:39:03	0.01	14:39:03	-97.2	14:39:40	-10
14:39:04	-4	14:39:04	0.03	14:39:04	-97.2	14:39:41	-10
14:39:05	-4	14:39:05	0.05	14:39:05	-97.2	14:39:42	-10
14:39:06	-4	14:39:06	0.07	14:39:06	-97.2	14:39:43	-10
14:39:07	-4	14:39:07	0.08	14:39:07	-97.2	14:39:44	-10
14:39:08	-4	14:39:08	0.1	14:39:08	-97.2	14:39:45	-10
14:39:09	-4	14:39:09	0.12	14:39:09	-97.2	14:39:46	-10
14:39:10	-4	14:39:10	0.13	14:39:10	-97.2	14:39:47	-10
14:39:11	-4	14:39:11	0.15	14:39:11	-97.2	14:39:48	-10
14:39:12	-4	14:39:12	0.17	14:39:12	-97.2	14:39:49	-10
14:39:13	-4	14:39:13	0.19	14:39:13	-97.2	14:39:50	-10
14:39:14	-4	14:39:14	0.2	14:39:14	-97.2	14:39:51	-10
14:39:15	-4	14:39:15	0.22	14:39:15	-97.2	14:39:52	-10
14:39:16	-4	14:39:16	0.24	14:39:16	-97.2	14:39:53	-10
14:39:17	-4	14:39:17	0.26	14:39:17	-97.2	14:39:54	-10
14:39:18	-4	14:39:18	0.27	14:39:18	-97.2	14:39:55	-10
14:39:19	-4	14:39:19	0.3	14:39:19	-97.1	14:39:56	-10
14:39:20	-4	14:39:20	0.31	14:39:20	-97.1	14:39:57	-10
14:39:21	-4	14:39:21	0.32	14:39:21	-97.1	14:39:58	-10
14:39:22	-4	14:39:22	0.34	14:39:22	-97.1	14:39:59	-10
14:39:23	-4	14:39:23	0.35	14:39:23	-97.2	14:40:00	-10
14:39:24	-4	14:39:24	0.37	14:39:24	-97.2	14:40:01	-10
14:39:25	-4	14:39:25	0.39	14:39:25	-97.2	14:40:02	-10
14:39:26	-4	14:39:26	0.4	14:39:26	-97.2	14:40:03	-10
14:39:27	-4	14:39:27	0.42	14:39:27	-97.2	14:40:04	-10
14:39:28	-4	14:39:28	0.44	14:39:28	-97.1	14:40:05	-10
14:39:30	-4	14:39:30	0.46	14:39:30	-97.1	14:40:06	-10
14:39:31	-4	14:39:31	0.47	14:39:31	-97.1	14:40:07	-10
14:39:32	-4	14:39:32	0.49	14:39:32	-97.1	14:40:08	-10
14:39:33	-4	14:39:33	0.5	14:39:33	-97.1	14:40:09	-10
14:39:34	-4	14:39:34	0.52	14:39:34	-97.1	14:40:10	-10
14:39:35	-4	14:39:35	0.54	14:39:35	-97.1	14:40:11	-10
14:39:36	-4	14:39:36	0.55	14:39:36	-97.1	14:40:12	-10
14:39:37	-4	14:39:37	0.57	14:39:37	-97.1	14:40:13	-10
14:39:38	-4	14:39:38	0.58	14:39:38	-97.2	14:40:14	-10
14:39:39	-4	14:39:39	0.59	14:39:39	-97.2	14:40:15	-10
14:39:40	-4	14:39:40	0.61	14:39:40	-97.2	14:40:16	-10
14:39:41	-4	14:39:41	0.63	14:39:41	-97.1	14:40:17	-10
14:39:42	-4	14:39:42	0.65	14:39:42	-97.1	14:40:18	-10
14:39:43	-4	14:39:43	0.66	14:39:43	-97.1		
14:39:44	-4	14:39:44	0.68	14:39:44	-97.1		
14:39:45	-4	14:39:45	0.7	14:39:45	-97.1		
14:39:46	-4	14:39:46	0.71	14:39:46	-97.1		
14:39:47	-4	14:39:47	0.73	14:39:47	-97.1		
14:39:48	-4	14:39:48	0.74	14:39:48	-97.1		
14:39:49	-4	14:39:49	0.75	14:39:49	-97.1		
14:39:50	-4	14:39:50	0.77	14:39:50	-97.1		
14:39:51	-4	14:39:51	0.79	14:39:51	-97.1		
14:39:52	-4	14:39:52	0.8	14:39:52	-97.1		
