Time (HH:MM:SS) - Setpoint	Temperature (ºC) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (ºC) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (ºC) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
19:02:47	-4	19:02:47	-6.82	19:02:47	-97.1	19:03:21	-48
19:02:48	-4	19:02:48	-6.41	19:02:48	-97.1	19:03:22	-48
19:02:49	-4	19:02:49	-6.05	19:02:49	-97.1	19:03:23	-49
19:02:50	-4	19:02:50	-5.66	19:02:50	-97.1	19:03:24	-49
19:02:51	-4	19:02:51	-5.34	19:02:51	-97.1	19:03:25	-50
19:02:52	-4	19:02:52	-4.97	19:02:52	-97	19:03:26	-50
19:02:53	-4	19:02:53	-4.63	19:02:53	-97.1	19:03:27	-50
19:02:54	-4	19:02:54	-4.3	19:02:54	-97.1	19:03:28	-50
19:02:55	-4	19:02:55	-4.01	19:02:55	-97.1	19:03:29	-51
19:02:56	-4	19:02:56	-3.71	19:02:56	-97.1	19:03:30	-51
19:02:57	-4	19:02:57	-3.47	19:02:57	-97.1	19:03:31	-51
19:02:58	-4	19:02:58	-3.21	19:02:58	-97.1	19:03:32	-52
19:02:59	-4	19:02:59	-3	19:02:59	-97.1	19:03:33	-52
19:03:00	-4	19:03:00	-2.8	19:03:00	-97.1	19:03:34	-52
19:03:01	-4	19:03:01	-2.62	19:03:01	-97.1	19:03:35	-52
19:03:02	-4	19:03:02	-2.48	19:03:02	-97.1	19:03:36	-52
19:03:03	-4	19:03:03	-2.34	19:03:03	-97.1	19:03:37	-53
19:03:04	-4	19:03:04	-2.22	19:03:04	-97.1	19:03:38	-53
19:03:05	-4	19:03:05	-2.12	19:03:05	-97.1	19:03:39	-53
19:03:06	-4	19:03:06	-2.05	19:03:06	-97.1	19:03:40	-53
19:03:07	-4	19:03:07	-1.97	19:03:07	-97.1	19:03:41	-53
19:03:08	-4	19:03:08	-1.92	19:03:08	-97.1	19:03:42	-53
19:03:10	-4	19:03:10	-1.87	19:03:10	-97.2	19:03:43	-53
19:03:11	-4	19:03:11	-1.84	19:03:11	-97.1	19:03:44	-53
19:03:12	-4	19:03:12	-1.81	19:03:12	-97.2	19:03:45	-53
19:03:13	-4	19:03:13	-1.79	19:03:13	-97.2	19:03:46	-54
19:03:14	-4	19:03:14	-1.77	19:03:14	-97.1	19:03:47	-54
19:03:15	-4	19:03:15	-1.77	19:03:15	-97.2	19:03:48	-54
19:03:16	-4	19:03:16	-1.76	19:03:16	-97.1	19:03:49	-54
19:03:17	-4	19:03:17	-1.76	19:03:17	-97.2	19:03:50	-54
19:03:18	-4	19:03:18	-1.77	19:03:18	-97.2	19:03:51	-54
19:03:19	-4	19:03:19	-1.77	19:03:19	-97.2	19:03:52	-54
19:03:20	-4	19:03:20	-1.79	19:03:20	-97.2	19:03:53	-54
19:03:21	-4	19:03:21	-1.79	19:03:21	-97.1	19:03:54	-54
19:03:22	-4	19:03:22	-1.8	19:03:22	-97.2	19:03:55	-54
19:03:23	-4	19:03:23	-1.82	19:03:23	-97.2	19:03:56	-54
19:03:24	-4	19:03:24	-1.84	19:03:24	-97.2	19:03:57	-54
19:03:25	-4	19:03:25	-1.86	19:03:25	-97.2	19:03:58	-54
19:03:26	-4	19:03:26	-1.88	19:03:26	-97.2	19:03:59	-54
19:03:27	-4	19:03:27	-1.89	19:03:27	-97.2	19:04:00	-54
19:03:28	-4	19:03:28	-1.92	19:03:28	-97.2	19:04:01	-54
19:03:29	-4	19:03:29	-1.94	19:03:29	-97.2	19:04:02	-54
19:03:30	-4	19:03:30	-1.96	19:03:30	-97.2	19:04:03	-54
19:03:31	-4	19:03:31	-1.98	19:03:31	-97.2	19:04:04	-54
19:03:32	-4	19:03:32	-2	19:03:32	-97.2	19:04:05	-54
19:03:33	-4	19:03:33	-2.03	19:03:33	-97.2	19:04:06	-54
19:03:34	-4	19:03:34	-2.05	19:03:34	-97.2	19:04:07	-54
19:03:35	-4	19:03:35	-2.07	19:03:35	-97.2	19:04:08	-54
19:03:36	-4	19:03:36	-2.1	19:03:36	-97.2	19:04:09	-54
19:03:37	-4	19:03:37	-2.12	19:03:37	-97.2	19:04:10	-54
19:03:38	-4	19:03:38	-2.15	19:03:38	-97.2	19:04:11	-54
19:03:39	-4	19:03:39	-2.17	19:03:39	-97.2	19:04:12	-54
19:03:40	-4	19:03:40	-2.19	19:03:40	-97.2	19:04:13	-54
19:03:41	-4	19:03:41	-2.22	19:03:41	-97.2	19:04:14	-54
19:03:42	-4	19:03:42	-2.24	19:03:42	-97.2	19:04:15	-54
19:03:43	-4	19:03:43	-2.27	19:03:43	-97.2	19:04:16	-54
19:03:44	-4	19:03:44	-2.29	19:03:44	-97.2	19:04:17	-54
19:03:45	-4	19:03:45	-2.32	19:03:45	-97.2	19:04:18	-54
19:03:46	-4	19:03:46	-2.34	19:03:46	-97.2	19:04:19	-54
19:03:47	-4	19:03:47	-2.36	19:03:47	-97.2	19:04:21	-54
19:03:48	-4	19:03:48	-2.39	19:03:48	-97.2	19:04:22	-10
19:03:49	-4	19:03:49	-2.41	19:03:49	-97.2	19:04:23	-10
19:03:50	-4	19:03:50	-2.43	19:03:50	-97.2	19:04:24	-10
19:03:51	-4	19:03:51	-2.46	19:03:51	-97.2	19:04:25	-10
19:03:52	-4	19:03:52	-2.48	19:03:52	-97.2	19:04:26	-10
19:03:53	-4	19:03:53	-2.5	19:03:53	-97.2	19:04:27	-10
19:03:54	-4	19:03:54	-2.53	19:03:54	-97.2	19:04:28	-10
19:03:55	-4	19:03:55	-2.55	19:03:55	-97.2	19:04:29	-10
19:03:56	-4	19:03:56	-2.57	19:03:56	-97.2	19:04:30	-10
19:03:57	-4	19:03:57	-2.6	19:03:57	-97.2	19:04:31	-10
19:03:58	-4	19:03:58	-2.62	19:03:58	-97.2	19:04:32	-10
19:03:59	-4	19:03:59	-2.64	19:03:59	-97.2	19:04:33	-10
19:04:00	-4	19:04:00	-2.66	19:04:00	-97.2	19:04:34	-10
19:04:01	-4	19:04:01	-2.68	19:04:01	-97.2	19:04:35	-10
19:04:02	-4	19:04:02	-2.7	19:04:02	-97.2	19:04:36	-10
19:04:03	-4	19:04:03	-2.73	19:04:03	-97.2	19:04:37	-10
19:04:04	-4	19:04:04	-2.75	19:04:04	-97.2	19:04:38	-10
19:04:05	-4	19:04:05	-2.77	19:04:05	-97.2	19:04:39	-10
19:04:06	-4	19:04:06	-2.79	19:04:06	-97.2	19:04:40	-10
19:04:07	-4	19:04:07	-2.81	19:04:07	-97.2	19:04:41	-10
19:04:08	-4	19:04:08	-2.83	19:04:08	-97.2	19:04:42	-10
19:04:09	-4	19:04:09	-2.86	19:04:09	-97.2	19:04:43	-10
19:04:10	-4	19:04:10	-2.87	19:04:10	-97.2	19:04:44	-10
19:04:11	-4	19:04:11	-2.9	19:04:11	-97.2	19:04:45	-10
19:04:12	-4	19:04:12	-2.92	19:04:12	-97.2	19:04:46	-10
19:04:13	-4	19:04:13	-2.94	19:04:13	-97.2	19:04:47	-10
19:04:14	-4	19:04:14	-2.96	19:04:14	-97.2	19:04:48	-10
19:04:15	-4	19:04:15	-2.97	19:04:15	-97.2	19:04:49	-10
19:04:16	-4	19:04:16	-2.99	19:04:16	-97.2	19:04:50	-10
19:04:17	-4	19:04:17	-3.01	19:04:17	-97.2	19:04:51	-10
19:04:18	-4	19:04:18	-3.03	19:04:18	-97.2	19:04:52	-10
19:04:19	-4	19:04:19	-3.05	19:04:19	-97.2	19:04:53	-10
19:04:21	-4	19:04:21	-3.07	19:04:21	-97.1	19:04:54	-10
19:04:22	-4	19:04:22	-3.09	19:04:22	-97.1	19:04:55	-10
19:04:23	-4	19:04:23	-3.11	19:04:23	-97.1	19:04:56	-10
19:04:24	-4	19:04:24	-3.13	19:04:24	-97.1	19:04:57	-10
19:04:25	-4	19:04:25	-3.15	19:04:25	-97.1	19:04:58	-10
19:04:26	-4	19:04:26	-3.16	19:04:26	-97.1	19:05:00	-10
19:04:27	-4	19:04:27	-3.17	19:04:27	-97.1	19:05:01	-10
19:04:28	-4	19:04:28	-3.17	19:04:28	-97.1	19:05:02	-10
19:04:29	-4	19:04:29	-3.16	19:04:29	-97	19:05:03	-10
19:04:30	-4	19:04:30	-3.16	19:04:30	-97.1	19:05:04	-10
19:04:31	-4	19:04:31	-3.15	19:04:31	-97.1	19:05:05	-10
19:04:32	-4	19:04:32	-3.13	19:04:32	-97.1	19:05:06	-10
19:04:33	-4	19:04:33	-3.11	19:04:33	-97.1	19:05:07	-10
19:04:34	-4	19:04:34	-3.09	19:04:34	-97.2	19:05:08	-10
19:04:35	-4	19:04:35	-3.06	19:04:35	-97.2	19:05:09	-10
19:04:36	-4	19:04:36	-3.03	19:04:36	-97.2	19:05:10	-10
19:04:37	-4	19:04:37	-3	19:04:37	-97.2	19:05:11	-10
19:04:38	-4	19:04:38	-2.97	19:04:38	-97.2	19:05:12	-10
19:04:39	-4	19:04:39	-2.94	19:04:39	-97.2	19:05:13	-10
19:04:40	-4	19:04:40	-2.91	19:04:40	-97.2	19:05:14	-10
19:04:41	-4	19:04:41	-2.88	19:04:41	-97.2	19:05:15	-10
19:04:42	-4	19:04:42	-2.84	19:04:42	-97.2	19:05:16	-10
19:04:43	-4	19:04:43	-2.81	19:04:43	-97.2	19:05:17	-10
19:04:44	-4	19:04:44	-2.78	19:04:44	-97.2	19:05:18	-10
19:04:45	-4	19:04:45	-2.74	19:04:45	-97.2	19:05:19	-10
19:04:46	-4	19:04:46	-2.71	19:04:46	-97.2	19:05:20	-10
19:04:47	-4	19:04:47	-2.68	19:04:47	-97.2	19:05:21	-10
19:04:48	-4	19:04:48	-2.64	19:04:48	-97.2	19:05:22	-10
19:04:49	-4	19:04:49	-2.61	19:04:49	-97.2	19:05:23	-10
19:04:50	-4	19:04:50	-2.58	19:04:50	-97.2	19:05:24	-10
19:04:51	-4	19:04:51	-2.55	19:04:51	-97.2	19:05:25	-10
19:04:52	-4	19:04:52	-2.51	19:04:52	-97.2	19:05:26	-10
19:04:53	-4	19:04:53	-2.47	19:04:53	-97.2	19:05:27	-10
19:04:54	-4	19:04:54	-2.44	19:04:54	-97.2	19:05:28	-10
19:04:55	-4	19:04:55	-2.41	19:04:55	-97.2	19:05:29	-10
19:04:56	-4	19:04:56	-2.37	19:04:56	-97.2	19:05:30	-10
19:04:57	-4	19:04:57	-2.34	19:04:57	-97.2	19:05:31	-10
19:04:58	-4	19:04:58	-2.3	19:04:58	-97.2	19:05:32	-10
19:05:00	-4	19:05:00	-2.27	19:05:00	-97.2	19:05:33	-10
19:05:01	-4	19:05:01	-2.24	19:05:01	-97.1	19:05:34	-10
19:05:02	-4	19:05:02	-2.2	19:05:02	-97.2	19:05:35	-10
19:05:03	-4	19:05:03	-2.17	19:05:03	-97.2	19:05:36	-10
19:05:04	-4	19:05:04	-2.14	19:05:04	-97.2	19:05:37	-10
19:05:05	-4	19:05:05	-2.1	19:05:05	-97.2	19:05:38	-10
19:05:06	-4	19:05:06	-2.06	19:05:06	-97	19:05:39	-10
19:05:07	-4	19:05:07	-2.03	19:05:07	-97	19:05:40	-10
19:05:08	-4	19:05:08	-2	19:05:08	-97.1	19:05:41	-10
19:05:09	-4	19:05:09	-1.97	19:05:09	-97.1	19:05:42	-10
19:05:10	-4	19:05:10	-1.93	19:05:10	-97.1	19:05:43	-10
19:05:11	-4	19:05:11	-1.9	19:05:11	-97.1	19:05:44	-10
19:05:12	-4	19:05:12	-1.86	19:05:12	-97.1	19:05:45	-10
19:05:13	-4	19:05:13	-1.83	19:05:13	-97.1	19:05:46	-10
19:05:14	-4	19:05:14	-1.81	19:05:14	-97	19:05:47	-10
19:05:15	-4	19:05:15	-1.78	19:05:15	-97.1	19:05:48	-10
19:05:16	-4	19:05:16	-1.74	19:05:16	-97	19:05:49	-10
19:05:17	-4	19:05:17	-1.71	19:05:17	-97.1	19:05:50	-10
19:05:18	-4	19:05:18	-1.68	19:05:18	-97.1	19:05:51	-10
19:05:19	-4	19:05:19	-1.65	19:05:19	-97.1	19:05:53	-10
19:05:20	-4	19:05:20	-1.62	19:05:20	-97.1	19:05:54	-10
19:05:21	-4	19:05:21	-1.59	19:05:21	-97.1	19:05:55	-10
19:05:22	-4	19:05:22	-1.56	19:05:22	-97.1	19:05:56	-10
19:05:23	-4	19:05:23	-1.53	19:05:23	-97.1	19:05:57	-10
19:05:24	-4	19:05:24	-1.49	19:05:24	-97.1	19:05:58	-10
19:05:25	-4	19:05:25	-1.47	19:05:25	-97.1	19:05:59	-10
19:05:26	-4	19:05:26	-1.44	19:05:26	-97.1	19:06:00	-10
19:05:27	-4	19:05:27	-1.4	19:05:27	-97.2	19:06:01	-10
19:05:28	-4	19:05:28	-1.38	19:05:28	-97.2	19:06:02	-10
19:05:29	-4	19:05:29	-1.34	19:05:29	-97.2	19:06:03	-10
19:05:30	-4	19:05:30	-1.32	19:05:30	-97.2	19:06:04	-10
19:05:31	-4	19:05:31	-1.29	19:05:31	-97.2	19:06:05	-10
19:05:32	-4	19:05:32	-1.26	19:05:32	-97.2	19:06:06	-10
19:05:33	-4	19:05:33	-1.23	19:05:33	-97.2	19:06:07	-10
19:05:34	-4	19:05:34	-1.2	19:05:34	-97.2	19:06:08	-10
19:05:35	-4	19:05:35	-1.17	19:05:35	-97.2	19:06:09	-10
19:05:36	-4	19:05:36	-1.14	19:05:36	-97.2	19:06:10	-10
19:05:37	-4	19:05:37	-1.11	19:05:37	-97.2	19:06:11	-10
19:05:38	-4	19:05:38	-1.08	19:05:38	-97.2	19:06:12	-10
19:05:39	-4	19:05:39	-1.05	19:05:39	-97.2	19:06:13	-10
19:05:40	-4	19:05:40	-1.02	19:05:40	-97.2	19:06:14	-10
19:05:41	-4	19:05:41	-0.99	19:05:41	-97.2	19:06:15	-10
19:05:42	-4	19:05:42	-0.96	19:05:42	-97.2	19:06:16	-10
19:05:43	-4	19:05:43	-0.93	19:05:43	-97.2	19:06:17	-10
19:05:44	-4	19:05:44	-0.9	19:05:44	-97.2	19:06:18	-10
19:05:45	-4	19:05:45	-0.87	19:05:45	-97.2	19:06:19	-10
19:05:46	-4	19:05:46	-0.84	19:05:46	-97.2	19:06:20	-10
19:05:47	-4	19:05:47	-0.82	19:05:47	-97.2	19:06:21	-10
19:05:48	-4	19:05:48	-0.79	19:05:48	-97.2	19:06:22	-10
19:05:49	-4	19:05:49	-0.76	19:05:49	-97.2	19:06:23	-10
19:05:50	-4	19:05:50	-0.73	19:05:50	-97.2	19:06:24	-10
19:05:51	-4	19:05:51	-0.7	19:05:51	-97.2	19:06:25	-10
19:05:53	-4	19:05:53	-0.67	19:05:53	-97.2	19:06:26	-10
19:05:54	-4	19:05:54	-0.64	19:05:54	-97.2	19:06:27	-10
19:05:55	-4	19:05:55	-0.61	19:05:55	-97.2	19:06:28	-10
19:05:56	-4	19:05:56	-0.58	19:05:56	-97.2	19:06:29	-10
19:05:57	-4	19:05:57	-0.55	19:05:57	-97.2	19:06:30	-10
19:05:58	-4	19:05:58	-0.52	19:05:58	-97.2	19:06:31	-10
19:05:59	-4	19:05:59	-0.49	19:05:59	-97.2	19:06:32	-10
19:06:00	-4	19:06:00	-0.46	19:06:00	-97.2	19:06:33	-10
19:06:01	-4	19:06:01	-0.43	19:06:01	-97.2	19:06:34	-10
19:06:02	-4	19:06:02	-0.4	19:06:02	-97.2	19:06:35	-10
19:06:03	-4	19:06:03	-0.37	19:06:03	-97.2	19:06:36	-10
19:06:04	-4	19:06:04	-0.34	19:06:04	-97.2	19:06:37	-10
19:06:05	-4	19:06:05	-0.32	19:06:05	-97.2	19:06:38	-10
19:06:06	-4	19:06:06	-0.29	19:06:06	-97.2	19:06:39	-10
19:06:07	-4	19:06:07	-0.26	19:06:07	-97.2	19:06:40	-10
19:06:08	-4	19:06:08	-0.24	19:06:08	-97.2	19:06:41	-10
19:06:09	-4	19:06:09	-0.21	19:06:09	-97.2	19:06:42	-10
19:06:10	-4	19:06:10	-0.17	19:06:10	-97.1	19:06:43	-10
19:06:11	-4	19:06:11	-0.15	19:06:11	-97.1	19:06:44	-10
19:06:12	-4	19:06:12	-0.12	19:06:12	-97.2	19:06:45	-10
19:06:13	-4	19:06:13	-0.09	19:06:13	-97.1	19:06:46	-10
19:06:14	-4	19:06:14	-0.07	19:06:14	-97.2	19:06:47	-10
19:06:15	-4	19:06:15	-0.04	19:06:15	-97.2	19:06:48	-10
19:06:16	-4	19:06:16	-0.01	19:06:16	-97.1	19:06:49	-10
19:06:17	-4	19:06:17	0.01	19:06:17	-97.1	19:06:50	-10
19:06:18	-4	19:06:18	0.05	19:06:18	-97.1	19:06:51	-10
19:06:19	-4	19:06:19	0.07	19:06:19	-97.1	19:06:52	-10
19:06:20	-4	19:06:20	0.1	19:06:20	-97.1	19:06:53	-10
19:06:21	-4	19:06:21	0.12	19:06:21	-97.1	19:06:55	-10
19:06:22	-4	19:06:22	0.15	19:06:22	-97.1	19:06:56	-10
19:06:23	-4	19:06:23	0.18	19:06:23	-97.1	19:06:57	-10
19:06:24	-4	19:06:24	0.21	19:06:24	-97.1	19:06:58	-10
19:06:25	-4	19:06:25	0.23	19:06:25	-97.1	19:06:59	-10
19:06:26	-4	19:06:26	0.26	19:06:26	-97.1	19:07:00	-10
19:06:27	-4	19:06:27	0.29	19:06:27	-97.1	19:07:01	-10
19:06:28	-4	19:06:28	0.31	19:06:28	-97.1	19:07:02	-10
19:06:29	-4	19:06:29	0.34	19:06:29	-97.1	19:07:03	-10
19:06:30	-4	19:06:30	0.37	19:06:30	-97.1	19:07:04	-10
19:06:31	-4	19:06:31	0.39	19:06:31	-97.1	19:07:05	-10
19:06:32	-4	19:06:32	0.42	19:06:32	-97.1	19:07:06	-10
19:06:33	-4	19:06:33	0.44	19:06:33	-97.1	19:07:07	-10
19:06:34	-4	19:06:34	0.47	19:06:34	-97.1	19:07:08	-10
19:06:35	-4	19:06:35	0.5	19:06:35	-97.1	19:07:09	-10
19:06:36	-4	19:06:36	0.53	19:06:36	-97.2	19:07:10	-10
19:06:37	-4	19:06:37	0.55	19:06:37	-97.1	19:07:11	-10
19:06:38	-4	19:06:38	0.58	19:06:38	-97.1	19:07:12	-10
19:06:39	-4	19:06:39	0.6	19:06:39	-97.1	19:07:13	-10
19:06:40	-4	19:06:40	0.63	19:06:40	-97.1	19:07:14	-10
19:06:41	-4	19:06:41	0.66	19:06:41	-97.1	19:07:15	-10
19:06:42	-4	19:06:42	0.68	19:06:42	-97.1	19:07:16	-10
19:06:43	-4	19:06:43	0.71	19:06:43	-97.1	19:07:17	-10
19:06:44	-4	19:06:44	0.73	19:06:44	-97.1	19:07:18	-10
19:06:45	-4	19:06:45	0.75	19:06:45	-97.1	19:07:19	-10
19:06:46	-4	19:06:46	0.78	19:06:46	-97.1	19:07:20	-10
19:06:47	-4	19:06:47	0.8	19:06:47	-97.1	19:07:21	-10
19:06:48	-4	19:06:48	0.83	19:06:48	-97.1	19:07:22	-10
19:06:49	-4	19:06:49	0.86	19:06:49	-97.1	19:07:23	-10
19:06:50	-4	19:06:50	0.88	19:06:50	-97.1		
19:06:51	-4	19:06:51	0.91	19:06:51	-97.1		
19:06:52	-4	19:06:52	0.93	19:06:52	-97.1		
19:06:53	-4	19:06:53	0.96	19:06:53	-97.1		
19:06:55	-4	19:06:55	0.98	19:06:55	-97.1		
19:06:56	-4	19:06:56	1.01	19:06:56	-97.2		
19:06:57	-4	19:06:57	1.04	19:06:57	-97.2		
19:06:58	-4	19:06:58	1.06	19:06:58	-97.2		
19:06:59	-4	19:06:59	1.08	19:06:59	-97.2		
19:07:00	-4	19:07:00	1.1	19:07:00	-97.2		
19:07:01	-4	19:07:01	1.13	19:07:01	-97.2		
19:07:02	-4	19:07:02	1.15	19:07:02	-97.2		
19:07:03	-4	19:07:03	1.18	19:07:03	-97.2		
19:07:04	-4	19:07:04	1.2	19:07:04	-97.2		
19:07:05	-4	19:07:05	1.22	19:07:05	-97.2		
19:07:06	-4	19:07:06	1.24	19:07:06	-97.2		
19:07:07	-4	19:07:07	1.27	19:07:07	-97.2		
19:07:08	-4	19:07:08	1.29	19:07:08	-97.2		
19:07:09	-4	19:07:09	1.31	19:07:09	-97.2		
19:07:10	-4	19:07:10	1.33	19:07:10	-97.2		
19:07:11	-4	19:07:11	1.36	19:07:11	-97.2		
19:07:12	-4	19:07:12	1.38	19:07:12	-97.2		
19:07:13	-4	19:07:13	1.4	19:07:13	-97.2		
19:07:14	-4	19:07:14	1.43	19:07:14	-97.2		
19:07:15	-4	19:07:15	1.45	19:07:15	-97.2		
19:07:16	-4	19:07:16	1.47	19:07:16	-97.2		
19:07:17	-4	19:07:17	1.5	19:07:17	-97.2		
19:07:18	-4	19:07:18	1.52	19:07:18	-97.2		
19:07:19	-4	19:07:19	1.54	19:07:19	-97.2		
19:07:20	-4	19:07:20	1.57	19:07:20	-97.2		
19:07:21	-4	19:07:21	1.59	19:07:21	-97.2		
19:07:22	-4	19:07:22	1.61	19:07:22	-97.2		
19:07:23	-4	19:07:23	1.64	19:07:23	-97.2		
