Time (HH:MM:SS) - Setpoint	Temperature (ºC) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (ºC) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (ºC) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
18:00:58	-4	18:00:58	-2.05	18:00:58	-97.2	18:01:33	-10
18:00:59	-4	18:00:59	-2.04	18:00:59	-97.2	18:01:34	-10
18:01:00	-4	18:01:00	-2.03	18:01:00	-97.2	18:01:35	-10
18:01:01	-4	18:01:01	-2.01	18:01:01	-97.2	18:01:36	-10
18:01:02	-4	18:01:02	-2.01	18:01:02	-97.2	18:01:37	-10
18:01:03	-4	18:01:03	-1.99	18:01:03	-97.2	18:01:38	-10
18:01:04	-4	18:01:04	-1.98	18:01:04	-97.2	18:01:39	-10
18:01:05	-4	18:01:05	-1.97	18:01:05	-97.2	18:01:40	-10
18:01:06	-4	18:01:06	-1.95	18:01:06	-97.2	18:01:41	-10
18:01:07	-4	18:01:07	-1.94	18:01:07	-97.2	18:01:42	-10
18:01:08	-4	18:01:08	-1.93	18:01:08	-97.2	18:01:43	-10
18:01:09	-4	18:01:09	-1.92	18:01:09	-97.2	18:01:44	-10
18:01:10	-4	18:01:10	-1.9	18:01:10	-97.2	18:01:45	-10
18:01:11	-4	18:01:11	-1.89	18:01:11	-97.2	18:01:47	-10
18:01:12	-4	18:01:12	-1.88	18:01:12	-97.2	18:01:48	-10
18:01:13	-4	18:01:13	-1.86	18:01:13	-97.2	18:01:49	-10
18:01:14	-4	18:01:14	-1.85	18:01:14	-97.2	18:01:50	-10
18:01:15	-4	18:01:15	-1.84	18:01:15	-97.2	18:01:51	-10
18:01:16	-4	18:01:16	-1.82	18:01:16	-97.2	18:01:52	-10
18:01:17	-4	18:01:17	-1.81	18:01:17	-97.2	18:01:53	-10
18:01:18	-4	18:01:18	-1.8	18:01:18	-97.2	18:01:54	-10
18:01:19	-4	18:01:19	-1.78	18:01:19	-97.2	18:01:55	-10
18:01:20	-4	18:01:20	-1.77	18:01:20	-97.2	18:01:56	-10
18:01:21	-4	18:01:21	-1.75	18:01:21	-97.2	18:01:57	-10
18:01:22	-4	18:01:22	-1.74	18:01:22	-97.2	18:01:58	-10
18:01:23	-4	18:01:23	-1.73	18:01:23	-97.2	18:01:59	-10
18:01:24	-4	18:01:24	-1.72	18:01:24	-97.2	18:02:00	-10
18:01:25	-4	18:01:25	-1.7	18:01:25	-97.2	18:02:01	-10
18:01:26	-4	18:01:26	-1.69	18:01:26	-97.2	18:02:02	-10
18:01:27	-4	18:01:27	-1.67	18:01:27	-97.2	18:02:03	-10
18:01:28	-4	18:01:28	-1.66	18:01:28	-97.2	18:02:04	-10
18:01:29	-4	18:01:29	-1.64	18:01:29	-97.2	18:02:05	-10
18:01:30	-4	18:01:30	-1.63	18:01:30	-97.2	18:02:06	-10
18:01:31	-4	18:01:31	-1.61	18:01:31	-97.2	18:02:07	-10
18:01:32	-4	18:01:32	-1.6	18:01:32	-97.2	18:02:08	-10
18:01:33	-4	18:01:33	-1.59	18:01:33	-97.2	18:02:09	-10
18:01:34	-4	18:01:34	-1.57	18:01:34	-97.2	18:02:10	-10
18:01:35	-4	18:01:35	-1.56	18:01:35	-97.2	18:02:11	-10
18:01:36	-4	18:01:36	-1.54	18:01:36	-97.2	18:02:12	-10
18:01:37	-4	18:01:37	-1.53	18:01:37	-97.2	18:02:13	-10
18:01:38	-4	18:01:38	-1.52	18:01:38	-97.2	18:02:14	-10
18:01:39	-4	18:01:39	-1.5	18:01:39	-97.2	18:02:15	-10
18:01:40	-4	18:01:40	-1.49	18:01:40	-97.2	18:02:16	-10
18:01:41	-4	18:01:41	-1.47	18:01:41	-97.2	18:02:17	-10
18:01:42	-4	18:01:42	-1.46	18:01:42	-97.2	18:02:18	-10
18:01:43	-4	18:01:43	-1.44	18:01:43	-97.2	18:02:19	-10
18:01:44	-4	18:01:44	-1.43	18:01:44	-97.2	18:02:20	-10
18:01:45	-4	18:01:45	-1.42	18:01:45	-97.2	18:02:21	-10
18:01:47	-4	18:01:47	-1.4	18:01:47	-97.2	18:02:22	-10
18:01:48	-4	18:01:48	-1.38	18:01:48	-97.1	18:02:23	-10
18:01:49	-4	18:01:49	-1.37	18:01:49	-97.2	18:02:24	-10
18:01:50	-4	18:01:50	-1.36	18:01:50	-97.2	18:02:25	-10
18:01:51	-4	18:01:51	-1.34	18:01:51	-97.2	18:02:26	-10
18:01:52	-4	18:01:52	-1.33	18:01:52	-97.2	18:02:27	-10
18:01:53	-4	18:01:53	-1.31	18:01:53	-97.2	18:02:28	-10
18:01:54	-4	18:01:54	-1.29	18:01:54	-97.1	18:02:29	-10
18:01:55	-4	18:01:55	-1.28	18:01:55	-97.1	18:02:30	-10
18:01:56	-4	18:01:56	-1.26	18:01:56	-97.1	18:02:31	-10
18:01:57	-4	18:01:57	-1.25	18:01:57	-97.1	18:02:32	-10
18:01:58	-4	18:01:58	-1.23	18:01:58	-97.1	18:02:33	-10
18:01:59	-4	18:01:59	-1.21	18:01:59	-97.1	18:02:34	-10
18:02:00	-4	18:02:00	-1.2	18:02:00	-97.1	18:02:35	-10
18:02:01	-4	18:02:01	-1.18	18:02:01	-97.1	18:02:36	-10
18:02:02	-4	18:02:02	-1.17	18:02:02	-97.1	18:02:37	-10
18:02:03	-4	18:02:03	-1.16	18:02:03	-97.1	18:02:38	-10
18:02:04	-4	18:02:04	-1.14	18:02:04	-97.1	18:02:39	-10
18:02:05	-4	18:02:05	-1.13	18:02:05	-97.1	18:02:40	-10
18:02:06	-4	18:02:06	-1.11	18:02:06	-97.2	18:02:41	-10
18:02:07	-4	18:02:07	-1.1	18:02:07	-97.2	18:02:42	-10
18:02:08	-4	18:02:08	-1.08	18:02:08	-97.1	18:02:43	-10
18:02:09	-4	18:02:09	-1.07	18:02:09	-97.2	18:02:44	-10
18:02:10	-4	18:02:10	-1.05	18:02:10	-97.2	18:02:45	-10
18:02:11	-4	18:02:11	-1.04	18:02:11	-97.1	18:02:46	-10
18:02:12	-4	18:02:12	-1.02	18:02:12	-97.2	18:02:47	-10
18:02:13	-4	18:02:13	-1.01	18:02:13	-97.1	18:02:48	-10
18:02:14	-4	18:02:14	-0.99	18:02:14	-97.1	18:02:49	-10
18:02:15	-4	18:02:15	-0.98	18:02:15	-97.1	18:02:50	-10
18:02:16	-4	18:02:16	-0.97	18:02:16	-97.1	18:02:51	-10
18:02:17	-4	18:02:17	-0.95	18:02:17	-97.1	18:02:52	-10
18:02:18	-4	18:02:18	-0.93	18:02:18	-97.1	18:02:53	-10
18:02:19	-4	18:02:19	-0.92	18:02:19	-97.1	18:02:54	-10
18:02:20	-4	18:02:20	-0.9	18:02:20	-97.1	18:02:55	-10
18:02:21	-4	18:02:21	-0.89	18:02:21	-97.2	18:02:56	-10
18:02:22	-4	18:02:22	-0.88	18:02:22	-97.2	18:02:57	-10
18:02:23	-4	18:02:23	-0.86	18:02:23	-97.2	18:02:58	-10
18:02:24	-4	18:02:24	-0.85	18:02:24	-97.2	18:03:00	-10
18:02:25	-4	18:02:25	-0.83	18:02:25	-97.2	18:03:01	-10
18:02:26	-4	18:02:26	-0.82	18:02:26	-97.2	18:03:02	-10
18:02:27	-4	18:02:27	-0.8	18:02:27	-97.2	18:03:03	-10
18:02:28	-4	18:02:28	-0.79	18:02:28	-97.1	18:03:04	-10
18:02:29	-4	18:02:29	-0.77	18:02:29	-97.2	18:03:05	-10
18:02:30	-4	18:02:30	-0.75	18:02:30	-97.2	18:03:06	-10
18:02:31	-4	18:02:31	-0.74	18:02:31	-97.2	18:03:07	-10
18:02:32	-4	18:02:32	-0.73	18:02:32	-97.2	18:03:08	-10
18:02:33	-4	18:02:33	-0.71	18:02:33	-97.2	18:03:09	-10
18:02:34	-4	18:02:34	-0.7	18:02:34	-97.2	18:03:10	-10
18:02:35	-4	18:02:35	-0.69	18:02:35	-97.2	18:03:11	-10
18:02:36	-4	18:02:36	-0.67	18:02:36	-97.2	18:03:12	-10
18:02:37	-4	18:02:37	-0.66	18:02:37	-97.2	18:03:13	-10
18:02:38	-4	18:02:38	-0.64	18:02:38	-97.2	18:03:14	-10
18:02:39	-4	18:02:39	-0.62	18:02:39	-97.2	18:03:15	-10
18:02:40	-4	18:02:40	-0.61	18:02:40	-97.2	18:03:16	-10
18:02:41	-4	18:02:41	-0.59	18:02:41	-97.2	18:03:17	-10
18:02:42	-4	18:02:42	-0.58	18:02:42	-97.2	18:03:18	-10
18:02:43	-4	18:02:43	-0.57	18:02:43	-97.2	18:03:19	-10
18:02:44	-4	18:02:44	-0.55	18:02:44	-97.2	18:03:20	-10
18:02:45	-4	18:02:45	-0.54	18:02:45	-97.2	18:03:21	-10
18:02:46	-4	18:02:46	-0.52	18:02:46	-97.2	18:03:22	-10
18:02:47	-4	18:02:47	-0.51	18:02:47	-97.2	18:03:23	-10
18:02:48	-4	18:02:48	-0.49	18:02:48	-97.2	18:03:24	-10
18:02:49	-4	18:02:49	-0.48	18:02:49	-97.2	18:03:25	-10
18:02:50	-4	18:02:50	-0.46	18:02:50	-97.2	18:03:26	-10
18:02:51	-4	18:02:51	-0.44	18:02:51	-97.2	18:03:27	-10
18:02:52	-4	18:02:52	-0.43	18:02:52	-97.2	18:03:28	-10
18:02:53	-4	18:02:53	-0.42	18:02:53	-97.2	18:03:29	-10
18:02:54	-4	18:02:54	-0.4	18:02:54	-97.2	18:03:30	-10
18:02:55	-4	18:02:55	-0.39	18:02:55	-97.2	18:03:31	-10
18:02:56	-4	18:02:56	-0.37	18:02:56	-97.2	18:03:32	-10
18:02:57	-4	18:02:57	-0.36	18:02:57	-97.2	18:03:33	-10
18:02:58	-4	18:02:58	-0.35	18:02:58	-97.2	18:03:34	-10
18:03:00	-4	18:03:00	-0.33	18:03:00	-97.2	18:03:35	-10
18:03:01	-4	18:03:01	-0.32	18:03:01	-97.2	18:03:36	-10
18:03:02	-4	18:03:02	-0.3	18:03:02	-97.2	18:03:37	-10
18:03:03	-4	18:03:03	-0.29	18:03:03	-97.2	18:03:38	-10
18:03:04	-4	18:03:04	-0.28	18:03:04	-97.2	18:03:39	-10
18:03:05	-4	18:03:05	-0.26	18:03:05	-97.2	18:03:40	-10
18:03:06	-4	18:03:06	-0.25	18:03:06	-97.2	18:03:41	-10
18:03:07	-4	18:03:07	-0.24	18:03:07	-97.2	18:03:42	-10
18:03:08	-4	18:03:08	-0.22	18:03:08	-97.2	18:03:43	-10
18:03:09	-4	18:03:09	-0.21	18:03:09	-97.2	18:03:44	-10
18:03:10	-4	18:03:10	-0.19	18:03:10	-97.2	18:03:45	-10
18:03:11	-4	18:03:11	-0.18	18:03:11	-97.2	18:03:46	-10
18:03:12	-4	18:03:12	-0.17	18:03:12	-97.2	18:03:47	-10
18:03:13	-4	18:03:13	-0.15	18:03:13	-97.2	18:03:48	-10
18:03:14	-4	18:03:14	-0.14	18:03:14	-97.2	18:03:49	-10
18:03:15	-4	18:03:15	-0.12	18:03:15	-97.2	18:03:50	-10
18:03:16	-4	18:03:16	-0.11	18:03:16	-97.2	18:03:51	-10
18:03:17	-4	18:03:17	-0.09	18:03:17	-97.2	18:03:52	-10
18:03:18	-4	18:03:18	-0.08	18:03:18	-97.2	18:03:53	-10
18:03:19	-4	18:03:19	-0.07	18:03:19	-97.2	18:03:54	-10
18:03:20	-4	18:03:20	-0.06	18:03:20	-97.2	18:03:55	-10
18:03:21	-4	18:03:21	-0.04	18:03:21	-97.2	18:03:56	-10
18:03:22	-4	18:03:22	-0.02	18:03:22	-97.2	18:03:57	-10
18:03:23	-4	18:03:23	-0.01	18:03:23	-97.2	18:03:58	-10
18:03:24	-4	18:03:24	0	18:03:24	-97.2	18:03:59	-10
18:03:25	-4	18:03:25	0.01	18:03:25	-97.2	18:04:00	-10
18:03:26	-4	18:03:26	0.03	18:03:26	-97.2	18:04:01	-10
18:03:27	-4	18:03:27	0.04	18:03:27	-97.2	18:04:02	-10
18:03:28	-4	18:03:28	0.06	18:03:28	-97.2	18:04:03	-10
18:03:29	-4	18:03:29	0.07	18:03:29	-97.2	18:04:04	-10
18:03:30	-4	18:03:30	0.08	18:03:30	-97.2	18:04:05	-10
18:03:31	-4	18:03:31	0.1	18:03:31	-97.2	18:04:06	-10
18:03:32	-4	18:03:32	0.11	18:03:32	-97.2	18:04:07	-10
18:03:33	-4	18:03:33	0.12	18:03:33	-97.2	18:04:08	-10
18:03:34	-4	18:03:34	0.14	18:03:34	-97.2	18:04:09	-10
18:03:35	-4	18:03:35	0.15	18:03:35	-97.2	18:04:10	-10
18:03:36	-4	18:03:36	0.17	18:03:36	-97.2	18:04:11	-10
18:03:37	-4	18:03:37	0.18	18:03:37	-97.2	18:04:12	-10
18:03:38	-4	18:03:38	0.19	18:03:38	-97.2	18:04:13	-10
18:03:39	-4	18:03:39	0.21	18:03:39	-97.2	18:04:14	-10
18:03:40	-4	18:03:40	0.22	18:03:40	-97.2	18:04:15	-10
18:03:41	-4	18:03:41	0.24	18:03:41	-97.2	18:04:16	-10
18:03:42	-4	18:03:42	0.25	18:03:42	-97.2	18:04:17	-10
18:03:43	-4	18:03:43	0.26	18:03:43	-97.2	18:04:18	-10
18:03:44	-4	18:03:44	0.28	18:03:44	-97.2	18:04:19	-10
18:03:45	-4	18:03:45	0.29	18:03:45	-97.2	18:04:20	-10
18:03:46	-4	18:03:46	0.31	18:03:46	-97.2	18:04:21	-10
18:03:47	-4	18:03:47	0.32	18:03:47	-97.2	18:04:22	-10
18:03:48	-4	18:03:48	0.33	18:03:48	-97.2	18:04:23	-10
18:03:49	-4	18:03:49	0.34	18:03:49	-97.2	18:04:24	-10
18:03:50	-4	18:03:50	0.35	18:03:50	-97.2	18:04:25	-10
18:03:51	-4	18:03:51	0.37	18:03:51	-97.2	18:04:26	-10
18:03:52	-4	18:03:52	0.39	18:03:52	-97.2	18:04:27	-10
18:03:53	-4	18:03:53	0.4	18:03:53	-97.2	18:04:28	-10
18:03:54	-4	18:03:54	0.41	18:03:54	-97.2	18:04:29	-10
18:03:55	-4	18:03:55	0.43	18:03:55	-97.2	18:04:30	-10
18:03:56	-4	18:03:56	0.44	18:03:56	-97.2	18:04:31	-10
18:03:57	-4	18:03:57	0.46	18:03:57	-97.2	18:04:32	-10
18:03:58	-4	18:03:58	0.47	18:03:58	-97.2	18:04:33	-10
18:03:59	-4	18:03:59	0.48	18:03:59	-97.2	18:04:34	-10
18:04:00	-4	18:04:00	0.5	18:04:00	-97.2	18:04:35	-10
18:04:01	-4	18:04:01	0.51	18:04:01	-97.2	18:04:36	-10
18:04:02	-4	18:04:02	0.52	18:04:02	-97.2	18:04:37	-10
18:04:03	-4	18:04:03	0.53	18:04:03	-97.2	18:04:38	-10
18:04:04	-4	18:04:04	0.55	18:04:04	-97.2	18:04:39	-10
18:04:05	-4	18:04:05	0.56	18:04:05	-97.2	18:04:40	-10
18:04:06	-4	18:04:06	0.57	18:04:06	-97.2	18:04:41	-10
18:04:07	-4	18:04:07	0.59	18:04:07	-97.2	18:04:42	-10
18:04:08	-4	18:04:08	0.6	18:04:08	-97.2	18:04:43	-10
18:04:09	-4	18:04:09	0.61	18:04:09	-97.2	18:04:44	-10
18:04:10	-4	18:04:10	0.62	18:04:10	-97.2	18:04:45	-10
18:04:11	-4	18:04:11	0.64	18:04:11	-97.2	18:04:46	-10
18:04:12	-4	18:04:12	0.65	18:04:12	-97.2	18:04:47	-10
18:04:13	-4	18:04:13	0.66	18:04:13	-97.2	18:04:48	-10
18:04:14	-4	18:04:14	0.67	18:04:14	-97.2	18:04:49	-10
18:04:15	-4	18:04:15	0.69	18:04:15	-97.2	18:04:50	-10
18:04:16	-4	18:04:16	0.7	18:04:16	-97.2	18:04:51	-10
18:04:17	-4	18:04:17	0.71	18:04:17	-97.2	18:04:52	-10
18:04:18	-4	18:04:18	0.73	18:04:18	-97.2	18:04:53	-10
18:04:19	-4	18:04:19	0.73	18:04:19	-97.2	18:04:54	-10
18:04:20	-4	18:04:20	0.75	18:04:20	-97.2	18:04:55	-10
18:04:21	-4	18:04:21	0.76	18:04:21	-97.2	18:04:56	-10
18:04:22	-4	18:04:22	0.78	18:04:22	-97.1	18:04:57	-10
18:04:23	-4	18:04:23	0.79	18:04:23	-97.2	18:04:58	-10
18:04:24	-4	18:04:24	0.8	18:04:24	-97.2	18:04:59	-10
18:04:25	-4	18:04:25	0.81	18:04:25	-97.2	18:05:00	-10
18:04:26	-4	18:04:26	0.82	18:04:26	-97.2	18:05:01	-10
18:04:27	-4	18:04:27	0.84	18:04:27	-97.2	18:05:02	-10
18:04:28	-4	18:04:28	0.85	18:04:28	-97.2	18:05:03	-10
18:04:29	-4	18:04:29	0.86	18:04:29	-97.2	18:05:04	-10
18:04:30	-4	18:04:30	0.88	18:04:30	-97.2	18:05:05	-10
18:04:31	-4	18:04:31	0.89	18:04:31	-97.2	18:05:06	-10
18:04:32	-4	18:04:32	0.9	18:04:32	-97.2	18:05:07	-10
18:04:33	-4	18:04:33	0.91	18:04:33	-97.2	18:05:08	-10
18:04:34	-4	18:04:34	0.92	18:04:34	-97.2	18:05:09	-10
18:04:35	-4	18:04:35	0.94	18:04:35	-97.2	18:05:10	-10
18:04:36	-4	18:04:36	0.95	18:04:36	-97.2	18:05:11	-10
18:04:37	-4	18:04:37	0.96	18:04:37	-97.2	18:05:12	-10
18:04:38	-4	18:04:38	0.97	18:04:38	-97.2	18:05:13	-10
18:04:39	-4	18:04:39	0.98	18:04:39	-97.2	18:05:14	-10
18:04:40	-4	18:04:40	0.99	18:04:40	-97.2	18:05:15	-10
18:04:41	-4	18:04:41	1.01	18:04:41	-97.2	18:05:16	-10
18:04:42	-4	18:04:42	1.02	18:04:42	-97.2	18:05:17	-10
18:04:43	-4	18:04:43	1.03	18:04:43	-97.2	18:05:18	-10
18:04:44	-4	18:04:44	1.04	18:04:44	-97.2	18:05:19	-10
18:04:45	-4	18:04:45	1.06	18:04:45	-97.2	18:05:20	-10
18:04:46	-4	18:04:46	1.06	18:04:46	-97.2	18:05:22	-10
18:04:47	-4	18:04:47	1.08	18:04:47	-97.2	18:05:23	-10
18:04:48	-4	18:04:48	1.09	18:04:48	-97.2	18:05:24	-10
18:04:49	-4	18:04:49	1.1	18:04:49	-97.2	18:05:25	-10
18:04:50	-4	18:04:50	1.11	18:04:50	-97.2	18:05:26	-10
18:04:51	-4	18:04:51	1.12	18:04:51	-97.2	18:05:27	-10
18:04:52	-4	18:04:52	1.13	18:04:52	-97.2	18:05:28	-10
18:04:53	-4	18:04:53	1.14	18:04:53	-97.2	18:05:29	-10
18:04:54	-4	18:04:54	1.16	18:04:54	-97.2	18:05:30	-10
18:04:55	-4	18:04:55	1.17	18:04:55	-97.2		
18:04:56	-4	18:04:56	1.18	18:04:56	-97.2		
18:04:57	-4	18:04:57	1.19	18:04:57	-97.2		
18:04:58	-4	18:04:58	1.2	18:04:58	-97.2		
18:04:59	-4	18:04:59	1.21	18:04:59	-97.2		
18:05:00	-4	18:05:00	1.22	18:05:00	-97.2		
18:05:01	-4	18:05:01	1.23	18:05:01	-97.2		
18:05:02	-4	18:05:02	1.25	18:05:02	-97.2		
18:05:03	-4	18:05:03	1.26	18:05:03	-97.2		
18:05:04	-4	18:05:04	1.27	18:05:04	-97.2		
18:05:05	-4	18:05:05	1.28	18:05:05	-97.2		
18:05:06	-4	18:05:06	1.29	18:05:06	-97.2		
18:05:07	-4	18:05:07	1.3	18:05:07	-97.2		
18:05:08	-4	18:05:08	1.31	18:05:08	-97.2		
18:05:09	-4	18:05:09	1.33	18:05:09	-97.2		
18:05:10	-4	18:05:10	1.33	18:05:10	-97.2		
18:05:11	-4	18:05:11	1.35	18:05:11	-97.2		
18:05:12	-4	18:05:12	1.36	18:05:12	-97.2		
18:05:13	-4	18:05:13	1.37	18:05:13	-97.2		
18:05:14	-4	18:05:14	1.38	18:05:14	-97.2		
18:05:15	-4	18:05:15	1.39	18:05:15	-97.2		
18:05:16	-4	18:05:16	1.4	18:05:16	-97.2		
18:05:17	-4	18:05:17	1.42	18:05:17	-97.2		
18:05:18	-4	18:05:18	1.43	18:05:18	-97.2		
18:05:19	-4	18:05:19	1.44	18:05:19	-97.2		
18:05:20	-4	18:05:20	1.45	18:05:20	-97.2		
18:05:22	-4	18:05:22	1.46	18:05:22	-97.2		
18:05:23	-4	18:05:23	1.47	18:05:23	-97.2		
18:05:24	-4	18:05:24	1.49	18:05:24	-97.2		
18:05:25	-4	18:05:25	1.5	18:05:25	-97.1		
18:05:26	-4	18:05:26	1.51	18:05:26	-97.2		
