Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
17:15:21	-4	17:15:21	-0.6	17:15:21	-97.2	17:16:07	-10
17:15:22	-4	17:15:22	-0.58	17:15:22	-97.2	17:16:08	-10
17:15:23	-4	17:15:23	-0.56	17:15:23	-97.2	17:16:10	-10
17:15:24	-4	17:15:24	-0.54	17:15:24	-97.2	17:16:11	-10
17:15:25	-4	17:15:25	-0.53	17:15:25	-97.2	17:16:12	-10
17:15:26	-4	17:15:26	-0.51	17:15:26	-97.2	17:16:13	-10
17:15:27	-4	17:15:27	-0.49	17:15:27	-97.2	17:16:14	-10
17:15:28	-4	17:15:28	-0.47	17:15:28	-97.2	17:16:15	-10
17:15:29	-4	17:15:29	-0.45	17:15:29	-97.2	17:16:16	-10
17:15:30	-4	17:15:30	-0.43	17:15:30	-97.2	17:16:17	-10
17:15:31	-4	17:15:31	-0.42	17:15:31	-97.2	17:16:18	-10
17:15:32	-4	17:15:32	-0.4	17:15:32	-97.2	17:16:19	-10
17:15:33	-4	17:15:33	-0.38	17:15:33	-97.2	17:16:20	-10
17:15:34	-4	17:15:34	-0.36	17:15:34	-97.2	17:16:21	-10
17:15:35	-4	17:15:35	-0.34	17:15:35	-97.2	17:16:22	-10
17:15:36	-4	17:15:36	-0.32	17:15:36	-97.2	17:16:23	-10
17:15:37	-4	17:15:37	-0.31	17:15:37	-97.2	17:16:24	-10
17:15:38	-4	17:15:38	-0.29	17:15:38	-97.2	17:16:25	-10
17:15:39	-4	17:15:39	-0.28	17:15:39	-97.2	17:16:26	-10
17:15:40	-4	17:15:40	-0.26	17:15:40	-97.2	17:16:27	-10
17:15:41	-4	17:15:41	-0.24	17:15:41	-97.2	17:16:28	-10
17:15:42	-4	17:15:42	-0.22	17:15:42	-97.1	17:16:29	-10
17:15:43	-4	17:15:43	-0.2	17:15:43	-97.2	17:16:30	-10
17:15:44	-4	17:15:44	-0.19	17:15:44	-97.1	17:16:31	-10
17:15:45	-4	17:15:45	-0.16	17:15:45	-97.1	17:16:32	-10
17:15:46	-4	17:15:46	-0.15	17:15:46	-97.1	17:16:33	-10
17:15:47	-4	17:15:47	-0.13	17:15:47	-97.1	17:16:34	-10
17:15:48	-4	17:15:48	-0.12	17:15:48	-97.2	17:16:35	-10
17:15:49	-4	17:15:49	-0.09	17:15:49	-97.1	17:16:36	-10
17:15:50	-4	17:15:50	-0.07	17:15:50	-97.1	17:16:37	-10
17:15:51	-4	17:15:51	-0.06	17:15:51	-97.1	17:16:38	-10
17:15:52	-4	17:15:52	-0.04	17:15:52	-97.1	17:16:39	-10
17:15:53	-4	17:15:53	-0.02	17:15:53	-97.1	17:16:40	-10
17:15:54	-4	17:15:54	-0.01	17:15:54	-97.1	17:16:41	-10
17:15:55	-4	17:15:55	0.01	17:15:55	-97.1	17:16:42	-10
17:15:56	-4	17:15:56	0.03	17:15:56	-97.1	17:16:43	-10
17:15:57	-4	17:15:57	0.05	17:15:57	-97.1	17:16:44	-10
17:15:58	-4	17:15:58	0.06	17:15:58	-97.1	17:16:45	-10
17:15:59	-4	17:15:59	0.08	17:15:59	-97.1	17:16:46	-10
17:16:00	-4	17:16:00	0.1	17:16:00	-97.2	17:16:47	-10
17:16:01	-4	17:16:01	0.11	17:16:01	-97.2	17:16:48	-10
17:16:02	-4	17:16:02	0.13	17:16:02	-97.2	17:16:49	-10
17:16:03	-4	17:16:03	0.15	17:16:03	-97.2	17:16:50	-10
17:16:04	-4	17:16:04	0.16	17:16:04	-97.2	17:16:51	-10
17:16:05	-4	17:16:05	0.18	17:16:05	-97.2	17:16:52	-10
17:16:06	-4	17:16:06	0.2	17:16:06	-97.2	17:16:53	-10
17:16:07	-4	17:16:07	0.21	17:16:07	-97.2	17:16:54	-10
17:16:08	-4	17:16:08	0.23	17:16:08	-97.2	17:16:55	-10
17:16:10	-4	17:16:10	0.25	17:16:10	-97.2	17:16:56	-10
17:16:11	-4	17:16:11	0.26	17:16:11	-97.2	17:16:57	-10
17:16:12	-4	17:16:12	0.28	17:16:12	-97.2	17:16:58	-10
17:16:13	-4	17:16:13	0.3	17:16:13	-97.2	17:16:59	-10
17:16:14	-4	17:16:14	0.32	17:16:14	-97.2	17:17:00	-10
17:16:15	-4	17:16:15	0.33	17:16:15	-97.2	17:17:01	-10
17:16:16	-4	17:16:16	0.35	17:16:16	-97.2	17:17:02	-10
17:16:17	-4	17:16:17	0.36	17:16:17	-97.2	17:17:03	-10
17:16:18	-4	17:16:18	0.38	17:16:18	-97.2	17:17:04	-10
17:16:19	-4	17:16:19	0.4	17:16:19	-97.2	17:17:05	-10
17:16:20	-4	17:16:20	0.41	17:16:20	-97.2	17:17:06	-10
17:16:21	-4	17:16:21	0.43	17:16:21	-97.2	17:17:07	-10
17:16:22	-4	17:16:22	0.44	17:16:22	-97.2	17:17:08	-10
17:16:23	-4	17:16:23	0.46	17:16:23	-97.2	17:17:09	-10
17:16:24	-4	17:16:24	0.48	17:16:24	-97.2	17:17:10	-10
17:16:25	-4	17:16:25	0.5	17:16:25	-97.2	17:17:11	-10
17:16:26	-4	17:16:26	0.51	17:16:26	-97.2	17:17:12	-10
17:16:27	-4	17:16:27	0.53	17:16:27	-97.2	17:17:13	-10
17:16:28	-4	17:16:28	0.54	17:16:28	-97.2	17:17:14	-10
17:16:29	-4	17:16:29	0.56	17:16:29	-97.2	17:17:15	-10
17:16:30	-4	17:16:30	0.57	17:16:30	-97.2	17:17:16	-10
17:16:31	-4	17:16:31	0.59	17:16:31	-97.2	17:17:17	-10
17:16:32	-4	17:16:32	0.61	17:16:32	-97.2	17:17:18	-10
17:16:33	-4	17:16:33	0.62	17:16:33	-97.2	17:17:19	-10
17:16:34	-4	17:16:34	0.64	17:16:34	-97.2	17:17:20	-10
17:16:35	-4	17:16:35	0.65	17:16:35	-97.2	17:17:21	-10
17:16:36	-4	17:16:36	0.67	17:16:36	-97.2	17:17:22	-10
17:16:37	-4	17:16:37	0.69	17:16:37	-97.2	17:17:23	-10
17:16:38	-4	17:16:38	0.71	17:16:38	-97.2	17:17:24	-10
17:16:39	-4	17:16:39	0.72	17:16:39	-97.2	17:17:26	-10
17:16:40	-4	17:16:40	0.74	17:16:40	-97.2	17:17:27	-10
17:16:41	-4	17:16:41	0.76	17:16:41	-97.2		
17:16:42	-4	17:16:42	0.77	17:16:42	-97.2		
17:16:43	-4	17:16:43	0.79	17:16:43	-97.2		
17:16:44	-4	17:16:44	0.8	17:16:44	-97.2		
17:16:45	-4	17:16:45	0.82	17:16:45	-97.2		
17:16:46	-4	17:16:46	0.83	17:16:46	-97.2		
17:16:47	-4	17:16:47	0.85	17:16:47	-97.2		
17:16:48	-4	17:16:48	0.87	17:16:48	-97.2		
17:16:49	-4	17:16:49	0.88	17:16:49	-97.2		
17:16:50	-4	17:16:50	0.9	17:16:50	-97.2		
17:16:51	-4	17:16:51	0.92	17:16:51	-97.2		
17:16:52	-4	17:16:52	0.93	17:16:52	-97.2		
17:16:53	-4	17:16:53	0.95	17:16:53	-97.2		
17:16:54	-4	17:16:54	0.97	17:16:54	-97.2		
17:16:55	-4	17:16:55	0.98	17:16:55	-97.2		
17:16:56	-4	17:16:56	1	17:16:56	-97.2		
17:16:57	-4	17:16:57	1.01	17:16:57	-97.2		
17:16:58	-4	17:16:58	1.03	17:16:58	-97.2		
17:16:59	-4	17:16:59	1.04	17:16:59	-97.2		
17:17:00	-4	17:17:00	1.06	17:17:00	-97.2		
17:17:01	-4	17:17:01	1.08	17:17:01	-97.1		
17:17:02	-4	17:17:02	1.1	17:17:02	-97.1		
17:17:03	-4	17:17:03	1.12	17:17:03	-97.1		
17:17:04	-4	17:17:04	1.13	17:17:04	-97.2		
17:17:05	-4	17:17:05	1.15	17:17:05	-97.1		
17:17:06	-4	17:17:06	1.16	17:17:06	-97.1		
17:17:07	-4	17:17:07	1.18	17:17:07	-97.1		
17:17:08	-4	17:17:08	1.19	17:17:08	-97.1		
17:17:09	-4	17:17:09	1.21	17:17:09	-97.1		
17:17:10	-4	17:17:10	1.22	17:17:10	-97.1		
17:17:11	-4	17:17:11	1.24	17:17:11	-97.1		
17:17:12	-4	17:17:12	1.25	17:17:12	-97.2		
17:17:13	-4	17:17:13	1.27	17:17:13	-97.1		
17:17:14	-4	17:17:14	1.28	17:17:14	-97.1		
17:17:15	-4	17:17:15	1.3	17:17:15	-97.1		
17:17:16	-4	17:17:16	1.32	17:17:16	-97.2		
17:17:17	-4	17:17:17	1.33	17:17:17	-97.1		
17:17:18	-4	17:17:18	1.34	17:17:18	-97.1		
17:17:19	-4	17:17:19	1.36	17:17:19	-97.1		
17:17:20	-4	17:17:20	1.37	17:17:20	-97.1		
17:17:21	-4	17:17:21	1.39	17:17:21	-97.1		
17:17:22	-4	17:17:22	1.4	17:17:22	-97.1		
17:17:23	-4	17:17:23	1.42	17:17:23	-97.1		
17:17:24	-4	17:17:24	1.43	17:17:24	-97.1		
17:17:26	-4	17:17:26	1.45	17:17:26	-97.1		
17:17:27	-4	17:17:27	1.47	17:17:27	-97.1		
