Time (HH:MM:SS) - Setpoint	Temperature (ºC) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (ºC) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (ºC) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
16:54:14	12	16:54:14	13.49	16:54:14	-97.2	16:54:25	-25
16:54:15	12	16:54:15	13.53	16:54:15	-97.2	16:54:26	-25
16:54:16	12	16:54:16	13.55	16:54:16	-97.2	16:54:27	-25
16:54:17	12	16:54:17	13.56	16:54:17	-97.2	16:54:28	-25
16:54:18	12	16:54:18	13.57	16:54:18	-97.2	16:54:29	-25
16:54:19	12	16:54:19	13.57	16:54:19	-97.2	16:54:30	-25
16:54:20	12	16:54:20	13.57	16:54:20	-97.2	16:54:31	-25
16:54:21	12	16:54:21	13.56	16:54:21	-97.2	16:54:32	-25
16:54:22	12	16:54:22	13.55	16:54:22	-97.2	16:54:33	-25
16:54:23	12	16:54:23	13.53	16:54:23	-97.2	16:54:34	-24
16:54:24	12	16:54:24	13.52	16:54:24	-97.2	16:54:35	-24
16:54:25	12	16:54:25	13.5	16:54:25	-97.2	16:54:36	-24
16:54:26	12	16:54:26	13.47	16:54:26	-97.2	16:54:37	-24
16:54:27	12	16:54:27	13.45	16:54:27	-97.2	16:54:38	-23
16:54:28	12	16:54:28	13.43	16:54:28	-97.2	16:54:39	-23
16:54:29	12	16:54:29	13.4	16:54:29	-97.2	16:54:40	-23
16:54:30	12	16:54:30	13.37	16:54:30	-97.2	16:54:41	-23
16:54:31	12	16:54:31	13.34	16:54:31	-97.2	16:54:42	-23
16:54:32	12	16:54:32	13.32	16:54:32	-97.2	16:54:43	-23
16:54:33	12	16:54:33	13.29	16:54:33	-97.2	16:54:44	-23
16:54:34	12	16:54:34	13.26	16:54:34	-97.2	16:54:45	-22
16:54:35	12	16:54:35	13.23	16:54:35	-97.2	16:54:46	-22
16:54:36	12	16:54:36	13.2	16:54:36	-97.2	16:54:47	-22
16:54:37	12	16:54:37	13.17	16:54:37	-97.2	16:54:48	-21
16:54:38	12	16:54:38	13.14	16:54:38	-97.2	16:54:49	-21
16:54:39	12	16:54:39	13.12	16:54:39	-97.2	16:54:50	-21
16:54:40	12	16:54:40	13.09	16:54:40	-97.2	16:54:51	-21
16:54:41	12	16:54:41	13.06	16:54:41	-97.2	16:54:52	-21
16:54:42	12	16:54:42	13.03	16:54:42	-97.2	16:54:53	-20
16:54:43	12	16:54:43	13.01	16:54:43	-97.2	16:54:54	-20
16:54:44	12	16:54:44	12.98	16:54:44	-97.2	16:54:55	-20
16:54:45	12	16:54:45	12.95	16:54:45	-97.2	16:54:56	-20
16:54:46	12	16:54:46	12.92	16:54:46	-97.2	16:54:57	-19
16:54:47	12	16:54:47	12.9	16:54:47	-97.2	16:54:58	-19
16:54:48	12	16:54:48	12.87	16:54:48	-97.2	16:54:59	-19
16:54:49	12	16:54:49	12.84	16:54:49	-97.2	16:55:00	-19
16:54:50	12	16:54:50	12.82	16:54:50	-97.2	16:55:01	-18
16:54:51	12	16:54:51	12.8	16:54:51	-97.2	16:55:02	-18
16:54:52	12	16:54:52	12.77	16:54:52	-97.2	16:55:03	-18
16:54:53	12	16:54:53	12.74	16:54:53	-97.2	16:55:04	-18
16:54:54	12	16:54:54	12.72	16:54:54	-97.2	16:55:05	-18
16:54:55	12	16:54:55	12.7	16:54:55	-97.2	16:55:06	-17
16:54:56	12	16:54:56	12.67	16:54:56	-97.2	16:55:07	-17
16:54:57	12	16:54:57	12.65	16:54:57	-97.2	16:55:08	-17
16:54:58	12	16:54:58	12.63	16:54:58	-97.2	16:55:09	-17
16:54:59	12	16:54:59	12.61	16:54:59	-97.2	16:55:10	-16
16:55:00	12	16:55:00	12.58	16:55:00	-97.2	16:55:11	-16
16:55:01	12	16:55:01	12.57	16:55:01	-97.2	16:55:12	-16
16:55:02	12	16:55:02	12.54	16:55:02	-97.2	16:55:13	-16
16:55:03	12	16:55:03	12.52	16:55:03	-97.2	16:55:14	-16
16:55:04	12	16:55:04	12.51	16:55:04	-97.2	16:55:15	-15
16:55:05	12	16:55:05	12.49	16:55:05	-97.2	16:55:16	-15
16:55:06	12	16:55:06	12.46	16:55:06	-97.2	16:55:17	-15
16:55:07	12	16:55:07	12.45	16:55:07	-97.2	16:55:18	-15
16:55:08	12	16:55:08	12.43	16:55:08	-97.2	16:55:19	-15
16:55:09	12	16:55:09	12.41	16:55:09	-97.2	16:55:20	-15
16:55:10	12	16:55:10	12.39	16:55:10	-97.2	16:55:21	-14
16:55:11	12	16:55:11	12.38	16:55:11	-97.2	16:55:22	-14
16:55:12	12	16:55:12	12.36	16:55:12	-97.2	16:55:23	-14
16:55:13	12	16:55:13	12.35	16:55:13	-97.2	16:55:24	-14
16:55:14	12	16:55:14	12.33	16:55:14	-97.2	16:55:25	-14
16:55:15	12	16:55:15	12.31	16:55:15	-97.2	16:55:26	-14
16:55:16	12	16:55:16	12.3	16:55:16	-97.2	16:55:27	-13
16:55:17	12	16:55:17	12.29	16:55:17	-97.2	16:55:28	-13
16:55:18	12	16:55:18	12.27	16:55:18	-97.2	16:55:29	-13
16:55:19	12	16:55:19	12.26	16:55:19	-97.2	16:55:30	-13
16:55:20	12	16:55:20	12.25	16:55:20	-97.2	16:55:31	-13
16:55:21	12	16:55:21	12.23	16:55:21	-97.2	16:55:32	-13
16:55:22	12	16:55:22	12.22	16:55:22	-97.2	16:55:33	-13
16:55:23	12	16:55:23	12.2	16:55:23	-97.2	16:55:34	-12
16:55:24	12	16:55:24	12.19	16:55:24	-97.2	16:55:35	-12
16:55:25	12	16:55:25	12.18	16:55:25	-97.2	16:55:36	-12
16:55:26	12	16:55:26	12.17	16:55:26	-97.2	16:55:37	-12
16:55:27	12	16:55:27	12.16	16:55:27	-97.2	16:55:38	-12
16:55:28	12	16:55:28	12.15	16:55:28	-97.2	16:55:39	-12
16:55:29	12	16:55:29	12.14	16:55:29	-97.2	16:55:40	-11
16:55:30	12	16:55:30	12.13	16:55:30	-97.2	16:55:41	-11
16:55:31	12	16:55:31	12.12	16:55:31	-97.2	16:55:42	-11
16:55:32	12	16:55:32	12.11	16:55:32	-97.2	16:55:43	-11
16:55:33	12	16:55:33	12.1	16:55:33	-97.2	16:55:44	-11
16:55:34	12	16:55:34	12.09	16:55:34	-97.2	16:55:45	-11
16:55:35	12	16:55:35	12.08	16:55:35	-97.2	16:55:46	-11
16:55:36	12	16:55:36	12.07	16:55:36	-97.2	16:55:47	-11
16:55:37	12	16:55:37	12.06	16:55:37	-97.2	16:55:48	-11
16:55:38	12	16:55:38	12.05	16:55:38	-97.2	16:55:49	-10
16:55:39	12	16:55:39	12.05	16:55:39	-97.2	16:55:50	-10
16:55:40	12	16:55:40	12.04	16:55:40	-97.2	16:55:51	-10
16:55:41	12	16:55:41	12.03	16:55:41	-97.2	16:55:52	-10
16:55:42	12	16:55:42	12.03	16:55:42	-97.2	16:55:54	-10
16:55:43	12	16:55:43	12.02	16:55:43	-97.2	16:55:55	-10
16:55:44	12	16:55:44	12.01	16:55:44	-97.2	16:55:56	-10
16:55:45	12	16:55:45	12.01	16:55:45	-97.2	16:55:57	-10
16:55:46	12	16:55:46	12	16:55:46	-97.2	16:55:58	-9
16:55:47	12	16:55:47	11.99	16:55:47	-97.2	16:55:59	-9
16:55:48	12	16:55:48	11.99	16:55:48	-97.2	16:56:00	-9
16:55:49	12	16:55:49	11.98	16:55:49	-97.2	16:56:01	-9
16:55:50	12	16:55:50	11.98	16:55:50	-97.2	16:56:02	-9
16:55:51	12	16:55:51	11.97	16:55:51	-97.2	16:56:03	-9
16:55:52	12	16:55:52	11.97	16:55:52	-97.2	16:56:04	-9
16:55:54	12	16:55:54	11.96	16:55:54	-97.2	16:56:05	-9
16:55:55	12	16:55:55	11.96	16:55:55	-97.2	16:56:06	-9
16:55:56	12	16:55:56	11.95	16:55:56	-97.2	16:56:07	-9
16:55:57	12	16:55:57	11.95	16:55:57	-97.2	16:56:08	-9
16:55:58	12	16:55:58	11.94	16:55:58	-97.2	16:56:09	-9
16:55:59	12	16:55:59	11.94	16:55:59	-97.2	16:56:10	-9
16:56:00	12	16:56:00	11.94	16:56:00	-97.2	16:56:11	-8
16:56:01	12	16:56:01	11.93	16:56:01	-97.2	16:56:12	-8
16:56:02	12	16:56:02	11.93	16:56:02	-97.2	16:56:13	-8
16:56:03	12	16:56:03	11.93	16:56:03	-97.2	16:56:14	-8
16:56:04	12	16:56:04	11.93	16:56:04	-97.2	16:56:15	-8
16:56:05	12	16:56:05	11.92	16:56:05	-97.2	16:56:16	-8
16:56:06	12	16:56:06	11.92	16:56:06	-97.2	16:56:17	-8
16:56:07	12	16:56:07	11.92	16:56:07	-97.2	16:56:18	-8
16:56:08	12	16:56:08	11.92	16:56:08	-97.2	16:56:19	-8
16:56:09	12	16:56:09	11.91	16:56:09	-97.2	16:56:20	-8
16:56:10	12	16:56:10	11.91	16:56:10	-97.2	16:56:21	-8
16:56:11	12	16:56:11	11.91	16:56:11	-97.2	16:56:22	-8
16:56:12	12	16:56:12	11.91	16:56:12	-97.2	16:56:23	-8
16:56:13	12	16:56:13	11.9	16:56:13	-97.2	16:56:24	-8
16:56:14	12	16:56:14	11.91	16:56:14	-97.2	16:56:25	-8
16:56:15	12	16:56:15	11.9	16:56:15	-97.2	16:56:26	-8
16:56:16	12	16:56:16	11.9	16:56:16	-97.2	16:56:27	-8
16:56:17	12	16:56:17	11.9	16:56:17	-97.2	16:56:28	-8
16:56:18	12	16:56:18	11.9	16:56:18	-97.2	16:56:29	-8
16:56:19	12	16:56:19	11.9	16:56:19	-97.2	16:56:30	-7
16:56:20	12	16:56:20	11.9	16:56:20	-97.2	16:56:31	-7
16:56:21	12	16:56:21	11.9	16:56:21	-97.2	16:56:32	-7
16:56:22	12	16:56:22	11.9	16:56:22	-97.2	16:56:33	-7
16:56:23	12	16:56:23	11.9	16:56:23	-97.2	16:56:34	-7
16:56:24	12	16:56:24	11.89	16:56:24	-97.2	16:56:35	-7
16:56:25	12	16:56:25	11.9	16:56:25	-97.2	16:56:36	-7
16:56:26	12	16:56:26	11.9	16:56:26	-97.2	16:56:37	-7
16:56:27	12	16:56:27	11.9	16:56:27	-97.2	16:56:38	-7
16:56:28	12	16:56:28	11.89	16:56:28	-97.2	16:56:39	-7
16:56:29	12	16:56:29	11.9	16:56:29	-97.2	16:56:40	-7
16:56:30	12	16:56:30	11.89	16:56:30	-97.2	16:56:41	-7
16:56:31	12	16:56:31	11.89	16:56:31	-97.2	16:56:42	-7
16:56:32	12	16:56:32	11.9	16:56:32	-97.2	16:56:43	-7
16:56:33	12	16:56:33	11.89	16:56:33	-97.2	16:56:44	-7
16:56:34	12	16:56:34	11.89	16:56:34	-97.2	16:56:45	-7
16:56:35	12	16:56:35	11.89	16:56:35	-97.2	16:56:46	-7
16:56:36	12	16:56:36	11.89	16:56:36	-97.2	16:56:47	-7
16:56:37	12	16:56:37	11.89	16:56:37	-97.2	16:56:48	-7
16:56:38	12	16:56:38	11.9	16:56:38	-97.2	16:56:49	-7
16:56:39	12	16:56:39	11.9	16:56:39	-97.2	16:56:50	-7
16:56:40	12	16:56:40	11.9	16:56:40	-97.2	16:56:51	-7
16:56:41	12	16:56:41	11.9	16:56:41	-97.2	16:56:52	-7
16:56:42	12	16:56:42	11.9	16:56:42	-97.2	16:56:53	-7
16:56:43	12	16:56:43	11.9	16:56:43	-97.2	16:56:54	-7
16:56:44	12	16:56:44	11.9	16:56:44	-97.2	16:56:55	-7
16:56:45	12	16:56:45	11.9	16:56:45	-97.2	16:56:56	-7
16:56:46	12	16:56:46	11.9	16:56:46	-97.2	16:56:57	-7
16:56:47	12	16:56:47	11.9	16:56:47	-97.2	16:56:58	-7
16:56:48	12	16:56:48	11.9	16:56:48	-97.2	16:56:59	-7
16:56:49	12	16:56:49	11.9	16:56:49	-97.2	16:57:00	-7
16:56:50	12	16:56:50	11.9	16:56:50	-97.2	16:57:01	-7
16:56:51	12	16:56:51	11.91	16:56:51	-97.2	16:57:02	-7
16:56:52	12	16:56:52	11.91	16:56:52	-97.2	16:57:03	-7
16:56:53	12	16:56:53	11.91	16:56:53	-97.2	16:57:04	-7
16:56:54	12	16:56:54	11.91	16:56:54	-97.2	16:57:05	-7
16:56:55	12	16:56:55	11.91	16:56:55	-97.2	16:57:06	-7
16:56:56	12	16:56:56	11.91	16:56:56	-97.2	16:57:07	-7
16:56:57	12	16:56:57	11.91	16:56:57	-97.2	16:57:08	-7
16:56:58	12	16:56:58	11.91	16:56:58	-97.2	16:57:09	-7
16:56:59	12	16:56:59	11.92	16:56:59	-97.2	16:57:10	-7
16:57:00	12	16:57:00	11.92	16:57:00	-97.2	16:57:11	-7
16:57:01	12	16:57:01	11.92	16:57:01	-97.2	16:57:12	-7
16:57:02	12	16:57:02	11.92	16:57:02	-97.2	16:57:13	-7
16:57:03	12	16:57:03	11.92	16:57:03	-97.2	16:57:14	-7
16:57:04	12	16:57:04	11.92	16:57:04	-97.2	16:57:15	-7
16:57:05	12	16:57:05	11.92	16:57:05	-97.2	16:57:16	-7
16:57:06	12	16:57:06	11.93	16:57:06	-97.2	16:57:17	-7
16:57:07	12	16:57:07	11.93	16:57:07	-97.2	16:57:18	-7
16:57:08	12	16:57:08	11.93	16:57:08	-97.2	16:57:19	-7
16:57:09	12	16:57:09	11.93	16:57:09	-97.2	16:57:20	-7
16:57:10	12	16:57:10	11.93	16:57:10	-97.2	16:57:21	-7
16:57:11	12	16:57:11	11.93	16:57:11	-97.2	16:57:22	-7
16:57:12	12	16:57:12	11.93	16:57:12	-97.2	16:57:23	-7
16:57:13	12	16:57:13	11.93	16:57:13	-97.2	16:57:24	-7
16:57:14	12	16:57:14	11.94	16:57:14	-97.2	16:57:25	-7
16:57:15	12	16:57:15	11.94	16:57:15	-97.2	16:57:26	-7
16:57:16	12	16:57:16	11.94	16:57:16	-97.2	16:57:27	-7
16:57:17	12	16:57:17	11.94	16:57:17	-97.2	16:57:28	-7
16:57:18	12	16:57:18	11.94	16:57:18	-97.2	16:57:29	-7
16:57:19	12	16:57:19	11.94	16:57:19	-97.2	16:57:30	-7
16:57:20	12	16:57:20	11.94	16:57:20	-97.2	16:57:31	-7
16:57:21	12	16:57:21	11.95	16:57:21	-97.2	16:57:32	-7
16:57:22	12	16:57:22	11.95	16:57:22	-97.2	16:57:33	-7
16:57:23	12	16:57:23	11.95	16:57:23	-97.2	16:57:34	-7
16:57:24	12	16:57:24	11.95	16:57:24	-97.2	16:57:35	-7
16:57:25	12	16:57:25	11.95	16:57:25	-97.2	16:57:36	-7
16:57:26	12	16:57:26	11.95	16:57:26	-97.2	16:57:37	-7
16:57:27	12	16:57:27	11.95	16:57:27	-97.2	16:57:38	-7
16:57:28	12	16:57:28	11.95	16:57:28	-97.2	16:57:39	-7
16:57:29	12	16:57:29	11.96	16:57:29	-97.2	16:57:40	-7
16:57:30	12	16:57:30	11.96	16:57:30	-97.2	16:57:41	-7
16:57:31	12	16:57:31	11.96	16:57:31	-97.2	16:57:42	-7
16:57:32	12	16:57:32	11.96	16:57:32	-97.2	16:57:43	-7
16:57:33	12	16:57:33	11.96	16:57:33	-97.2	16:57:44	-7
16:57:34	12	16:57:34	11.96	16:57:34	-97.2	16:57:45	-7
16:57:35	12	16:57:35	11.96	16:57:35	-97.2	16:57:46	-7
16:57:36	12	16:57:36	11.96	16:57:36	-97.2	16:57:47	-7
16:57:37	12	16:57:37	11.97	16:57:37	-97.2	16:57:48	-7
16:57:38	12	16:57:38	11.97	16:57:38	-97.2	16:57:49	-7
16:57:39	12	16:57:39	11.97	16:57:39	-97.2	16:57:50	-7
16:57:40	12	16:57:40	11.97	16:57:40	-97.2	16:57:51	-7
16:57:41	12	16:57:41	11.97	16:57:41	-97.2	16:57:52	-7
16:57:42	12	16:57:42	11.97	16:57:42	-97.2	16:57:53	-8
16:57:43	12	16:57:43	11.97	16:57:43	-97.2	16:57:54	-8
16:57:44	12	16:57:44	11.98	16:57:44	-97.2	16:57:55	-8
16:57:45	12	16:57:45	11.98	16:57:45	-97.2	16:57:57	-8
16:57:46	12	16:57:46	11.98	16:57:46	-97.2	16:57:58	-8
16:57:47	12	16:57:47	11.98	16:57:47	-97.2	16:57:59	-100
16:57:48	12	16:57:48	11.98	16:57:48	-97.2	16:58:00	-100
16:57:49	12	16:57:49	11.98	16:57:49	-97.2	16:58:01	-100
16:57:50	12	16:57:50	11.98	16:57:50	-97.2	16:58:02	-100
16:57:51	12	16:57:51	11.98	16:57:51	-97.2	16:58:03	-100
16:57:52	12	16:57:52	11.98	16:57:52	-97.2	16:58:04	-100
16:57:53	12	16:57:53	11.99	16:57:53	-97.2	16:58:05	-100
16:57:54	12	16:57:54	11.99	16:57:54	-97.2	16:58:06	-100
16:57:55	12	16:57:55	11.99	16:57:55	-97.1	16:58:07	-100
16:57:57	12	16:57:57	11.99	16:57:57	-97.1	16:58:08	-100
16:57:58	12	16:57:58	11.99	16:57:58	-97.2	16:58:09	-100
16:57:59	-20	16:57:59	11.99	16:57:59	-97.1	16:58:10	-100
16:58:00	-20	16:58:00	11.99	16:58:00	-97.1	16:58:11	-100
16:58:01	-20	16:58:01	11.99	16:58:01	-97.2	16:58:12	-100
16:58:02	-20	16:58:02	11.99	16:58:02	-97.1	16:58:13	-100
16:58:03	-20	16:58:03	11.99	16:58:03	-97.1	16:58:14	-100
16:58:04	-20	16:58:04	11.98	16:58:04	-97.1	16:58:15	-100
16:58:05	-20	16:58:05	11.95	16:58:05	-97.1	16:58:16	-100
16:58:06	-20	16:58:06	11.92	16:58:06	-97.1	16:58:17	-100
16:58:07	-20	16:58:07	11.87	16:58:07	-97.2	16:58:18	-100
16:58:08	-20	16:58:08	11.81	16:58:08	-97.2	16:58:19	-100
16:58:09	-20	16:58:09	11.75	16:58:09	-97.1	16:58:20	-100
16:58:10	-20	16:58:10	11.67	16:58:10	-97.1	16:58:21	-100
16:58:11	-20	16:58:11	11.59	16:58:11	-97.2	16:58:22	-100
16:58:12	-20	16:58:12	11.49	16:58:12	-97.2	16:58:23	-100
16:58:13	-20	16:58:13	11.4	16:58:13	-97.2	16:58:24	-100
16:58:14	-20	16:58:14	11.3	16:58:14	-97.2	16:58:25	-100
16:58:15	-20	16:58:15	11.2	16:58:15	-97.2	16:58:26	-100
16:58:16	-20	16:58:16	11.1	16:58:16	-97.2	16:58:27	-100
16:58:17	-20	16:58:17	11.01	16:58:17	-97.2	16:58:28	-100
16:58:18	-20	16:58:18	10.9	16:58:18	-97.1	16:58:29	-100
16:58:19	-20	16:58:19	10.8	16:58:19	-97.2	16:58:30	-100
16:58:20	-20	16:58:20	10.69	16:58:20	-97.2	16:58:31	-100
16:58:21	-20	16:58:21	10.58	16:58:21	-97.2	16:58:32	-100
16:58:22	-20	16:58:22	10.49	16:58:22	-97.1	16:58:33	-100
16:58:23	-20	16:58:23	10.38	16:58:23	-97.1	16:58:34	-100
16:58:24	-20	16:58:24	10.27	16:58:24	-97.1	16:58:35	-100
16:58:25	-20	16:58:25	10.17	16:58:25	-97.2	16:58:36	-100
16:58:26	-20	16:58:26	10.06	16:58:26	-97.2	16:58:37	-100
16:58:27	-20	16:58:27	9.95	16:58:27	-97.2	16:58:38	-100
16:58:28	-20	16:58:28	9.86	16:58:28	-97.1	16:58:39	-100
16:58:29	-20	16:58:29	9.76	16:58:29	-97.1	16:58:40	-100
16:58:30	-20	16:58:30	9.65	16:58:30	-97.1	16:58:41	-100
16:58:31	-20	16:58:31	9.55	16:58:31	-97.1	16:58:42	-100
16:58:32	-20	16:58:32	9.45	16:58:32	-97.2	16:58:43	-100
16:58:33	-20	16:58:33	9.34	16:58:33	-97.2	16:58:44	-100
16:58:34	-20	16:58:34	9.25	16:58:34	-97.1	16:58:45	-100
16:58:35	-20	16:58:35	9.15	16:58:35	-97.1	16:58:46	-100
16:58:36	-20	16:58:36	9.05	16:58:36	-97.2	16:58:47	-100
16:58:37	-20	16:58:37	8.94	16:58:37	-97.2	16:58:48	-100
16:58:38	-20	16:58:38	8.84	16:58:38	-97.2	16:58:49	-100
16:58:39	-20	16:58:39	8.75	16:58:39	-97.1	16:58:50	-100
16:58:40	-20	16:58:40	8.65	16:58:40	-97.1	16:58:51	-100
16:58:41	-20	16:58:41	8.56	16:58:41	-97.1	16:58:52	-100
16:58:42	-20	16:58:42	8.45	16:58:42	-97.2	16:58:53	-100
16:58:43	-20	16:58:43	8.35	16:58:43	-97.1	16:58:54	-100
16:58:44	-20	16:58:44	8.25	16:58:44	-97.1	16:58:55	-100
16:58:45	-20	16:58:45	8.16	16:58:45	-97.2	16:58:56	-100
16:58:46	-20	16:58:46	8.07	16:58:46	-97.1	16:58:57	-100
16:58:47	-20	16:58:47	7.97	16:58:47	-97.1	16:58:58	-100
16:58:48	-20	16:58:48	7.87	16:58:48	-97.1	16:58:59	-100
16:58:49	-20	16:58:49	7.77	16:58:49	-97.1	16:59:00	-100
16:58:50	-20	16:58:50	7.68	16:58:50	-97.1	16:59:01	-100
16:58:51	-20	16:58:51	7.58	16:58:51	-97.2	16:59:02	-100
16:58:52	-20	16:58:52	7.49	16:58:52	-97.2	16:59:03	-100
16:58:53	-20	16:58:53	7.4	16:58:53	-97.1	16:59:04	-100
16:58:54	-20	16:58:54	7.3	16:58:54	-97.1	16:59:05	-100
16:58:55	-20	16:58:55	7.21	16:58:55	-97.1	16:59:06	-100
16:58:56	-20	16:58:56	7.11	16:58:56	-97.1	16:59:07	-100
16:58:57	-20	16:58:57	7.02	16:58:57	-97.2	16:59:08	-100
16:58:58	-20	16:58:58	6.93	16:58:58	-97.2	16:59:09	-100
16:58:59	-20	16:58:59	6.84	16:58:59	-97.1	16:59:10	-100
16:59:00	-20	16:59:00	6.74	16:59:00	-97.1	16:59:11	-100
16:59:01	-20	16:59:01	6.65	16:59:01	-97.1	16:59:12	-100
16:59:02	-20	16:59:02	6.56	16:59:02	-97.1	16:59:13	-100
16:59:03	-20	16:59:03	6.47	16:59:03	-97.2	16:59:14	-100
16:59:04	-20	16:59:04	6.37	16:59:04	-97.2	16:59:15	-100
16:59:05	-20	16:59:05	6.29	16:59:05	-97.2	16:59:16	-100
16:59:06	-20	16:59:06	6.2	16:59:06	-97.1	16:59:17	-100
16:59:07	-20	16:59:07	6.1	16:59:07	-97.2	16:59:18	-100
16:59:08	-20	16:59:08	6.01	16:59:08	-97.2	16:59:19	-100
16:59:09	-20	16:59:09	5.91	16:59:09	-97.2	16:59:20	-100
16:59:10	-20	16:59:10	5.83	16:59:10	-97.2	16:59:21	-100
16:59:11	-20	16:59:11	5.75	16:59:11	-97.2	16:59:22	-100
16:59:12	-20	16:59:12	5.66	16:59:12	-97.2	16:59:23	-100
16:59:13	-20	16:59:13	5.57	16:59:13	-97.2	16:59:24	-100
16:59:14	-20	16:59:14	5.48	16:59:14	-97.2	16:59:25	-100
16:59:15	-20	16:59:15	5.39	16:59:15	-97.2	16:59:26	-100
16:59:16	-20	16:59:16	5.3	16:59:16	-97.2	16:59:27	-100
16:59:17	-20	16:59:17	5.23	16:59:17	-97.2	16:59:28	-100
16:59:18	-20	16:59:18	5.14	16:59:18	-97.2	16:59:29	-100
16:59:19	-20	16:59:19	5.05	16:59:19	-97.2	16:59:30	-100
16:59:20	-20	16:59:20	4.96	16:59:20	-97.2	16:59:31	-100
16:59:21	-20	16:59:21	4.86	16:59:21	-97.2	16:59:32	-100
16:59:22	-20	16:59:22	4.77	16:59:22	-97.2	16:59:33	-100
16:59:23	-20	16:59:23	4.69	16:59:23	-97.2	16:59:34	-100
16:59:24	-20	16:59:24	4.6	16:59:24	-97.2	16:59:35	-100
16:59:25	-20	16:59:25	4.51	16:59:25	-97.2	16:59:36	-100
16:59:26	-20	16:59:26	4.44	16:59:26	-97.2	16:59:37	-100
16:59:27	-20	16:59:27	4.34	16:59:27	-97.2	16:59:38	-100
16:59:28	-20	16:59:28	4.25	16:59:28	-97.2	16:59:39	-100
16:59:29	-20	16:59:29	4.17	16:59:29	-97.2	16:59:40	-100
16:59:30	-20	16:59:30	4.08	16:59:30	-97.2	16:59:41	-100
16:59:31	-20	16:59:31	4.01	16:59:31	-97.2	16:59:42	-100
16:59:32	-20	16:59:32	3.92	16:59:32	-97.2	16:59:44	-100
16:59:33	-20	16:59:33	3.84	16:59:33	-97.2	16:59:45	-100
