Time (HH:MM:SS) - Setpoint	Temperature (ºC) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (ºC) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (ºC) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
14:01:49	-4	14:01:49	-17.52	14:01:49	-97.2	14:02:26	3
14:01:50	-4	14:01:50	-17.13	14:01:50	-97.2	14:02:27	-2
14:01:51	-4	14:01:51	-16.73	14:01:51	-97.2	14:02:28	-6
14:01:52	-4	14:01:52	-16.31	14:01:52	-97.2	14:02:29	-10
14:01:53	-4	14:01:53	-15.86	14:01:53	-97.2	14:02:30	-14
14:01:54	-4	14:01:54	-15.49	14:01:54	-97.2	14:02:31	-18
14:01:55	-4	14:01:55	-15.03	14:01:55	-97.2	14:02:32	-21
14:01:56	-4	14:01:56	-14.61	14:01:56	-97.2	14:02:33	-24
14:01:57	-4	14:01:57	-14.23	14:01:57	-97.2	14:02:34	-27
14:01:58	-4	14:01:58	-13.83	14:01:58	-97.2	14:02:35	-29
14:01:59	-4	14:01:59	-13.38	14:01:59	-97.2	14:02:36	-31
14:02:00	-4	14:02:00	-12.95	14:02:00	-97.2	14:02:37	-32
14:02:01	-4	14:02:01	-12.6	14:02:01	-97.2	14:02:38	-34
14:02:02	-4	14:02:02	-12.19	14:02:02	-97.2	14:02:39	-35
14:02:03	-4	14:02:03	-11.76	14:02:03	-97.2	14:02:40	-37
14:02:04	-4	14:02:04	-11.35	14:02:04	-97.2	14:02:41	-38
14:02:05	-4	14:02:05	-10.91	14:02:05	-97.2	14:02:42	-39
14:02:06	-4	14:02:06	-10.52	14:02:06	-97.2	14:02:43	-40
14:02:07	-4	14:02:07	-10.17	14:02:07	-97.2	14:02:44	-40
14:02:08	-4	14:02:08	-9.77	14:02:08	-97.2	14:02:45	-41
14:02:09	-4	14:02:09	-9.3	14:02:09	-97.2	14:02:46	-41
14:02:10	-4	14:02:10	-8.87	14:02:10	-97.2	14:02:47	-42
14:02:11	-4	14:02:11	-8.52	14:02:11	-97.2	14:02:48	-42
14:02:13	-4	14:02:13	-8.08	14:02:13	-97.2	14:02:49	-43
14:02:14	-4	14:02:14	-7.66	14:02:14	-97.2	14:02:50	-43
14:02:15	-4	14:02:15	-7.26	14:02:15	-97.2	14:02:51	-43
14:02:16	-4	14:02:16	-6.9	14:02:16	-97.2	14:02:52	-44
14:02:17	-4	14:02:17	-6.52	14:02:17	-97.2	14:02:53	-44
14:02:18	-4	14:02:18	-6.14	14:02:18	-97.2	14:02:54	-45
14:02:19	-4	14:02:19	-5.78	14:02:19	-97.2	14:02:55	-45
14:02:20	-4	14:02:20	-5.4	14:02:20	-97.2	14:02:56	-45
14:02:21	-4	14:02:21	-5.05	14:02:21	-97.2	14:02:57	-45
14:02:22	-4	14:02:22	-4.76	14:02:22	-97.2	14:02:58	-45
14:02:23	-4	14:02:23	-4.44	14:02:23	-97.2	14:02:59	-46
14:02:24	-4	14:02:24	-4.15	14:02:24	-97.2	14:03:00	-45
14:02:25	-4	14:02:25	-3.87	14:02:25	-97.2	14:03:01	-46
14:02:26	-4	14:02:26	-3.61	14:02:26	-97.2	14:03:02	-46
14:02:27	-4	14:02:27	-3.36	14:02:27	-97.2	14:03:03	-46
14:02:28	-4	14:02:28	-3.18	14:02:28	-97.2	14:03:04	-46
14:02:29	-4	14:02:29	-2.97	14:02:29	-97.2	14:03:05	-46
14:02:30	-4	14:02:30	-2.8	14:02:30	-97.2	14:03:06	-46
14:02:31	-4	14:02:31	-2.63	14:02:31	-97.2	14:03:07	-46
14:02:32	-4	14:02:32	-2.5	14:02:32	-97.2	14:03:08	-47
14:02:33	-4	14:02:33	-2.39	14:02:33	-97.2	14:03:09	-47
14:02:34	-4	14:02:34	-2.29	14:02:34	-97.2	14:03:10	-47
14:02:35	-4	14:02:35	-2.2	14:02:35	-97.2	14:03:11	-47
14:02:36	-4	14:02:36	-2.13	14:02:36	-97.2	14:03:12	-10
14:02:37	-4	14:02:37	-2.08	14:02:37	-97.2	14:03:13	-10
14:02:38	-4	14:02:38	-2.03	14:02:38	-97.2	14:03:14	-10
14:02:39	-4	14:02:39	-2	14:02:39	-97.2	14:03:15	-10
14:02:40	-4	14:02:40	-1.97	14:02:40	-97.2	14:03:16	-10
14:02:41	-4	14:02:41	-1.95	14:02:41	-97.2	14:03:17	-10
14:02:42	-4	14:02:42	-1.94	14:02:42	-97.2	14:03:18	-10
14:02:43	-4	14:02:43	-1.93	14:02:43	-97.2	14:03:19	-10
14:02:44	-4	14:02:44	-1.93	14:02:44	-97.2	14:03:20	-10
14:02:45	-4	14:02:45	-1.93	14:02:45	-97.2	14:03:21	-10
14:02:46	-4	14:02:46	-1.93	14:02:46	-97.2	14:03:22	-10
14:02:47	-4	14:02:47	-1.94	14:02:47	-97.2	14:03:23	-10
14:02:48	-4	14:02:48	-1.95	14:02:48	-97.2	14:03:24	-10
14:02:49	-4	14:02:49	-1.97	14:02:49	-97.2	14:03:25	-10
14:02:50	-4	14:02:50	-1.98	14:02:50	-97.2	14:03:26	-10
14:02:51	-4	14:02:51	-2	14:02:51	-97.2	14:03:27	-10
14:02:52	-4	14:02:52	-2.01	14:02:52	-97.2	14:03:28	-10
14:02:53	-4	14:02:53	-2.03	14:02:53	-97.2	14:03:29	-10
14:02:54	-4	14:02:54	-2.05	14:02:54	-97.2	14:03:30	-10
14:02:55	-4	14:02:55	-2.07	14:02:55	-97.2	14:03:31	-10
14:02:56	-4	14:02:56	-2.09	14:02:56	-97.2	14:03:32	-10
14:02:57	-4	14:02:57	-2.12	14:02:57	-97.2	14:03:33	-10
14:02:58	-4	14:02:58	-2.14	14:02:58	-97.2	14:03:34	-10
14:02:59	-4	14:02:59	-2.16	14:02:59	-97.2	14:03:35	-10
14:03:00	-4	14:03:00	-2.19	14:03:00	-97.2	14:03:37	-10
14:03:01	-4	14:03:01	-2.21	14:03:01	-97.2	14:03:38	-10
14:03:02	-4	14:03:02	-2.23	14:03:02	-97.2	14:03:39	-10
14:03:03	-4	14:03:03	-2.26	14:03:03	-97.2	14:03:40	-10
14:03:04	-4	14:03:04	-2.28	14:03:04	-97.2	14:03:41	-10
14:03:05	-4	14:03:05	-2.3	14:03:05	-97.2	14:03:42	-10
14:03:06	-4	14:03:06	-2.33	14:03:06	-97.2	14:03:43	-10
14:03:07	-4	14:03:07	-2.35	14:03:07	-97.2	14:03:44	-10
14:03:08	-4	14:03:08	-2.37	14:03:08	-97.2	14:03:45	-10
14:03:09	-4	14:03:09	-2.4	14:03:09	-97.2	14:03:46	-10
14:03:10	-4	14:03:10	-2.42	14:03:10	-97.2	14:03:47	-10
14:03:11	-4	14:03:11	-2.44	14:03:11	-97.2	14:03:48	-10
14:03:12	-4	14:03:12	-2.47	14:03:12	-97.2	14:03:49	-10
14:03:13	-4	14:03:13	-2.49	14:03:13	-97.2	14:03:50	-10
14:03:14	-4	14:03:14	-2.52	14:03:14	-97.2	14:03:51	-10
14:03:15	-4	14:03:15	-2.54	14:03:15	-97.2	14:03:52	-10
14:03:16	-4	14:03:16	-2.56	14:03:16	-97.1	14:03:53	-10
14:03:17	-4	14:03:17	-2.57	14:03:17	-97.1	14:03:54	-10
14:03:18	-4	14:03:18	-2.59	14:03:18	-97.2	14:03:55	-10
14:03:19	-4	14:03:19	-2.59	14:03:19	-97.2	14:03:56	-10
14:03:20	-4	14:03:20	-2.59	14:03:20	-97.2	14:03:57	-10
14:03:21	-4	14:03:21	-2.59	14:03:21	-97.2	14:03:58	-10
14:03:22	-4	14:03:22	-2.58	14:03:22	-97.1	14:03:59	-10
14:03:23	-4	14:03:23	-2.57	14:03:23	-97.1	14:04:00	-10
14:03:24	-4	14:03:24	-2.56	14:03:24	-97.2	14:04:01	-10
14:03:25	-4	14:03:25	-2.55	14:03:25	-97.2	14:04:02	-10
14:03:26	-4	14:03:26	-2.52	14:03:26	-97.1	14:04:03	-10
14:03:27	-4	14:03:27	-2.51	14:03:27	-97.1	14:04:04	-10
14:03:28	-4	14:03:28	-2.49	14:03:28	-97.2	14:04:05	-10
14:03:29	-4	14:03:29	-2.47	14:03:29	-97.1	14:04:06	-10
14:03:30	-4	14:03:30	-2.45	14:03:30	-97.1	14:04:07	-10
14:03:31	-4	14:03:31	-2.43	14:03:31	-97.1	14:04:08	-10
14:03:32	-4	14:03:32	-2.42	14:03:32	-97.1	14:04:09	-10
14:03:33	-4	14:03:33	-2.4	14:03:33	-97.2	14:04:10	-10
14:03:34	-4	14:03:34	-2.38	14:03:34	-97.2	14:04:11	-10
14:03:35	-4	14:03:35	-2.35	14:03:35	-97.1	14:04:12	-10
14:03:37	-4	14:03:37	-2.33	14:03:37	-97.1	14:04:13	-10
14:03:38	-4	14:03:38	-2.31	14:03:38	-97.2	14:04:14	-10
14:03:39	-4	14:03:39	-2.29	14:03:39	-97.1	14:04:15	-10
14:03:40	-4	14:03:40	-2.27	14:03:40	-97.1	14:04:16	-10
14:03:41	-4	14:03:41	-2.25	14:03:41	-97.1	14:04:17	-10
14:03:42	-4	14:03:42	-2.24	14:03:42	-97.1	14:04:18	-10
14:03:43	-4	14:03:43	-2.2	14:03:43	-97.1	14:04:19	-10
14:03:44	-4	14:03:44	-2.19	14:03:44	-97.1	14:04:20	-10
14:03:45	-4	14:03:45	-2.17	14:03:45	-97.1	14:04:21	-10
14:03:46	-4	14:03:46	-2.15	14:03:46	-97.1	14:04:22	-10
14:03:47	-4	14:03:47	-2.13	14:03:47	-97.2	14:04:23	-10
14:03:48	-4	14:03:48	-2.1	14:03:48	-97.1	14:04:24	-10
14:03:49	-4	14:03:49	-2.08	14:03:49	-97.1	14:04:25	-10
14:03:50	-4	14:03:50	-2.06	14:03:50	-97.1	14:04:26	-10
14:03:51	-4	14:03:51	-2.04	14:03:51	-97.2	14:04:27	-10
14:03:52	-4	14:03:52	-2.02	14:03:52	-97.2	14:04:28	-10
14:03:53	-4	14:03:53	-2	14:03:53	-97.2	14:04:30	-10
14:03:54	-4	14:03:54	-1.97	14:03:54	-97.2	14:04:31	-10
14:03:55	-4	14:03:55	-1.96	14:03:55	-97.2	14:04:32	-10
14:03:56	-4	14:03:56	-1.93	14:03:56	-97.1	14:04:33	-10
14:03:57	-4	14:03:57	-1.92	14:03:57	-97.2	14:04:34	-10
14:03:58	-4	14:03:58	-1.89	14:03:58	-97.2	14:04:35	-10
14:03:59	-4	14:03:59	-1.87	14:03:59	-97.2	14:04:36	-10
14:04:00	-4	14:04:00	-1.85	14:04:00	-97.2	14:04:37	-10
14:04:01	-4	14:04:01	-1.83	14:04:01	-97.2	14:04:38	-10
14:04:02	-4	14:04:02	-1.82	14:04:02	-97.2	14:04:39	-10
14:04:03	-4	14:04:03	-1.8	14:04:03	-97.2	14:04:40	-10
14:04:04	-4	14:04:04	-1.77	14:04:04	-97.2	14:04:41	-10
14:04:05	-4	14:04:05	-1.75	14:04:05	-97.2	14:04:42	-10
14:04:06	-4	14:04:06	-1.74	14:04:06	-97.2	14:04:43	-10
14:04:07	-4	14:04:07	-1.72	14:04:07	-97.2	14:04:44	-10
14:04:08	-4	14:04:08	-1.7	14:04:08	-97.2	14:04:45	-10
14:04:09	-4	14:04:09	-1.68	14:04:09	-97.2	14:04:46	-10
14:04:10	-4	14:04:10	-1.66	14:04:10	-97.2	14:04:47	-10
14:04:11	-4	14:04:11	-1.64	14:04:11	-97.2	14:04:48	-10
14:04:12	-4	14:04:12	-1.62	14:04:12	-97.2	14:04:49	-10
14:04:13	-4	14:04:13	-1.6	14:04:13	-97.2	14:04:50	-10
14:04:14	-4	14:04:14	-1.58	14:04:14	-97.2	14:04:51	-10
14:04:15	-4	14:04:15	-1.56	14:04:15	-97.2	14:04:52	-10
14:04:16	-4	14:04:16	-1.54	14:04:16	-97.2	14:04:53	-10
14:04:17	-4	14:04:17	-1.52	14:04:17	-97.2	14:04:54	-10
14:04:18	-4	14:04:18	-1.51	14:04:18	-97.2	14:04:55	-10
14:04:19	-4	14:04:19	-1.49	14:04:19	-97.2	14:04:56	-10
14:04:20	-4	14:04:20	-1.47	14:04:20	-97.2	14:04:57	-10
14:04:21	-4	14:04:21	-1.44	14:04:21	-97.2	14:04:58	-10
14:04:22	-4	14:04:22	-1.43	14:04:22	-97.2	14:04:59	-10
14:04:23	-4	14:04:23	-1.41	14:04:23	-97.2	14:05:00	-10
14:04:24	-4	14:04:24	-1.39	14:04:24	-97.2	14:05:01	-10
14:04:25	-4	14:04:25	-1.36	14:04:25	-97.2	14:05:02	-10
14:04:26	-4	14:04:26	-1.35	14:04:26	-97.2	14:05:03	-10
14:04:27	-4	14:04:27	-1.33	14:04:27	-97.2	14:05:04	-10
14:04:28	-4	14:04:28	-1.31	14:04:28	-97.2	14:05:05	-10
14:04:30	-4	14:04:30	-1.29	14:04:30	-97.2	14:05:06	-10
14:04:31	-4	14:04:31	-1.27	14:04:31	-97.1	14:05:07	-10
14:04:32	-4	14:04:32	-1.25	14:04:32	-97.2	14:05:08	-10
14:04:33	-4	14:04:33	-1.22	14:04:33	-97.1	14:05:09	-10
14:04:34	-4	14:04:34	-1.21	14:04:34	-97.1	14:05:10	-10
14:04:35	-4	14:04:35	-1.19	14:04:35	-97.1	14:05:11	-10
14:04:36	-4	14:04:36	-1.18	14:04:36	-97.2	14:05:12	-10
14:04:37	-4	14:04:37	-1.16	14:04:37	-97.2	14:05:13	-10
14:04:38	-4	14:04:38	-1.13	14:04:38	-97.1	14:05:14	-10
14:04:39	-4	14:04:39	-1.11	14:04:39	-97.1	14:05:15	-10
14:04:40	-4	14:04:40	-1.1	14:04:40	-97.1	14:05:16	-10
14:04:41	-4	14:04:41	-1.08	14:04:41	-97.2	14:05:17	-10
14:04:42	-4	14:04:42	-1.06	14:04:42	-97.1	14:05:18	-10
14:04:43	-4	14:04:43	-1.04	14:04:43	-97.1	14:05:19	-10
14:04:44	-4	14:04:44	-1.03	14:04:44	-97.2	14:05:20	-10
14:04:45	-4	14:04:45	-1.01	14:04:45	-97.2	14:05:21	-10
14:04:46	-4	14:04:46	-0.98	14:04:46	-97.1	14:05:22	-10
14:04:47	-4	14:04:47	-0.97	14:04:47	-97.1	14:05:23	-10
14:04:48	-4	14:04:48	-0.95	14:04:48	-97.2	14:05:24	-10
14:04:49	-4	14:04:49	-0.93	14:04:49	-97.2	14:05:25	-10
14:04:50	-4	14:04:50	-0.91	14:04:50	-97.2	14:05:26	-10
14:04:51	-4	14:04:51	-0.9	14:04:51	-97.2	14:05:27	-10
14:04:52	-4	14:04:52	-0.88	14:04:52	-97.2	14:05:28	-10
14:04:53	-4	14:04:53	-0.85	14:04:53	-97.1	14:05:29	-10
14:04:54	-4	14:04:54	-0.84	14:04:54	-97.2	14:05:30	-10
14:04:55	-4	14:04:55	-0.82	14:04:55	-97.2	14:05:31	-10
14:04:56	-4	14:04:56	-0.8	14:04:56	-97.2	14:05:32	-10
14:04:57	-4	14:04:57	-0.78	14:04:57	-97.2	14:05:33	-10
14:04:58	-4	14:04:58	-0.76	14:04:58	-97.1	14:05:34	-10
14:04:59	-4	14:04:59	-0.74	14:04:59	-97.1	14:05:35	-10
14:05:00	-4	14:05:00	-0.72	14:05:00	-97.1	14:05:36	-10
14:05:01	-4	14:05:01	-0.7	14:05:01	-97.1	14:05:37	-10
14:05:02	-4	14:05:02	-0.69	14:05:02	-97.1	14:05:38	-10
14:05:03	-4	14:05:03	-0.67	14:05:03	-97.2	14:05:39	-10
14:05:04	-4	14:05:04	-0.65	14:05:04	-97.1	14:05:40	-10
14:05:05	-4	14:05:05	-0.64	14:05:05	-97.2	14:05:41	-10
14:05:06	-4	14:05:06	-0.62	14:05:06	-97.2	14:05:42	-10
14:05:07	-4	14:05:07	-0.6	14:05:07	-97.1	14:05:43	-10
14:05:08	-4	14:05:08	-0.57	14:05:08	-97.1	14:05:44	-10
14:05:09	-4	14:05:09	-0.55	14:05:09	-97.2	14:05:45	-10
14:05:10	-4	14:05:10	-0.54	14:05:10	-97.2	14:05:46	-10
14:05:11	-4	14:05:11	-0.52	14:05:11	-97.2	14:05:47	-10
14:05:12	-4	14:05:12	-0.5	14:05:12	-97.1	14:05:48	-10
14:05:13	-4	14:05:13	-0.49	14:05:13	-97.1	14:05:49	-10
14:05:14	-4	14:05:14	-0.47	14:05:14	-97.1	14:05:50	-10
14:05:15	-4	14:05:15	-0.44	14:05:15	-97.2	14:05:51	-10
14:05:16	-4	14:05:16	-0.43	14:05:16	-97.2	14:05:52	-10
14:05:17	-4	14:05:17	-0.41	14:05:17	-97.1	14:05:53	-10
14:05:18	-4	14:05:18	-0.39	14:05:18	-97.1	14:05:54	-10
14:05:19	-4	14:05:19	-0.37	14:05:19	-97.2	14:05:55	-10
14:05:20	-4	14:05:20	-0.35	14:05:20	-97.2	14:05:56	-10
14:05:21	-4	14:05:21	-0.34	14:05:21	-97.2	14:05:57	-10
14:05:22	-4	14:05:22	-0.32	14:05:22	-97.2	14:05:58	-10
14:05:23	-4	14:05:23	-0.3	14:05:23	-97.2	14:05:59	-10
14:05:24	-4	14:05:24	-0.29	14:05:24	-97.2	14:06:00	-10
14:05:25	-4	14:05:25	-0.27	14:05:25	-97.2	14:06:02	-10
14:05:26	-4	14:05:26	-0.25	14:05:26	-97.2	14:06:03	-10
14:05:27	-4	14:05:27	-0.24	14:05:27	-97.2	14:06:04	-10
14:05:28	-4	14:05:28	-0.22	14:05:28	-97.2	14:06:05	-10
14:05:29	-4	14:05:29	-0.2	14:05:29	-97.2	14:06:06	-10
14:05:30	-4	14:05:30	-0.19	14:05:30	-97.2	14:06:07	-10
14:05:31	-4	14:05:31	-0.17	14:05:31	-97.2	14:06:08	-10
14:05:32	-4	14:05:32	-0.15	14:05:32	-97.2	14:06:09	-10
14:05:33	-4	14:05:33	-0.13	14:05:33	-97.2	14:06:10	-10
14:05:34	-4	14:05:34	-0.12	14:05:34	-97.2	14:06:11	-10
14:05:35	-4	14:05:35	-0.1	14:05:35	-97.2	14:06:12	-10
14:05:36	-4	14:05:36	-0.08	14:05:36	-97.2	14:06:13	-10
14:05:37	-4	14:05:37	-0.07	14:05:37	-97.2	14:06:14	-10
14:05:38	-4	14:05:38	-0.05	14:05:38	-97.2	14:06:15	-10
14:05:39	-4	14:05:39	-0.03	14:05:39	-97.2	14:06:16	-10
14:05:40	-4	14:05:40	-0.02	14:05:40	-97.1	14:06:17	-10
14:05:41	-4	14:05:41	0	14:05:41	-97.2	14:06:18	-10
14:05:42	-4	14:05:42	0.02	14:05:42	-97.2	14:06:19	-10
14:05:43	-4	14:05:43	0.03	14:05:43	-97.2	14:06:20	-10
14:05:44	-4	14:05:44	0.05	14:05:44	-97.2	14:06:21	-10
14:05:45	-4	14:05:45	0.07	14:05:45	-97.2	14:06:22	-10
14:05:46	-4	14:05:46	0.08	14:05:46	-97.2	14:06:23	-10
14:05:47	-4	14:05:47	0.1	14:05:47	-97.2	14:06:24	-10
14:05:48	-4	14:05:48	0.12	14:05:48	-97.2	14:06:25	-10
14:05:49	-4	14:05:49	0.14	14:05:49	-97.2	14:06:26	-10
14:05:50	-4	14:05:50	0.15	14:05:50	-97.2	14:06:27	-10
14:05:51	-4	14:05:51	0.17	14:05:51	-97.2	14:06:28	-10
14:05:52	-4	14:05:52	0.19	14:05:52	-97.2	14:06:29	-10
14:05:53	-4	14:05:53	0.2	14:05:53	-97.2	14:06:30	-10
14:05:54	-4	14:05:54	0.22	14:05:54	-97.2	14:06:31	-10
14:05:55	-4	14:05:55	0.23	14:05:55	-97.2	14:06:32	-10
14:05:56	-4	14:05:56	0.25	14:05:56	-97.2	14:06:33	-10
14:05:57	-4	14:05:57	0.27	14:05:57	-97.2	14:06:34	-10
14:05:58	-4	14:05:58	0.28	14:05:58	-97.2	14:06:35	-10
14:05:59	-4	14:05:59	0.3	14:05:59	-97.2	14:06:36	-10
14:06:00	-4	14:06:00	0.32	14:06:00	-97.2	14:06:37	-10
14:06:02	-4	14:06:02	0.34	14:06:02	-97.2	14:06:38	-10
14:06:03	-4	14:06:03	0.35	14:06:03	-97.2	14:06:39	-10
14:06:04	-4	14:06:04	0.37	14:06:04	-97.2	14:06:40	-10
14:06:05	-4	14:06:05	0.38	14:06:05	-97.2	14:06:41	-10
14:06:06	-4	14:06:06	0.4	14:06:06	-97.2	14:06:42	-10
14:06:07	-4	14:06:07	0.42	14:06:07	-97.2	14:06:43	-10
14:06:08	-4	14:06:08	0.43	14:06:08	-97.2	14:06:44	-10
14:06:09	-4	14:06:09	0.45	14:06:09	-97.2	14:06:45	-10
14:06:10	-4	14:06:10	0.46	14:06:10	-97.2	14:06:46	-10
14:06:11	-4	14:06:11	0.48	14:06:11	-97.2	14:06:47	-10
14:06:12	-4	14:06:12	0.5	14:06:12	-97.2	14:06:48	-10
14:06:13	-4	14:06:13	0.51	14:06:13	-97.2	14:06:49	-10
14:06:14	-4	14:06:14	0.53	14:06:14	-97.2	14:06:50	-10
14:06:15	-4	14:06:15	0.54	14:06:15	-97.2	14:06:51	-10
14:06:16	-4	14:06:16	0.56	14:06:16	-97.2		
14:06:17	-4	14:06:17	0.57	14:06:17	-97.2		
14:06:18	-4	14:06:18	0.59	14:06:18	-97.2		
14:06:19	-4	14:06:19	0.61	14:06:19	-97.2		
14:06:20	-4	14:06:20	0.62	14:06:20	-97.2		
14:06:21	-4	14:06:21	0.64	14:06:21	-97.2		
14:06:22	-4	14:06:22	0.65	14:06:22	-97.2		
14:06:23	-4	14:06:23	0.67	14:06:23	-97.2		
14:06:24	-4	14:06:24	0.68	14:06:24	-97.2		
14:06:25	-4	14:06:25	0.7	14:06:25	-97.2		
14:06:26	-4	14:06:26	0.72	14:06:26	-97.2		
14:06:27	-4	14:06:27	0.73	14:06:27	-97.2		
14:06:28	-4	14:06:28	0.75	14:06:28	-97.2		
14:06:29	-4	14:06:29	0.76	14:06:29	-97.2		
14:06:30	-4	14:06:30	0.78	14:06:30	-97.2		
14:06:31	-4	14:06:31	0.79	14:06:31	-97.2		
14:06:32	-4	14:06:32	0.81	14:06:32	-97.2		
14:06:33	-4	14:06:33	0.82	14:06:33	-97.2		
14:06:34	-4	14:06:34	0.84	14:06:34	-97.2		
14:06:35	-4	14:06:35	0.85	14:06:35	-97.2		
14:06:36	-4	14:06:36	0.87	14:06:36	-97.2		
14:06:37	-4	14:06:37	0.88	14:06:37	-97.2		
14:06:38	-4	14:06:38	0.9	14:06:38	-97.2		
14:06:39	-4	14:06:39	0.92	14:06:39	-97.2		
14:06:40	-4	14:06:40	0.93	14:06:40	-97.2		
14:06:41	-4	14:06:41	0.95	14:06:41	-97.2		
14:06:42	-4	14:06:42	0.96	14:06:42	-97.2		
14:06:43	-4	14:06:43	0.98	14:06:43	-97.2		
14:06:44	-4	14:06:44	1	14:06:44	-97.2		
14:06:45	-4	14:06:45	1.01	14:06:45	-97.2		
14:06:46	-4	14:06:46	1.03	14:06:46	-97.2		
14:06:47	-4	14:06:47	1.04	14:06:47	-97.2		
14:06:48	-4	14:06:48	1.06	14:06:48	-97.2		
14:06:49	-4	14:06:49	1.07	14:06:49	-97.2		
14:06:50	-4	14:06:50	1.09	14:06:50	-97.2		
14:06:51	-4	14:06:51	1.1	14:06:51	-97.2		
