Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
18:49:15	-4	18:49:15	-9.86	18:49:15	-97.2	18:49:51	-10
18:49:16	-4	18:49:16	-9.49	18:49:16	-97.2	18:49:52	-10
18:49:17	-4	18:49:17	-9.07	18:49:17	-97.2	18:49:53	-10
18:49:18	-4	18:49:18	-8.71	18:49:18	-97.2	18:49:54	-10
18:49:19	-4	18:49:19	-8.31	18:49:19	-97.2	18:49:55	-10
18:49:20	-4	18:49:20	-7.92	18:49:20	-97.2	18:49:56	-10
18:49:21	-4	18:49:21	-7.51	18:49:21	-97.2	18:49:57	-10
18:49:22	-4	18:49:22	-7.11	18:49:22	-97.2	18:49:58	-10
18:49:23	-4	18:49:23	-6.77	18:49:23	-97.2	18:49:59	-10
18:49:24	-4	18:49:24	-6.38	18:49:24	-97.2	18:50:00	-10
18:49:25	-4	18:49:25	-6.03	18:49:25	-97.2	18:50:01	-10
18:49:26	-4	18:49:26	-5.64	18:49:26	-97.2	18:50:02	-10
18:49:27	-4	18:49:27	-5.27	18:49:27	-97.2	18:50:03	-10
18:49:28	-4	18:49:28	-4.94	18:49:28	-97.2	18:50:04	-10
18:49:29	-4	18:49:29	-4.58	18:49:29	-97.1	18:50:05	-10
18:49:30	-4	18:49:30	-4.32	18:49:30	-97.2	18:50:06	-10
18:49:31	-4	18:49:31	-4.02	18:49:31	-97.2	18:50:07	-10
18:49:32	-4	18:49:32	-3.75	18:49:32	-97.2	18:50:08	-10
18:49:33	-4	18:49:33	-3.5	18:49:33	-97.2	18:50:09	-10
18:49:34	-4	18:49:34	-3.26	18:49:34	-97.1	18:50:10	-10
18:49:35	-4	18:49:35	-3.05	18:49:35	-97.1	18:50:11	-10
18:49:36	-4	18:49:36	-2.86	18:49:36	-97.1	18:50:12	-10
18:49:37	-4	18:49:37	-2.69	18:49:37	-97.1	18:50:13	-10
18:49:38	-4	18:49:38	-2.56	18:49:38	-97.1	18:50:14	-10
18:49:39	-4	18:49:39	-2.42	18:49:39	-97.1	18:50:15	-10
18:49:40	-4	18:49:40	-2.33	18:49:40	-97.1	18:50:16	-10
18:49:41	-4	18:49:41	-2.23	18:49:41	-97.1	18:50:17	-10
18:49:42	-4	18:49:42	-2.16	18:49:42	-97.1	18:50:18	-10
18:49:43	-4	18:49:43	-2.1	18:49:43	-97.1	18:50:19	-10
18:49:44	-4	18:49:44	-2.05	18:49:44	-97.1	18:50:20	-10
18:49:45	-4	18:49:45	-2.01	18:49:45	-97.1	18:50:21	-10
18:49:46	-4	18:49:46	-1.98	18:49:46	-97.2	18:50:23	-10
18:49:47	-4	18:49:47	-1.96	18:49:47	-97.1	18:50:24	-10
18:49:48	-4	18:49:48	-1.94	18:49:48	-97.2	18:50:25	-10
18:49:49	-4	18:49:49	-1.93	18:49:49	-97.2	18:50:26	-10
18:49:50	-4	18:49:50	-1.93	18:49:50	-97.2	18:50:27	-10
18:49:51	-4	18:49:51	-1.92	18:49:51	-97.2	18:50:28	-10
18:49:52	-4	18:49:52	-1.92	18:49:52	-97.2	18:50:29	-10
18:49:53	-4	18:49:53	-1.92	18:49:53	-97.2	18:50:30	-10
18:49:54	-4	18:49:54	-1.92	18:49:54	-97.1	18:50:31	-10
18:49:55	-4	18:49:55	-1.91	18:49:55	-97.1	18:50:32	-10
18:49:56	-4	18:49:56	-1.9	18:49:56	-97.1	18:50:33	-10
18:49:57	-4	18:49:57	-1.89	18:49:57	-97.1	18:50:34	-10
18:49:58	-4	18:49:58	-1.88	18:49:58	-97.1	18:50:35	-10
18:49:59	-4	18:49:59	-1.87	18:49:59	-97.1	18:50:36	-10
18:50:00	-4	18:50:00	-1.86	18:50:00	-97.2	18:50:37	-10
18:50:01	-4	18:50:01	-1.85	18:50:01	-97.2	18:50:38	-10
18:50:02	-4	18:50:02	-1.83	18:50:02	-97.2	18:50:39	-10
18:50:03	-4	18:50:03	-1.82	18:50:03	-97.2	18:50:40	-10
18:50:04	-4	18:50:04	-1.81	18:50:04	-97.2	18:50:41	-10
18:50:05	-4	18:50:05	-1.79	18:50:05	-97.2	18:50:42	-10
18:50:06	-4	18:50:06	-1.78	18:50:06	-97.2	18:50:43	-10
18:50:07	-4	18:50:07	-1.76	18:50:07	-97.2	18:50:44	-10
18:50:08	-4	18:50:08	-1.75	18:50:08	-97.2	18:50:45	-10
18:50:09	-4	18:50:09	-1.73	18:50:09	-97.2	18:50:46	-10
18:50:10	-4	18:50:10	-1.72	18:50:10	-97.1	18:50:47	-10
18:50:11	-4	18:50:11	-1.7	18:50:11	-97.2	18:50:48	-10
18:50:12	-4	18:50:12	-1.69	18:50:12	-97.2	18:50:49	-10
18:50:13	-4	18:50:13	-1.68	18:50:13	-97.2	18:50:50	-10
18:50:14	-4	18:50:14	-1.66	18:50:14	-97.1	18:50:51	-10
18:50:15	-4	18:50:15	-1.64	18:50:15	-97.2	18:50:52	-10
18:50:16	-4	18:50:16	-1.63	18:50:16	-97.2	18:50:53	-10
18:50:17	-4	18:50:17	-1.62	18:50:17	-97.2	18:50:54	-10
18:50:18	-4	18:50:18	-1.6	18:50:18	-97.2	18:50:55	-10
18:50:19	-4	18:50:19	-1.58	18:50:19	-97.2	18:50:56	-10
18:50:20	-4	18:50:20	-1.57	18:50:20	-97.2	18:50:57	-10
18:50:21	-4	18:50:21	-1.55	18:50:21	-97.2	18:50:58	-10
18:50:23	-4	18:50:23	-1.54	18:50:23	-97.2	18:50:59	-10
18:50:24	-4	18:50:24	-1.52	18:50:24	-97.2	18:51:00	-10
18:50:25	-4	18:50:25	-1.5	18:50:25	-97.2	18:51:01	-10
18:50:26	-4	18:50:26	-1.49	18:50:26	-97.2	18:51:02	-10
18:50:27	-4	18:50:27	-1.47	18:50:27	-97.2	18:51:03	-10
18:50:28	-4	18:50:28	-1.45	18:50:28	-97.2	18:51:04	-10
18:50:29	-4	18:50:29	-1.44	18:50:29	-97.2	18:51:05	-10
18:50:30	-4	18:50:30	-1.42	18:50:30	-97.2	18:51:06	-10
18:50:31	-4	18:50:31	-1.41	18:50:31	-97.2	18:51:07	-10
18:50:32	-4	18:50:32	-1.39	18:50:32	-97.2	18:51:08	-10
18:50:33	-4	18:50:33	-1.37	18:50:33	-97.2	18:51:09	-10
18:50:34	-4	18:50:34	-1.36	18:50:34	-97.2	18:51:10	-10
18:50:35	-4	18:50:35	-1.34	18:50:35	-97.2	18:51:11	-10
18:50:36	-4	18:50:36	-1.32	18:50:36	-97.2	18:51:12	-10
18:50:37	-4	18:50:37	-1.31	18:50:37	-97.2	18:51:13	-10
18:50:38	-4	18:50:38	-1.29	18:50:38	-97.2	18:51:14	-10
18:50:39	-4	18:50:39	-1.27	18:50:39	-97.2	18:51:15	-10
18:50:40	-4	18:50:40	-1.26	18:50:40	-97.2	18:51:16	-10
18:50:41	-4	18:50:41	-1.24	18:50:41	-97.2	18:51:17	-10
18:50:42	-4	18:50:42	-1.22	18:50:42	-97.2	18:51:18	-10
18:50:43	-4	18:50:43	-1.21	18:50:43	-97.2	18:51:19	-10
18:50:44	-4	18:50:44	-1.19	18:50:44	-97.2	18:51:20	-10
18:50:45	-4	18:50:45	-1.17	18:50:45	-97.2	18:51:21	-10
18:50:46	-4	18:50:46	-1.16	18:50:46	-97.2	18:51:22	-10
18:50:47	-4	18:50:47	-1.14	18:50:47	-97.2	18:51:23	-10
18:50:48	-4	18:50:48	-1.12	18:50:48	-97.2	18:51:24	-10
18:50:49	-4	18:50:49	-1.11	18:50:49	-97.2	18:51:25	-10
18:50:50	-4	18:50:50	-1.09	18:50:50	-97.2	18:51:26	-10
18:50:51	-4	18:50:51	-1.07	18:50:51	-97.2	18:51:27	-10
18:50:52	-4	18:50:52	-1.05	18:50:52	-97.2	18:51:28	-10
18:50:53	-4	18:50:53	-1.03	18:50:53	-97.2	18:51:29	-10
18:50:54	-4	18:50:54	-1.02	18:50:54	-97.2	18:51:30	-10
18:50:55	-4	18:50:55	-1	18:50:55	-97.2	18:51:31	-10
18:50:56	-4	18:50:56	-0.98	18:50:56	-97.2	18:51:32	-10
18:50:57	-4	18:50:57	-0.97	18:50:57	-97.2	18:51:33	-10
18:50:58	-4	18:50:58	-0.95	18:50:58	-97.2	18:51:34	-10
18:50:59	-4	18:50:59	-0.93	18:50:59	-97.2	18:51:36	-10
18:51:00	-4	18:51:00	-0.91	18:51:00	-97.2	18:51:37	-10
18:51:01	-4	18:51:01	-0.9	18:51:01	-97.2	18:51:38	-10
18:51:02	-4	18:51:02	-0.88	18:51:02	-97.2	18:51:39	-10
18:51:03	-4	18:51:03	-0.86	18:51:03	-97.2	18:51:40	-10
18:51:04	-4	18:51:04	-0.85	18:51:04	-97.2	18:51:41	-10
18:51:05	-4	18:51:05	-0.83	18:51:05	-97.2	18:51:42	-10
18:51:06	-4	18:51:06	-0.81	18:51:06	-97.2	18:51:43	-10
18:51:07	-4	18:51:07	-0.79	18:51:07	-97.2	18:51:44	-10
18:51:08	-4	18:51:08	-0.77	18:51:08	-97.2	18:51:45	-10
18:51:09	-4	18:51:09	-0.76	18:51:09	-97.2	18:51:46	-10
18:51:10	-4	18:51:10	-0.74	18:51:10	-97.2	18:51:47	-10
18:51:11	-4	18:51:11	-0.72	18:51:11	-97.2	18:51:48	-10
18:51:12	-4	18:51:12	-0.7	18:51:12	-97.2	18:51:49	-10
18:51:13	-4	18:51:13	-0.68	18:51:13	-97.2	18:51:50	-10
18:51:14	-4	18:51:14	-0.67	18:51:14	-97.2	18:51:51	-10
18:51:15	-4	18:51:15	-0.65	18:51:15	-97.2	18:51:52	-10
18:51:16	-4	18:51:16	-0.64	18:51:16	-97.2	18:51:53	-10
18:51:17	-4	18:51:17	-0.62	18:51:17	-97.2	18:51:54	-10
18:51:18	-4	18:51:18	-0.6	18:51:18	-97.2	18:51:55	-10
18:51:19	-4	18:51:19	-0.58	18:51:19	-97.2	18:51:56	-10
18:51:20	-4	18:51:20	-0.56	18:51:20	-97.2	18:51:57	-10
18:51:21	-4	18:51:21	-0.54	18:51:21	-97.2	18:51:58	-10
18:51:22	-4	18:51:22	-0.52	18:51:22	-97.1	18:51:59	-10
18:51:23	-4	18:51:23	-0.5	18:51:23	-97.1	18:52:00	-10
18:51:24	-4	18:51:24	-0.48	18:51:24	-97.1	18:52:01	-10
18:51:25	-4	18:51:25	-0.46	18:51:25	-97.1	18:52:02	-10
18:51:26	-4	18:51:26	-0.45	18:51:26	-97.1	18:52:03	-10
18:51:27	-4	18:51:27	-0.43	18:51:27	-97.1	18:52:04	-10
18:51:28	-4	18:51:28	-0.41	18:51:28	-97.1	18:52:05	-10
18:51:29	-4	18:51:29	-0.39	18:51:29	-97.1	18:52:06	-10
18:51:30	-4	18:51:30	-0.38	18:51:30	-97.1	18:52:07	-10
18:51:31	-4	18:51:31	-0.36	18:51:31	-97.1	18:52:08	-10
18:51:32	-4	18:51:32	-0.34	18:51:32	-97.1	18:52:09	-10
18:51:33	-4	18:51:33	-0.32	18:51:33	-97.1	18:52:10	-10
18:51:34	-4	18:51:34	-0.31	18:51:34	-97.1	18:52:11	-10
18:51:36	-4	18:51:36	-0.29	18:51:36	-97.2	18:52:12	-10
18:51:37	-4	18:51:37	-0.27	18:51:37	-97.2	18:52:13	-10
18:51:38	-4	18:51:38	-0.26	18:51:38	-97.1	18:52:14	-10
18:51:39	-4	18:51:39	-0.24	18:51:39	-97.2	18:52:15	-10
18:51:40	-4	18:51:40	-0.22	18:51:40	-97.2	18:52:16	-10
18:51:41	-4	18:51:41	-0.21	18:51:41	-97.2	18:52:17	-10
18:51:42	-4	18:51:42	-0.19	18:51:42	-97.2	18:52:18	-10
18:51:43	-4	18:51:43	-0.17	18:51:43	-97.2	18:52:19	-10
18:51:44	-4	18:51:44	-0.16	18:51:44	-97.2	18:52:20	-10
18:51:45	-4	18:51:45	-0.14	18:51:45	-97.2	18:52:21	-10
18:51:46	-4	18:51:46	-0.12	18:51:46	-97.2	18:52:22	-10
18:51:47	-4	18:51:47	-0.11	18:51:47	-97.2	18:52:23	-10
18:51:48	-4	18:51:48	-0.09	18:51:48	-97.2	18:52:24	-10
18:51:49	-4	18:51:49	-0.07	18:51:49	-97.2	18:52:25	-10
18:51:50	-4	18:51:50	-0.06	18:51:50	-97.2	18:52:26	-10
18:51:51	-4	18:51:51	-0.04	18:51:51	-97.2	18:52:27	-10
18:51:52	-4	18:51:52	-0.02	18:51:52	-97.2	18:52:28	-10
18:51:53	-4	18:51:53	-0.01	18:51:53	-97.2	18:52:29	-10
18:51:54	-4	18:51:54	0.01	18:51:54	-97.2	18:52:30	-10
18:51:55	-4	18:51:55	0.03	18:51:55	-97.2	18:52:31	-10
18:51:56	-4	18:51:56	0.04	18:51:56	-97.2	18:52:32	-10
18:51:57	-4	18:51:57	0.06	18:51:57	-97.2	18:52:33	-10
18:51:58	-4	18:51:58	0.07	18:51:58	-97.2	18:52:34	-10
18:51:59	-4	18:51:59	0.09	18:51:59	-97.2	18:52:35	-10
18:52:00	-4	18:52:00	0.11	18:52:00	-97.2	18:52:36	-10
18:52:01	-4	18:52:01	0.12	18:52:01	-97.2	18:52:37	-10
18:52:02	-4	18:52:02	0.14	18:52:02	-97.2	18:52:38	-10
18:52:03	-4	18:52:03	0.16	18:52:03	-97.2	18:52:39	-10
18:52:04	-4	18:52:04	0.17	18:52:04	-97.2	18:52:40	-10
18:52:05	-4	18:52:05	0.19	18:52:05	-97.2	18:52:41	-10
18:52:06	-4	18:52:06	0.21	18:52:06	-97.2	18:52:42	-10
18:52:07	-4	18:52:07	0.22	18:52:07	-97.2	18:52:43	-10
18:52:08	-4	18:52:08	0.24	18:52:08	-97.2	18:52:44	-10
18:52:09	-4	18:52:09	0.25	18:52:09	-97.2	18:52:45	-10
18:52:10	-4	18:52:10	0.27	18:52:10	-97.2	18:52:46	-10
18:52:11	-4	18:52:11	0.29	18:52:11	-97.2	18:52:47	-10
18:52:12	-4	18:52:12	0.3	18:52:12	-97.2	18:52:48	-10
18:52:13	-4	18:52:13	0.32	18:52:13	-97.2	18:52:49	-10
18:52:14	-4	18:52:14	0.34	18:52:14	-97.2	18:52:50	-10
18:52:15	-4	18:52:15	0.35	18:52:15	-97.2	18:52:51	-10
18:52:16	-4	18:52:16	0.36	18:52:16	-97.2	18:52:52	-10
18:52:17	-4	18:52:17	0.38	18:52:17	-97.2	18:52:53	-10
18:52:18	-4	18:52:18	0.39	18:52:18	-97.2	18:52:54	-10
18:52:19	-4	18:52:19	0.41	18:52:19	-97.2	18:52:56	-10
18:52:20	-4	18:52:20	0.43	18:52:20	-97.2	18:52:57	-10
18:52:21	-4	18:52:21	0.44	18:52:21	-97.2	18:52:58	-10
18:52:22	-4	18:52:22	0.46	18:52:22	-97.2	18:52:59	-10
18:52:23	-4	18:52:23	0.47	18:52:23	-97.2	18:53:00	-10
18:52:24	-4	18:52:24	0.49	18:52:24	-97.2	18:53:01	-10
18:52:25	-4	18:52:25	0.51	18:52:25	-97.2	18:53:02	-10
18:52:26	-4	18:52:26	0.52	18:52:26	-97.2	18:53:03	-10
18:52:27	-4	18:52:27	0.54	18:52:27	-97.2	18:53:04	-10
18:52:28	-4	18:52:28	0.55	18:52:28	-97.2	18:53:05	-10
18:52:29	-4	18:52:29	0.57	18:52:29	-97.2	18:53:06	-10
18:52:30	-4	18:52:30	0.59	18:52:30	-97.2	18:53:07	-10
18:52:31	-4	18:52:31	0.6	18:52:31	-97.2	18:53:08	-10
18:52:32	-4	18:52:32	0.62	18:52:32	-97.2	18:53:09	-10
18:52:33	-4	18:52:33	0.63	18:52:33	-97.2	18:53:10	-10
18:52:34	-4	18:52:34	0.64	18:52:34	-97.2	18:53:11	-10
18:52:35	-4	18:52:35	0.66	18:52:35	-97.2	18:53:12	-10
18:52:36	-4	18:52:36	0.68	18:52:36	-97.2	18:53:13	-10
18:52:37	-4	18:52:37	0.7	18:52:37	-97.2	18:53:14	-10
18:52:38	-4	18:52:38	0.71	18:52:38	-97.2	18:53:15	-10
18:52:39	-4	18:52:39	0.72	18:52:39	-97.2	18:53:16	-10
18:52:40	-4	18:52:40	0.74	18:52:40	-97.2	18:53:17	-10
18:52:41	-4	18:52:41	0.76	18:52:41	-97.2	18:53:18	-10
18:52:42	-4	18:52:42	0.77	18:52:42	-97.2	18:53:19	-10
18:52:43	-4	18:52:43	0.79	18:52:43	-97.2	18:53:20	-10
18:52:44	-4	18:52:44	0.8	18:52:44	-97.2		
18:52:45	-4	18:52:45	0.82	18:52:45	-97.2		
18:52:46	-4	18:52:46	0.83	18:52:46	-97.2		
18:52:47	-4	18:52:47	0.85	18:52:47	-97.2		
18:52:48	-4	18:52:48	0.86	18:52:48	-97.2		
18:52:49	-4	18:52:49	0.88	18:52:49	-97.2		
18:52:50	-4	18:52:50	0.89	18:52:50	-97.2		
18:52:51	-4	18:52:51	0.91	18:52:51	-97.2		
18:52:52	-4	18:52:52	0.92	18:52:52	-97.2		
18:52:53	-4	18:52:53	0.94	18:52:53	-97.2		
18:52:54	-4	18:52:54	0.95	18:52:54	-97.2		
18:52:56	-4	18:52:56	0.97	18:52:56	-97.2		
18:52:57	-4	18:52:57	0.99	18:52:57	-97.1		
18:52:58	-4	18:52:58	1	18:52:58	-97.2		
18:52:59	-4	18:52:59	1.01	18:52:59	-97.2		
18:53:00	-4	18:53:00	1.03	18:53:00	-97.2		
18:53:01	-4	18:53:01	1.04	18:53:01	-97.2		
18:53:02	-4	18:53:02	1.06	18:53:02	-97.2		
18:53:03	-4	18:53:03	1.07	18:53:03	-97.2		
18:53:04	-4	18:53:04	1.09	18:53:04	-97.2		
18:53:05	-4	18:53:05	1.1	18:53:05	-97.2		
18:53:06	-4	18:53:06	1.12	18:53:06	-97.2		
18:53:07	-4	18:53:07	1.14	18:53:07	-97.1		
18:53:08	-4	18:53:08	1.15	18:53:08	-97.1		
18:53:09	-4	18:53:09	1.16	18:53:09	-97.1		
18:53:10	-4	18:53:10	1.18	18:53:10	-97.1		
18:53:11	-4	18:53:11	1.2	18:53:11	-97.1		
18:53:12	-4	18:53:12	1.21	18:53:12	-97.1		
18:53:13	-4	18:53:13	1.21	18:53:13	-97.2		
18:53:14	-4	18:53:14	1.23	18:53:14	-97.2		
18:53:15	-4	18:53:15	1.24	18:53:15	-97.2		
18:53:16	-4	18:53:16	1.26	18:53:16	-97.1		
18:53:17	-4	18:53:17	1.28	18:53:17	-97.1		
18:53:18	-4	18:53:18	1.29	18:53:18	-97.1		
18:53:19	-4	18:53:19	1.3	18:53:19	-97.2		
18:53:20	-4	18:53:20	1.32	18:53:20	-97.1		
