Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
16:18:33	-4	16:18:33	-0.11			16:19:15	-10
16:18:34	-4	16:18:34	-0.09			16:19:16	-10
16:18:35	-4	16:18:35	-0.06			16:19:17	-10
16:18:36	-4	16:18:36	-0.04			16:19:18	-10
16:18:37	-4	16:18:37	-0.02			16:19:19	-10
16:18:38	-4	16:18:38	0			16:19:20	-10
16:18:39	-4	16:18:39	0.03			16:19:21	-10
16:18:40	-4	16:18:40	0.05			16:19:22	-10
16:18:41	-4	16:18:41	0.07			16:19:23	-10
16:18:42	-4	16:18:42	0.1			16:19:24	-10
16:18:43	-4	16:18:43	0.12			16:19:25	-10
16:18:44	-4	16:18:44	0.15			16:19:26	-10
16:18:45	-4	16:18:45	0.17			16:19:27	-10
16:18:46	-4	16:18:46	0.19			16:19:28	-10
16:18:47	-4	16:18:47	0.21			16:19:29	-10
16:18:48	-4	16:18:48	0.24			16:19:30	-10
16:18:49	-4	16:18:49	0.26			16:19:31	-10
16:18:50	-4	16:18:50	0.29			16:19:32	-10
16:18:51	-4	16:18:51	0.32			16:19:33	-10
16:18:52	-4	16:18:52	0.34			16:19:34	-10
16:18:53	-4	16:18:53	0.37			16:19:35	-10
16:18:54	-4	16:18:54	0.39			16:19:36	-10
16:18:56	-4	16:18:56	0.41			16:19:37	-10
16:18:57	-4	16:18:57	0.44			16:19:38	-10
16:18:58	-4	16:18:58	0.46			16:19:39	-10
16:18:59	-4	16:18:59	0.48			16:19:40	-10
16:19:00	-4	16:19:00	0.51			16:19:41	-10
16:19:01	-4	16:19:01	0.53			16:19:42	-10
16:19:02	-4	16:19:02	0.55			16:19:43	-10
16:19:03	-4	16:19:03	0.58			16:19:44	-10
16:19:04	-4	16:19:04	0.6			16:19:45	-10
16:19:05	-4	16:19:05	0.62			16:19:46	-10
16:19:06	-4	16:19:06	0.65			16:19:47	-10
16:19:07	-4	16:19:07	0.67			16:19:48	-10
16:19:08	-4	16:19:08	0.69			16:19:49	-10
16:19:09	-4	16:19:09	0.72			16:19:50	-10
16:19:10	-4	16:19:10	0.74			16:19:51	-10
16:19:11	-4	16:19:11	0.76			16:19:52	-10
16:19:12	-4	16:19:12	0.79			16:19:53	-10
16:19:13	-4	16:19:13	0.81			16:19:54	-10
16:19:14	-4	16:19:14	0.83			16:19:55	-10
16:19:15	-4	16:19:15	0.85				
16:19:16	-4	16:19:16	0.88				
16:19:17	-4	16:19:17	0.9				
16:19:18	-4	16:19:18	0.92				
16:19:19	-4	16:19:19	0.94				
16:19:20	-4	16:19:20	0.97				
16:19:21	-4	16:19:21	0.99				
16:19:22	-4	16:19:22	1.01				
16:19:23	-4	16:19:23	1.03				
16:19:24	-4	16:19:24	1.05				
16:19:25	-4	16:19:25	1.07				
16:19:26	-4	16:19:26	1.1				
16:19:27	-4	16:19:27	1.12				
16:19:28	-4	16:19:28	1.14				
16:19:29	-4	16:19:29	1.16				
16:19:30	-4	16:19:30	1.18				
16:19:31	-4	16:19:31	1.2				
16:19:32	-4	16:19:32	1.22				
16:19:33	-4	16:19:33	1.24				
16:19:34	-4	16:19:34	1.26				
16:19:35	-4	16:19:35	1.28				
16:19:36	-4	16:19:36	1.3				
16:19:37	-4	16:19:37	1.32				
16:19:38	-4	16:19:38	1.34				
16:19:39	-4	16:19:39	1.37				
16:19:40	-4	16:19:40	1.39				
16:19:41	-4	16:19:41	1.4				
16:19:42	-4	16:19:42	1.43				
16:19:43	-4	16:19:43	1.45				
16:19:44	-4	16:19:44	1.47				
16:19:45	-4	16:19:45	1.49				
16:19:46	-4	16:19:46	1.51				
16:19:47	-4	16:19:47	1.53				
16:19:48	-4	16:19:48	1.55				
16:19:49	-4	16:19:49	1.57				
16:19:50	-4	16:19:50	1.59				
16:19:51	-4	16:19:51	1.61				
16:19:52	-4	16:19:52	1.63				
16:19:53	-4	16:19:53	1.65				
16:19:54	-4	16:19:54	1.67				
16:19:55	-4	16:19:55	1.69				
